"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ROBIN THICKE","Blurred Lines f/P...",16679,10,190,-8,112.64,0.547,85,"1",1,16679,2544,112.64
2,"=","IMAGINE DRAGONS","Radioactive",14539,-13,-28,-20,92.351,0.482,111,"4",2,14606,2069,92.351
3,"=","DAFT PUNK","Get Lucky",13758,-212,-1052,-97,87.022,-1.993,102,"7",2,14968,2173,99.686
4,"=","ZEDD","Clarity f/Foxes",12119,72,508,-36,86.438,0.355,138,"11",4,12119,1183,86.438
5,"=","MAROON 5","Love Somebody",11581,154,1145,-85,78.79,1.195,79,"16",5,11581,1278,78.79
6,"=","BRUNO MARS","Treasure",11240,35,739,-77,69.041,0.279,83,"13/53",6,11240,2114,69.041
7,"=","JASON DERULO","The Other Side",11070,-6,164,-61,64.795,0.109,105,"32",5,11093,2399,65.065
8,"=","CALVIN HARRIS F/E...","I Need Your Love",9709,132,435,91,64.821,1.199,119,"28",8,9709,1386,64.821
9,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",8793,-30,381,-154,61.727,-0.411,70,"9",9,8823,1815,62.138
10,"=","ANNA KENDRICK","Cups (Pitch Perfe...",8353,51,314,13,53.134,0.629,127,"8",10,8353,992,53.134
11,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",8106,-133,-816,27,57.206,-0.79,141,"15",1,16503,2448,112.279
12,"=","CAPITAL CITIES","Safe And Sound",7953,124,667,70,51.656,0.625,103,"6",12,7953,1083,51.656
13,"=","MILEY CYRUS","We Can't Stop",7857,121,777,2,44.838,0.404,58,"2",13,7857,1276,44.838
14,"=","JUSTIN TIMBERLAKE","Mirrors",7076,-72,-712,39,52.894,-0.448,133,"26",1,16201,3114,111.865
15,"=","SELENA GOMEZ","Come & Get It",6350,-224,-1951,154,37.253,-0.667,115,"14",1,14547,2034,86.045
