"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","PHARRELL WILLIAMS","Happy",16927,"+73",1074,"-220",119.114,"+0.247",63,"1",1,16927,2414,119.114
"2",2,"+1","LORDE","Team",16088,"-94",-168,"-142",107.139,"-0.847",119,"13",1,16451,1641,108.342
"3",3,"-1","KATY PERRY","Dark Horse",16086,"-134",-542,"-47",116.964,"-0.497",120,"3",1,17515,2780,123.167
"4",4,"=","BASTILLE","Pompeii",15078,"-1",277,"-102",99.883,"-0.282",134,"9",3,15079,1804,100.897
"5",5,"=","JASON DERULO","Talk Dirty f/2 Chainz",13580,"+107",509,"+67",88.664,"+0.708",83,"5/16",5,13580,2775,88.664
"6",6,"=","JOHN LEGEND","All Of Me",11055,"+335",2179,"-5",79.893,"+1.701",52,"2",6,11055,2520,79.893
"7",7,"=","ONEREPUBLIC","Counting Stars",8775,"-120",-627,"+14",68.217,"-0.987",161,"22",1,16524,2609,113.696
"8",8,"=","ALOE BLACC","The Man",8187,"+84",424,"+23",42.047,"+0.231",59,"6",8,8187,1722,42.047
"9",9,"=","DEMI LOVATO","Neon Lights",8105,"+98",893,"-31",44.274,"+0.772",114,"44",9,8105,967,44.274
"10",10,"+1","AMERICAN AUTHORS","Best Day Of My Life",7393,"+44",845,"-145",43.713,"+0.200",103,"15",10,7393,1116,43.713
"11",11,"-1","ELLIE GOULDING","Burn",7343,"-97",-398,"-58",48.894,"-0.318",167,"51",2,14810,1623,95.425
"12",12,"+1","AVICII","Hey Brother",7139,"+106",500,"+63",43.399,"+0.274",107,"12",12,7139,816,43.399
"13",13,"-1","BEYONCE","Drunk In Love f/Jay Z",7095,"+39",303,"-9",39.857,"+0.344",62,"17",12,7095,1663,41.601
"14",14,"=","CASH CASH","Take Me Home f/Bebe Rexha",6655,"+5",-4,"+11",36.883,"+0.237",125,"69",14,6671,1074,37.25
"15",15,"=","ONE DIRECTION","Story Of My Life",6249,"-286",-1944,"+40",40.911,"-1.285",143,"23",3,12896,1527,82.164
"16",16,"=","BRUNO MARS","Young Girls",5935,"-341",-2031,"-204",33.599,"-1.050",99,"80",8,8405,938,46.994
"17",17,"=","MARTIN GARRIX","Animals",5842,"+43",374,"-45",36.833,"-0.150",111,"19",17,5842,993,36.983
"18",18,"=","EMINEM","The Monster f/Rihanna",5799,"+20",90,"+132",41.901,"+0.191",144,"60",1,16414,2904,117.022
"19",19,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",5688,"+232",1781,"+36",37.295,"+1.521",27,"10",19,5688,2024,37.295
"20",20,"=","THE CHAINSMOKERS","#Selfie",5007,"+124",1505,"-98",31.25,"+0.639",33,"7",20,5007,1709,31.25
"21",21,"+1","NAUGHTY BOY","La La La f/Sam Smith",4510,"+100",612,"+39",22.029,"+0.300",69,"18",21,4510,697,22.029
"22",22,"-1","A GREAT BIG WORLD","Say Something w/C. Aguilera",4325,"-108",-1344,"+249",25.737,"-0.672",120,"24",7,10605,1506,64.936
"23",23,"=","PARAMORE","Ain't It Fun",3896,"+134",914,"+55",23.777,"+0.817",42,"28",23,3896,914,23.777
"24",24,"=","KID INK","Show Me f/Chris Brown",3786,"+30",109,"+8",19.07,"+0.113",76,"29",23,3786,644,21.33
"25",25,"=","SHAKIRA F/RIHANNA","Can't Remember To Forget You",3370,"-168",-727,"-104",14.572,"-1.276",68,"45",20,4182,1848,20.539
"26",26,"=","MKTO","Classic",3027,"+59",499,"-23",11.663,"+0.421",111,"37",26,3027,570,11.663
"27",27,"=","AUSTIN MAHONE","Mmm Yeah f/Pitbull",2817,"+16",320,"-25",12.346,"+0.283",46,"46",27,2817,512,12.346
"28",28,"+2","RIXTON","Me And My Broken Heart",2393,"+180",1142,"+91",13.593,"+0.712",20,"--",28,2393,1142,13.593
"29",29,"-1","DJ SNAKE & LIL JON","Turn Down For What",2359,"+30",356,"-10",14.92,"+0.413",62,"8",28,2359,392,14.92
"30",30,"-1","TIESTO","Red Lights",2296,"+53",371,"-27",16.102,"+0.230",29,"--",29,2296,587,16.102
"31",31,"=","B.O.B","John Doe f/Priscilla",2068,"+45",436,"-2",10.45,"-0.175",32,"88",31,2068,644,10.72
"32",32,"+1","DISCLOSURE","Latch f/Sam Smith",1871,"-8",159,"-49",8.399,"-0.023",48,"65",31,1879,344,8.422
"33",33,"+1","EMINEM","Headlights",1828,"+51",352,"+0",9.232,"+0.228",35,"63",33,1828,370,9.232
"34",34,"-2","ZENDAYA","Replay",1748,"-167",-1774,"+140",6.609,"-0.785",156,"117",18,4830,472,20.776
"35",35,"=","PITBULL","Wild Wild Love f/GRL",1401,"+100",505,"+82",11.992,"+0.746",20,"71",35,1401,505,11.992
"36",36,"=","NEON TREES","Sleeping With A Friend",1318,"+82",357,"+67",6.883,"+0.307",45,"77",36,1318,357,6.883
"37",37,"+1","ZEDD","Find You f/M. Koma & M. Bryant",1142,"+39",175,"+21",5.96,"+0.207",27,"139",36,1142,262,5.96
"38",38,"-1","NONONO","Pumpin Blood",1046,"-97",-412,"-65",4.333,"-0.355",102,"260",32,1617,237,5.839
"39",39,"=","MARIAH CAREY","You're Mine (Eternal)",984,"+28",113,"+27",3.06,"+0.059",23,"--",39,984,328,3.239
"40",40,"=","LITTLE MIX","Move",835,"+14",146,"-14",2.372,"-0.045",22,"341",40,835,281,2.417
"41",41,"=","HOT CHELLE RAE","Don't Say Goodnight",797,"+31",169,"+14",3.769,"+0.106",15,"--",41,797,225,3.769
"42",42,"=","KARMIN","I Want It All",719,"-44",-114,"-45",1.771,"-0.049",48,"318",39,847,311,2.341
"43",43,"=","ICONA POP","Just Another Night",620,"-70",-194,"-55",1.867,"-0.156",49,"--",40,857,159,2.399
"44",44,"+1","SOMO","Ride",605,"+10",9,"+10",1.836,"-0.001",22,"87",44,605,195,2.061
"45",45,"-1","CALVIN HARRIS","Thinking About You",590,"-26",-562,"+144",3.513,"-0.125",141,"346",22,3761,605,22.25
"46",46,"=","CHRISTINA PERRI","Human",540,"+7",48,"-9",1.558,"+0.015",11,"31",46,540,102,1.583
"47",47,"=","NEW HOLLOW","She Ain't You",525,"+20",173,"+4",1.365,"+0.049",6,"--",47,525,181,1.365
"48",48,"=","TIMEFLIES","All The Way",409,"-11",-51,"-2",1.341,"-0.011",15,"--",48,480,96,1.537
