"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"18",18,"=","OUTASIGHT Tonight Is The Night",4660,49,557,-15,23.814,-0.054,108,"62",18,4660,572,23.868
"19",19,"=","BREATHE CAROLINA Blackout",4402,-102,-248,-91,21.943,-0.464,176,"55",17,4661,498,24.36
"20",20,"+1","DRAKE Take Care f/Rihanna",4131,117,1205,-10,31.115,1.048,41,"23",20,4131,1220,31.115
"21",21,"-1","JAY Z & KANYE WEST N***** In Paris",4052,-143,-822,-33,27.923,-0.856,103,"27",15,5155,785,36.602
"22",22,"+1","LMFAO Sorry For Party Rocking",3706,41,869,-106,16.609,0.101,38,"90",22,3706,1009,16.609
"23",23,"-1","J. COLE Workout",3589,-218,-1468,-25,23.243,-0.857,116,"48",12,5803,659,35.209
"24",24,"=","MADONNA Give Me All Your Luvin'",2887,-10,-1682,-415,16.049,-0.244,13,"34",20,4569,4569,39.788
"25",25,"=","FRAY Heartbeat",2386,-132,-685,-42,9.42,-0.529,113,"67",22,3331,677,14.271
"26",26,"+2","KATY PERRY Part Of Me",2221,462,2221,462,20.097,3.798,4,"1",26,2221,2221,20.097
"27",27,"-1","TRAIN Drive By",2024,35,374,-10,8.238,0.054,33,"36",26,2024,500,8.238
"28",28,"-1","JOJO Disaster",1892,17,127,-7,7.208,0.052,96,"410",27,1892,318,7.208
"29",29,"+1","CHRIS BROWN Turn Up The Music",1846,132,856,31,11.355,0.289,16,"8",29,1846,856,11.355
"30",30,"+1","COLDPLAY Princess Of China",1704,43,327,23,8.126,0.072,83,"37",30,1704,327,8.126
"31",31,"-2","BIG SEAN Dance (A$$)",1693,-65,-345,-44,11.109,-0.239,75,"58",26,2066,366,15.151
"32",32,"=","WE THE KINGS Say You Like Me",1472,-7,58,-17,4.433,-0.052,151,"336",31,1486,320,4.492
"33",33,"+1","AVICII Levels (ID)",1279,22,201,-11,9.461,0.049,43,"120",33,1279,260,9.465
"34",34,"-1","RIHANNA You Da One",1230,-142,-1122,11,8.906,-0.899,98,"78",17,4573,3394,36.963
"35",35,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",1200,-3,127,-20,3.88,-0.111,36,"103",35,1203,295,4.016
"36",36,"+8","CALVIN HARRIS Feel So Close",1173,172,738,122,11.452,0.833,8,"198",36,1173,738,11.452
"37",37,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",1146,-10,4,-8,4.626,-0.113,55,"219",34,1184,195,4.915
"38",38,"+2","FLO RIDA Wild Ones f/Sia",1145,114,540,72,13.007,0.687,13,"33",38,1145,540,13.007
"39",39,"=","CHRISTINA PERRI A Thousand Years",1099,24,133,6,4.701,0.104,43,"24",39,1099,187,4.701
"40",40,"-2","COLBIE CAILLAT Brighter Than The Sun",1096,-3,11,0,3.795,-0.021,103,"82",34,1099,157,3.855
"41",41,"+1","JASON DERULO Breathing",1072,49,426,-3,3.517,0.165,13,"451",41,1072,432,3.517
"42",42,"-6","BIG TIME RUSH Music Sounds Better With U",1026,-159,-833,-71,3.548,-0.479,82,"--",26,2083,409,7.699
"43",43,"+3","NICKI MINAJ Starships",1012,140,1012,140,11.568,1.719,3,"6",43,1012,1012,11.568
"44",44,"-1","DEV & ENRIQUE IGLESIAS Naked",1007,2,112,-25,3.215,0.091,27,"603",40,1007,318,3.241
"45",45,"-4","DRAKE Headlines",979,-47,-380,-27,6.61,-0.559,124,"101",16,4778,754,30.781
"46",46,"-1","TYGA Rack City",973,11,233,-32,8.121,-0.471,21,"14",42,973,287,8.937
"47",47,"=","WILL.I.AM T.H.E (The Hardest Ever)",717,-31,-456,57,2.37,-0.113,71,"338",30,1534,355,5.769
"48",48,"=","RIHANNA Talk That Talk f/Jay Z",675,17,220,-27,3.667,-0.059,10,"127",46,675,256,3.888
"49",49,"=","HAVANA BROWN We Run The Night f/Pitbull",587,21,234,5,4.357,0.082,5,"445",48,587,237,4.357
"50",50,"=","CHILDISH GAMBINO Heartbeat",567,24,131,19,1.962,0.081,26,"209",44,567,131,2.366
