"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","FUN. We Are Young f/Janelle Monae",14418,"+30",70,"-79",110.487,"+0.199",68,"4",1,14439,2738,110.487
"2",2,"=","WANTED Glad You Came",13241,"-62",-413,"-67",95.972,"-0.334",113,"8",1,13712,1363,101.962
"3",3,"=","FLO RIDA Wild Ones f/Sia",11937,"+17",508,"-134",84.955,"+0.334",86,"7",3,11937,1940,84.955
"4",4,"=","KATY PERRY Part Of Me",11649,"-69",-279,"-61",78.049,"-0.129",77,"14",3,12039,3625,78.553
"5",5,"+1","GOTYE Somebody That I Used To Know",9443,"+240",1798,"+53",73.607,"+2.352",60,"1",5,9443,1798,73.607
"6",6,"-1","NICKI MINAJ Starships",9353,"+65",838,"-88",73.049,"+0.966",76,"10/34",5,9353,1834,73.049
"7",7,"=","ONE DIRECTION What Makes You Beautiful",9343,"+159",1006,"+69",61.231,"+1.185",61,"6",6,9343,1579,61.231
"8",8,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",8791,"-99",-987,"+146",67.925,"-0.736",113,"20",1,13549,2321,99.332
"9",9,"=","ADELE Rumour Has It",8293,"+46",603,"-133",54.534,"-0.192",57,"21",9,8293,1514,55.764
"10",10,"=","CALVIN HARRIS Feel So Close",8145,"+29",76,"+26",54.813,"+0.352",81,"16",7,8145,1329,55.352
"11",11,"=","JUSTIN BIEBER Boyfriend",7860,"-25",-51,"-105",47.787,"+0.023",35,"5",9,7937,4726,51.492
"12",12,"=","CARLY RAE JEPSEN Call Me Maybe",6530,"+67",895,"-69",44.944,"+0.412",50,"3",12,6530,1298,44.944
"13",13,"=","DRAKE Take Care f/Rihanna",6294,"-147",-1030,"-122",48.038,"-2.151",114,"28",8,7620,1220,60.618
"14",14,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",5787,"-161",-1081,"+200",44.167,"-1.395",141,"58",2,12506,1674,92.019
"15",15,"=","KARMIN Broken Hearted",5658,"-35",136,"-76",33.813,"-0.145",71,"22",15,5727,936,34.447
"16",16,"+1","TRAIN Drive By",5535,"+5",121,"-57",32.63,"+0.216",106,"11",16,5535,601,32.63
"17",17,"+1","MAROON 5 Payphone f/Wiz Khalifa",5153,"+254",1933,"-248",37.605,"+2.376",14,"2",17,5153,3415,37.605
"18",18,"+1","JENNIFER LOPEZ Dance Again f/Pitbull",4798,"+16",311,"-102",30.219,"-0.368",31,"18",18,4798,2243,30.587
"19",19,"+1","B.O.B So Good",4514,"-11",-80,"+41",28.63,"-0.317",58,"13",18,4675,1013,31.923
"20",20,"+1","TAYLOR SWIFT Eyes Open",3840,"-5",-85,"-22",20.592,"-0.408",36,"17",20,3925,1442,22.308
"21",21,"+1","PITBULL Back In Time",3287,"+134",780,"+59",17.969,"+0.722",32,"24",21,3287,916,17.969
"22",22,"+2","ELLIE GOULDING Lights",2515,"+47",364,"+36",16.347,"+0.440",80,"33",22,2515,431,16.347
"23",23,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2428,"-41",-423,"+60",15.553,"-0.214",158,"38",10,7182,1174,48.863
"24",24,"+1","DEMI LOVATO Give Your Heart A Break",2088,"+32",206,"-60",14.81,"+0.078",61,"49",24,2088,362,14.81
"25",25,"+1","DRAKE The Motto f/Lil Wayne",1992,"-47",55,"-57",18.18,"-0.682",71,"30",25,2047,321,19.147
"26",26,"+1","HAVANA BROWN We Run The Night f/Pitbull",1819,"+87",204,"+93",13.908,"+0.907",78,"90",26,1819,237,13.908
"27",27,"+1","RIHANNA Where Have You Been",1812,"+120",999,"+2",15.44,"+0.845",15,"89",27,1812,999,15.44
"28",28,"+1","NEON HITCH F U Betta",1606,"+96",225,"+56",6.098,"+0.956",57,"--",28,1606,225,6.098
"29",29,"+2","CHRIS RENE Young Homie",1514,"+26",175,"-4",6.257,"+0.209",50,"--",29,1514,213,6.257
"30",30,"+2","DAVID GUETTA Titanium f/Sia",1482,"+86",520,"+5",9.732,"+0.786",22,"39",30,1482,520,9.732
"31",31,"-1","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1437,"-62",-201,"-33",5.607,"-0.697",57,"--",27,1740,461,9.538
"32",32,"+2","USHER Scream",1262,"+167",1262,"+167",17.685,"+2.247",4,"25",32,1262,1262,17.685
"33",33,"=","CHRIS BROWN Turn Up The Music",1192,"-123",-624,"-19",11.082,"-0.769",89,"67",17,4894,987,33.507
"34",34,"+1","HOT CHELLE RAE Honestly",1033,"+24",130,"+6",4.113,"+0.152",29,"--",34,1033,284,4.113
"35",35,"+1","RIHANNA Talk That Talk f/Jay Z",908,"-26",-192,"+26",6.74,"-0.116",83,"98",24,2226,339,12.882
"36",36,"+1","NEON TREES Everybody Talks",657,"+38",207,"+20",2.344,"+0.184",21,"--",36,657,207,2.344
"37",37,"+5","RITA ORA How We Do (Party)",548,"+84",448,"+68",3.058,"+0.642",4,"--",37,548,448,3.058
"38",38,"+3","KIRKO BANGZ Drank In My Cup",535,"+51",139,"+50",2.904,"+0.253",27,"68",38,535,184,3.45
"39",39,"+1","JASON MRAZ I Won't Give Up",502,"+8",187,"-13",2.017,"+0.078",15,"--",39,502,210,2.017
"40",40,"-2","CHRISTINA PERRI A Thousand Years",497,"-37",-221,"+40",2.497,"-0.088",116,"60",23,2055,280,9.423
"41",41,"-2","USHER Climax",474,"-53",-332,"-11",1.521,"-0.264",43,"31",34,905,348,3.895
"42",42,"+1","COLDPLAY Paradise",460,"+21",200,"+14",2.751,"+0.214",40,"61",38,892,255,2.751
"43",43,"+1","RIHANNA Birthday Cake",438,"+0",-41,"-6",1.681,"-0.011",29,"42",40,479,116,1.742
"44",44,"+1","GROUPLOVE Tongue Tied",431,"+25",227,"+10",1.02,"+0.080",6,"--",44,431,227,1.02
"45",45,"+4","CALVIN HARRIS Let's Go f/Ne-Yo",290,"+18",157,"+14",3.545,"+0.308",2,"63",45,290,157,3.545
"46",46,"+4","SELENA GOMEZ & THE SCENE Hit The Lights",275,"+12",70,"+13",0.937,"+0.061",4,"--",46,275,70,0.937
"47",47,"--","KEVIN RUDOLF Don't Give Up",264,"--",132,"--",0.488,"--",1,"--",47,264,132,0.488
"48",48,"--","THE CAB La La",264,"--",27,"--",0.375,"--",23,"--",46,264,82,0.375
"49",49,"--","NICKI MINAJ Right By My Side f/Chris Bro...",254,"--",-3,"--",0.866,"--",14,"--",46,267,92,1.019
"50",50,"--","VIENNIE V For You",217,"--",12,"--",0.187,"--",1,"--",50,217,12,0.187
