"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GOTYE Somebody That I Used To Know",14188,8,567,-190,105.61,-0.661,85,"3",1,14242,2018,106.394
2,"=","FUN. We Are Young f/Janelle Monae",12876,-45,-732,64,96.195,-0.672,93,"9",1,14439,2738,110.772
3,"=","FLO RIDA Wild Ones f/Sia",12090,-226,-397,-246,90.808,-1.638,111,"10",2,12595,1940,93.589
4,"=","NICKI MINAJ Starships",12034,-37,276,-99,87.507,-0.389,101,"13/42",4,12071,1834,87.938
5,"=","ONE DIRECTION What Makes You Beautiful",11365,44,460,-55,75.875,0.29,86,"11",5,11365,1579,75.875
6,"=","CARLY RAE JEPSEN Call Me Maybe",10516,281,1595,101,79.504,2.029,75,"2",6,10516,1595,79.504
7,"=","WANTED Glad You Came",9682,-133,-723,1,75.508,-1.095,138,"21",1,13712,1363,101.962
8,"=","MAROON 5 Payphone f/Wiz Khalifa",9087,156,1062,-22,65.634,1.182,39,"4",8,9087,3415,65.634
9,"=","JUSTIN BIEBER Boyfriend",6698,76,-29,122,42.09,1.011,60,"7",9,7937,4726,51.492
10,"+1","KARMIN Broken Hearted",6548,53,394,-20,40.899,0.9,96,"14",10,6548,936,40.899
11,"+1","USHER Scream",6518,67,1075,-131,44.049,0.635,29,"8",11,6518,2323,44.049
12,"-2","ADELE Rumour Has It",6331,-196,-1377,38,37.111,-1.188,82,"48",8,8497,1514,56.313
13,"=","KATY PERRY Part Of Me",6315,-94,-1300,188,50.028,-0.287,102,"45",3,12039,3625,78.553
14,"+2","RIHANNA Where Have You Been",6123,148,894,56,45.525,1.523,40,"5",14,6123,1884,45.525
15,"=","TRAIN Drive By",6120,29,96,35,35.393,0.458,131,"15",14,6123,601,35.393
16,"-2","KELLY CLARKSON Stronger (What Doesn't Ki...",5980,-120,-587,-37,41.605,-0.844,138,"28",1,13549,2321,99.332
17,"+1","PITBULL Back In Time",5111,61,339,3,31.011,0.105,57,"6",17,5111,925,31.011
18,"-1","CALVIN HARRIS Feel So Close",5058,-140,-788,-77,36.584,-1.211,106,"36",7,8145,1329,55.352
19,"=","ELLIE GOULDING Lights",4979,133,728,64,32.628,0.988,105,"25",19,4979,786,32.628
20,"=","DRAKE Take Care f/Rihanna",3742,-12,-429,119,30.999,-0.24,139,"77",8,7620,1220,60.618
21,"=","DAVID GUETTA Titanium f/Sia",3685,75,610,4,26.508,0.844,47,"19",21,3685,694,26.508
22,"=","DEMI LOVATO Give Your Heart A Break",3429,29,186,-1,22.335,0.203,86,"37",21,3429,665,22.335
23,"=","GYM CLASS HEROES Fighter f/Ryan Tedder",3209,154,1407,-34,18.577,0.738,25,"43",23,3209,1441,18.577
24,"=","HAVANA BROWN We Run The Night f/Pitbull",2577,35,274,3,20.185,0.376,103,"54",24,2577,278,20.185
25,"=","JENNIFER LOPEZ Dance Again f/Pitbull",2210,-150,-1522,113,12.443,-1.098,56,"22",17,4851,2243,30.831
26,"=","RITA ORA How We Do (Party)",2059,47,343,9,11.55,0.207,29,"148",26,2059,620,11.55
27,"=","CHRIS RENE Young Homie",1933,2,60,-18,8.787,0.072,75,"144",25,1933,226,8.787
28,"=","CALVIN HARRIS Let's Go f/Ne-Yo",1520,44,453,-22,13.972,0.627,27,"104",28,1520,475,13.972
29,"+1","KIRKO BANGZ Drank In My Cup",1404,40,282,14,6.596,0.421,52,"68",29,1404,312,6.596
30,"+1","HOT CHELLE RAE Honestly",1328,-11,108,-15,5.926,-0.046,54,"155",30,1339,284,5.972
31,"+2","ONE DIRECTION One Thing",1308,46,490,-39,8.448,0.106,19,"75",31,1308,552,8.448
32,"=","DRAKE The Motto f/Lil Wayne",1297,9,-216,68,13.065,0.063,96,"46",25,2047,321,19.147
33,"-4","TAYLOR SWIFT Eyes Open",1283,-84,-483,-10,6.169,-0.393,61,"51",20,3925,1442,22.308
34,"+2","NEON TREES Everybody Talks",1077,1,57,-13,5.209,-0.082,46,"35",33,1077,211,5.291
35,"+2","GROUPLOVE Tongue Tied",1033,10,140,-29,4.751,0.134,31,"80",35,1033,284,4.751
