"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","WANTED Glad You Came",13613,"+12",820,"-88",98.563,"+0.408",93,"6",1,13613,1363,98.563
"2",2,"=","FUN. We Are Young f/Janelle Monae",12939,"+189",1568,"-136",99.48,"+1.087",48,"1",2,12939,2738,99.48
"3",3,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",12120,"+11",-568,"+284",89.885,"-0.529",93,"14",1,13549,2321,99.332
"4",4,"=","KATY PERRY Part Of Me",11442,"+106",1159,"+4",74.557,"+0.281",57,"10",4,11442,3625,74.557
"5",5,"+1","GYM CLASS HEROES Ass Back Home",10290,"-140",-676,"-105",70.831,"-0.350",138,"25",4,11001,1379,73.574
"6",6,"-1","DAVID GUETTA Turn Me On f/Nicki Minaj",10186,"-360",-1752,"-202",74.115,"-3.163",121,"36",2,12506,1674,92.019
"7",7,"=","FLO RIDA Wild Ones f/Sia",8357,"+194",1239,"-4",62.364,"+1.825",66,"7",7,8357,1243,62.364
"8",8,"=","DRAKE Take Care f/Rihanna",7536,"+24",274,"+50",59.317,"+0.505",94,"21",8,7536,1220,59.317
"9",9,"=","CALVIN HARRIS Feel So Close",7527,"+76",723,"+122",54.513,"+0.640",61,"16",9,7527,1329,54.513
"10",10,"=","NICKI MINAJ Starships",7042,"+135",804,"+122",51.822,"+0.979",56,"9/40",10,7042,1834,51.822
"11",11,"+1","ONE DIRECTION What Makes You Beautiful",6895,"+182",966,"+104",48.125,"+1.979",41,"2",11,6895,1579,48.125
"12",12,"+1","JUSTIN BIEBER Boyfriend",6679,"+208",1925,"+191",48.306,"+0.903",15,"3",12,6679,4726,48.306
"13",13,"-2","ADELE Set Fire To The Rain",6637,"-269",-1951,"-29",48.589,"-2.474",137,"26",1,13928,2301,95.946
"14",14,"=","ADELE Rumour Has It",5625,"+178",1514,"+20",36.092,"+1.916",37,"28",14,5625,1514,36.092
"15",15,"=","GOTYE Somebody That I Used To Know",5268,"+122",1446,"-90",37.679,"+0.562",40,"4",15,5268,1560,37.679
"16",16,"=","KARMIN Broken Hearted",4952,"+52",455,"+57",29.699,"+0.391",51,"23",16,4952,936,29.699
"17",17,"=","TRAIN Drive By",4689,"+50",556,"-45",26.699,"+0.671",86,"12",17,4689,601,26.699
"18",18,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",4452,"-125",-1199,"+105",31.64,"-0.478",138,"19",10,7182,1174,48.863
"19",19,"=","B.O.B So Good",4111,"+23",279,"-24",28.228,"+0.191",38,"11",19,4111,1013,28.228
"20",20,"+1","CARLY RAE JEPSEN Call Me Maybe",3722,"+165",988,"+6",23.53,"+1.010",30,"5",20,3722,1230,23.53
"21",21,"-1","CHRIS BROWN Turn Up The Music",3547,"-150",-911,"-49",24,"-0.986",69,"29",17,4894,987,33.507
"22",22,"=","TAYLOR SWIFT Eyes Open",3008,"+168",1099,"-78",17.598,"+0.742",16,"15",22,3008,1442,17.598
"23",23,"=","JENNIFER LOPEZ Dance Again f/Pitbull",2799,"+269",1544,"+95",19.756,"+1.600",11,"17",23,2799,2243,22.747
"24",24,"=","RIHANNA Talk That Talk f/Jay Z",2073,"-51",-129,"-25",9.486,"-0.197",63,"82",24,2226,339,12.882
"25",25,"=","ELLIE GOULDING Lights",1667,"+40",305,"+78",9.521,"+0.260",60,"66",25,1667,305,9.521
"26",26,"=","DRAKE The Motto f/Lil Wayne",1516,"+6",188,"+6",16.347,"+0.021",51,"20",26,1516,237,16.347
