"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY","Roar",17147,9,225,27,116.151,-0.432,61,"3",1,17176,6098,117.145
"2",2,"=","AVICII","Wake Me Up",15651,93,1206,-187,104.283,0.393,76,"4",2,15651,2103,104.283
"3",3,"=","LORDE","Royals",15264,268,1630,12,100.734,1.369,60,"1",3,15264,2817,100.734
"4",4,"=","LANA DEL REY","Summertime Sadnes...",13140,-199,-537,-183,80.875,-1.678,100,"33/45",2,13737,1923,88.403
"5",5,"=","JAY Z","Holy Grail f/Just...",11690,-9,282,-121,76.639,-0.617,99,"15",5,11699,2095,78.442
"6",6,"=","LADY GAGA","Applause",11012,34,436,-73,76.006,0.521,60,"7",6,11012,3922,76.006
"7",7,"+2","MILEY CYRUS","Wrecking Ball",9926,312,1979,80,68.002,2.102,30,"2",7,9926,2954,68.002
"8",8,"-1","DRAKE","Hold On We're Goi...",9893,36,613,-159,63.023,0.121,61,"6",7,9893,1610,63.023
"9",9,"-1","CAPITAL CITIES","Safe And Sound",9409,-340,-2050,-130,62.818,-0.815,173,"26",2,13601,1309,86.941
"10",10,"=","PARAMORE","Still Into You",7484,61,542,-38,46.919,0.317,155,"31",10,7484,961,46.919
"11",11,"=","SELENA GOMEZ","Slow Down",6834,139,793,32,38.705,1.026,54,"40",11,6834,1167,38.705
"12",12,"=","BRUNO MARS","Gorilla",6404,46,511,-126,37.492,0.419,32,"29",12,6404,1872,37.492
"13",13,"+1","ROBIN THICKE","Give It 2 U f/Ken...",6139,31,246,-9,33.717,0.122,68,"62",13,6159,1340,33.717
"14",14,"-1","ROBIN THICKE","Blurred Lines f/P...",6057,-205,-1278,-102,40.988,-0.73,155,"25",1,16771,2544,113.5
"15",15,"=","TAYLOR SWIFT","Everything Has .....",5403,-27,195,-101,30.542,-0.116,89,"47",15,5430,990,30.658
"16",16,"=","BRITNEY SPEARS","Work Bitch",5294,46,672,-78,30.17,0.547,26,"23",16,5294,3487,30.17
"17",17,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",4242,-280,-1992,82,28.561,-1.345,140,"73",5,11178,1815,71.324
"18",18,"=","EMINEM","Berzerk",4186,-21,-46,-39,18.512,-0.332,45,"16",18,4302,1757,19.955
