"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Bad Blood",19348,38,24,80,119.632,0.199,53,"10/32",1,19363,6848,119.632
"2",2,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",16286,15,1710,-332,97.907,0.397,124,"19",2,16286,2042,97.907
"3",3,"=","WALK THE MOON","Shut Up And Dance",14381,-158,-1219,81,91.56,-0.677,146,"11",2,17842,2567,102.857
"4",4,"=","WIZ KHALIFA","See You Again f/Charlie Puth",14035,-144,-1206,-6,89.404,1.81,98,"15",1,19208,3713,118.768
"5",5,"=","OMI","Cheerleader",13931,369,1956,66,82.389,1.671,69,"1",5,13931,2081,82.389
"6",6,"=","FIFTH HARMONY","Worth It f/Kid Ink",13062,74,890,-101,67.333,0.721,128,"13",5,13062,1718,67.333
"7",7,"=","THE WEEKND","Can't Feel My Face",12665,281,2249,-157,76.498,1.686,32,"3/37",7,12665,4549,76.498
"8",8,"=","TOVE LO","Talking Body",10402,-331,-1785,-112,62.882,-1.673,176,"35",4,14657,2353,84.199
"9",9,"=","JASON DERULO","Want To Want Me",10210,-189,-2414,271,64.814,-0.955,123,"28",1,18660,4301,111.336
"10",10,"=","ANDY GRAMMER","Honey, I'm Good",10098,11,303,-37,53.083,-0.281,135,"8",9,10098,1319,53.957
"11",11,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",9552,54,246,-7,57.749,-0.308,90,"12",11,9552,1280,58.057
"12",12,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",9169,164,825,38,51.471,0.831,61,"9",12,9169,2026,51.471
"13",13,"=","MAROON 5","This Summer's Gonna Hurt...",7813,-417,-1130,-355,34.35,-1.656,56,"46",9,9131,4375,46.872
"14",14,"=","SIA","Elastic Heart f/The Weeknd...",7392,-5,-48,-72,43.174,-0.012,117,"41",14,7467,909,45.191
"15",15,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",6377,-291,-2180,35,38.278,-0.916,125,"25",6,11556,1606,64.807
"16",16,"=","RACHEL PLATTEN","Fight Song",6304,158,955,-31,34.309,0.727,53,"2",16,6304,1603,34.309
"17",17,"+1","SELENA GOMEZ","Good For You f/A$AP Rocky",6169,156,1444,-103,34.273,0.949,18,"6",17,6169,4663,34.829
"18",18,"-1","ED SHEERAN","Photograph",6132,70,545,-42,32.89,0.388,56,"16",17,6132,1005,32.89
"19",19,"=","NICKI MINAJ","The Night Is Still Young",5509,-402,-1402,-354,23.952,-1.765,71,"60",13,7139,1341,34.119
"20",20,"=","PITBULL","Fun f/Chris Brown",5484,96,632,9,27.926,0.085,75,"40",19,5484,746,27.986
"21",21,"=","FALL OUT BOY","Uma Thurman",4645,149,761,55,25.343,0.41,81,"22",21,4645,895,25.343
"22",22,"=","DEMI LOVATO","Cool For The Summer",4576,438,2768,-31,31.64,2.118,9,"23",21,4708,4704,37.225
"23",23,"+1","OMARION","Post To Be f/Chris Brown&Jhene",3229,53,440,-8,18.615,0.094,47,"57",23,3229,598,18.615
"24",24,"-1","THE WEEKND","Earned It",3194,-39,-745,138,18.247,-0.136,142,"45",1,17055,2820,102.104
"25",25,"=","TORI KELLY","Should've Been Us",3166,118,548,67,11.873,0.401,37,"97",25,3166,685,11.873
"26",26,"=","ZEDD","Beautiful Now f/Jon Bellion",2843,65,274,48,13.293,0.217,43,"74",25,2843,542,13.293
"27",27,"+1","ADAM LAMBERT","Ghost Town",2468,24,230,32,9.467,0.023,68,"92",27,2468,661,9.467
"28",28,"-1","SAM HUNT","Take Your Time",2446,-3,147,-33,12.069,0.041,61,"20",27,2449,296,12.069
