"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","PITBULL","Timber f/Ke$ha",16660,-63,-99,-137,115.472,-1.019,102,"6",1,16901,2001,117.778
"2",2,"=","ONEREPUBLIC","Counting Stars",15881,-98,-500,-45,110.429,-0.184,104,"10",1,16524,2609,113.696
"3",3,"=","EMINEM","The Monster f/Rih...",15064,-229,-891,-136,104.364,-1.563,87,"14/77",1,16414,2904,117.022
"4",4,"=","ELLIE GOULDING","Burn",12688,148,1200,-73,88.274,0.824,110,"11",4,12688,1574,88.274
"5",5,"=","KATY PERRY","Dark Horse",11360,255,1750,-60,79.007,2.145,63,"1",5,11360,2297,79.007
"6",6,"=","ONE DIRECTION","Story Of My Life",10498,130,786,51,74.417,1.07,86,"12",6,10498,1292,74.417
"7",7,"=","ZEDD","Stay The Night f/...",9969,-84,-88,-64,62.893,-0.744,117,"46",5,10105,1238,64.483
"8",8,"=","LADY GAGA","Do What U Want f/...",9717,-117,-235,-157,53.701,-0.937,87,"40",7,9983,1408,60.79
"9",9,"=","PASSENGER","Let Her Go",9618,44,367,-3,59.781,0.172,117,"9",9,9618,1223,59.781
"10",10,"=","LORDE","Team",8670,56,842,-90,59.318,0.365,62,"8",10,8670,1348,59.318
"11",11,"=","A GREAT BIG WORLD","Say Something w/C...",8421,68,727,-98,55.453,0.653,63,"3/39",11,8421,1506,55.453
"12",12,"=","IMAGINE DRAGONS","Demons",8002,-283,-1985,65,52.041,-1.497,145,"20",1,14595,1982,96.313
"13",13,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",6800,-173,-407,-163,35.837,-0.937,132,"30",12,7258,764,39.457
"14",14,"=","BASTILLE","Pompeii",6694,111,585,62,41.513,0.605,77,"7",14,6694,1030,41.513
"15",15,"=","JOHN NEWMAN","Love Me Again",5372,43,523,-87,30.428,0.601,112,"18",15,5372,697,30.428
"16",16,"=","BRUNO MARS","Young Girls",5251,136,810,1,29.077,1.276,42,"83",16,5251,938,29.077
"17",17,"=","BEYONCE","XO",5054,52,471,-11,28.846,-0.527,35,"55",16,5054,1464,29.475
"18",18,"=","MILEY CYRUS","Adore You",4377,111,974,-122,21.147,0.383,29,"15",18,4377,1542,21.147
"19",19,"+2","JASON DERULO","Talk Dirty f/2 Ch...",3721,200,1391,13,28.003,1.798,26,"5",19,3721,1471,28.003
"20",20,"=","ZENDAYA","Replay",3707,22,283,2,12.834,0.059,99,"36",20,3707,472,12.834
"21",21,"-2","MILEY CYRUS","Wrecking Ball",3633,-91,-882,120,22.858,-0.336,135,"41",1,15459,2954,107.57
"22",22,"=","DEMI LOVATO","Neon Lights",3404,55,563,-49,20.393,-0.006,57,"66",22,3404,612,20.399
"23",23,"=","CASH CASH","Take Me Home f/Be...",3175,55,758,22,21.587,0.22,68,"103",23,3175,836,21.587
"24",24,"=","SARA BAREILLES","Brave",3018,-11,19,-21,16.213,-0.177,145,"32",21,3095,380,19.453
"25",25,"=","CALVIN HARRIS","Thinking About Yo...",2976,27,174,-11,19.297,0.12,84,"140",23,2976,605,19.297
"26",26,"=","THE 1975","Chocolate",2303,26,205,-11,9.966,0.193,61,"89",26,2303,389,9.966
"27",27,"=","AVICII","Hey Brother",2224,39,343,-3,13.368,0.139,50,"17",27,2224,388,13.368
"28",28,"=","FLO RIDA","How I Feel",1876,-201,-659,-124,8.315,-0.841,77,"95",23,2794,547,12.521
"29",29,"+1","SHAKIRA F/RIHANNA","Can't Remember To...",1742,172,427,6,13.307,0.171,11,"88",29,1848,1848,20.193
"30",30,"-1","AMERICAN AUTHORS","Best Day Of My Li...",1706,5,-16,-3,7.781,-0.056,46,"19",29,1727,394,8.2
"31",31,"=","CHRIS WALLACE","Keep Me Crazy",1316,25,138,20,3.019,0.053,142,"--",31,1316,138,3.11
"32",32,"=","MARTIN GARRIX","Animals",1304,15,159,-26,11.205,-0.014,54,"47",32,1304,402,11.219
"33",33,"+2","PHARRELL WILLIAMS","Happy",1233,178,941,95,10.323,1.826,6,"4",33,1233,941,10.323
"34",34,"=","MKTO","Classic",1105,11,38,4,2.67,0.069,54,"114",34,1105,163,2.67
"35",35,"-2","FALL OUT BOY","Alone Together",1091,-136,-1094,-39,4.397,-0.421,158,"98",22,3296,471,18.251
"36",36,"=","NONONO","Pumpin Blood",946,21,187,1,3.031,0.22,45,"--",36,946,187,3.031
"37",37,"=","KID INK","Show Me f/Chris B...",935,18,268,-28,4.886,0.336,19,"25",37,935,296,4.886
"38",38,"=","NAUGHTY BOY","La La La f/Sam Sm...",850,23,357,-32,2.202,0.042,12,"--",38,850,389,2.202
"39",39,"=","KATY PERRY","Unconditionally",783,-17,-411,159,4.106,-0.095,97,"51",8,8987,3384,51.293
"40",40,"=","JUSTIN TIMBERLAKE","TKO",737,-22,-596,101,3.308,-0.116,122,"274",11,6739,1724,32.813
"41",41,"+2","DJ SNAKE & LIL JO...","Turn Down For Wha...",626,25,341,-12,2.593,0.025,5,"13",41,626,353,2.593
"42",42,"=","CAMRYN","LoveSick",626,24,51,13,0.635,0.031,31,"--",42,682,125,0.944
"43",43,"+5","ALOE BLACC","The Man",619,157,527,128,3.295,0.937,2,"2",43,619,527,3.295
"44",44,"-3","BRITNEY SPEARS","Perfume",580,-123,-1135,72,2.246,-0.252,76,"258",22,3580,896,17.467
"45",45,"-1","FRAY","Love Don't Die",546,3,30,-4,1.594,0.076,19,"70",43,546,64,1.594
"46",46,"-1","PANIC! AT THE DIS...","Miss Jackson f/Lo...",513,9,69,-7,0.937,0.006,16,"148",45,513,83,0.937
"47",47,"=","BEYONCE","Drunk In Love f/J...",495,18,202,-17,2.229,0.046,5,"22",47,495,241,2.229
"48",48,"-2","JAKE MILLER","Collide",477,-27,-58,-8,0.833,-0.072,45,"--",43,688,134,1.677
"49",49,"=","MIKE WILL MADE-IT","23 f/Miley Cyrus/...",432,-12,-18,-17,2.274,-0.191,13,"52",45,472,64,2.724
"50",50,"=","DAUGHTRY","Waiting For Super...",421,-4,73,-26,1.384,-0.02,5,"62",49,425,147,1.404
