"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ROBIN THICKE","Blurred Lines f/P...",16188,105,692,-22,109.801,1.16,72,"1",1,16188,2544,109.801
"2",2,"=","DAFT PUNK","Get Lucky",14860,36,577,-48,99.443,0.397,89,"5",2,14860,2173,99.443
"3",3,"=","IMAGINE DRAGONS","Radioactive",14276,82,488,37,88.138,0.611,98,"4",3,14276,2069,88.138
"4",4,"+1","ZEDD","Clarity f/Foxes",10956,157,814,78,75.731,0.988,125,"13",4,10956,1183,75.731
"5",5,"-1","SELENA GOMEZ","Come & Get It",10775,-438,-2382,-207,61.176,-2.369,102,"15",1,14547,2034,86.045
"6",6,"=","JASON DERULO","The Other Side",10639,52,513,-19,61.525,0.2,92,"11",6,10639,2399,61.525
"7",7,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",10019,-178,-1341,116,72.517,-1.748,128,"9",1,16503,2448,112.279
"8",8,"=","BRUNO MARS","Treasure",10014,135,783,16,59.508,0.546,70,"12/43",8,10014,2114,59.508
"9",9,"=","MAROON 5","Love Somebody",9392,159,1045,-26,62.799,1.399,66,"14",9,9392,1161,62.799
"10",10,"+1","CALVIN HARRIS F/E...","I Need Your Love",8797,103,638,38,59.306,0.231,106,"21",10,8797,1386,59.467
"11",11,"-1","JUSTIN TIMBERLAKE","Mirrors",8600,-132,-1576,163,62.69,-0.315,120,"16",1,16201,3114,111.865
"12",12,"=","FLORIDA-GEORGIA L...","Cruise",8194,-254,-1350,-137,39.299,-0.936,116,"10/29",6,10190,1411,52.727
"13",13,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",7581,172,1163,-58,52.32,0.984,57,"6",13,7581,1815,52.32
"14",14,"=","ANNA KENDRICK","Cups (Pitch Perfe...",7409,181,899,59,46.994,0.505,114,"7",14,7409,910,46.994
"15",15,"=","CAPITAL CITIES","Safe And Sound",6721,111,887,-18,42.696,0.873,90,"8",15,6721,1083,42.696
"16",16,"=","MILEY CYRUS","We Can't Stop",6493,100,1133,-63,38.447,0.822,45,"2",16,6493,1276,38.447
"17",17,"=","RIHANNA","Right Now f/David...",5715,59,874,-98,35.227,0.125,55,"89",17,5715,1144,35.227
"18",18,"=","PINK","Just Give Me A Re...",4358,-39,-797,142,29.741,-0.259,150,"20",1,15624,1949,106.133
"19",19,"=","KE$HA","Crazy Kids",4337,48,383,-15,21.786,0.45,79,"46",19,4337,529,21.786
"20",20,"=","AUSTIN MAHONE","What About Love",4201,57,451,-6,20.918,0.073,41,"80",20,4201,982,20.918
"21",21,"=","BRITNEY SPEARS","Ooh La La",3679,-62,-87,-99,18.189,-0.234,33,"86",21,3836,2895,27.844
"22",22,"=","JUSTIN TIMBERLAKE","Take Back The Nig...",3348,-374,2389,-1333,25.866,-7.105,8,"42",22,3722,3722,32.971
"23",23,"=","NIKKI WILLIAMS","Glowing",3249,34,290,-19,16.183,0.2,104,"127",22,3249,417,17.224
"24",24,"=","ARIANA GRANDE","The Way f/Mac Mil...",2809,-124,-1030,136,19.315,-0.875,111,"25",11,7681,1373,40.497
"25",25,"=","PHILLIP PHILLIPS","Gone, Gone, Gone",2444,57,344,41,12.248,0.268,53,"27",25,2444,444,12.248
"26",26,"=","EMBLEM3","Chloe (You're The...",2383,13,160,-15,8.33,0.122,83,"71",25,2383,382,8.33
"27",27,"=","DEMI LOVATO","Heart Attack",2230,-72,-575,83,16.091,-0.398,142,"84",4,12179,2482,74.905
"28",28,"=","JAY Z","Holy Grail f/Just...",2143,-25,937,-210,12.7,-0.13,16,"3",28,2168,2095,19.078
"29",29,"=","PARAMORE","Still Into You",1859,77,305,64,8.516,0.483,72,"83",29,1859,305,8.516
"30",30,"=","LABRINTH","Beneath Your Beau...",1789,14,76,7,8.269,0.063,64,"54",29,1789,362,9.135
"31",31,"=","LANA DEL REY","Summertime Sadnes...",1724,130,763,49,14.165,0.981,17,"31",31,1724,763,14.165
"32",32,"=","DAVID GUETTA","Play Hard f/Ne-Yo...",1564,-8,81,-35,7.015,-0.228,42,"79",32,1572,368,7.804
"33",33,"+1","AWOLNATION","Sail",1501,29,104,15,6.083,0.151,58,"28",33,1501,299,6.083
"34",34,"-1","MARIAH CAREY","#Beautiful f/Migu...",1375,-171,-1875,126,7.177,-0.753,75,"52",14,6467,3429,35.886
"35",35,"=","PITBULL","Outta Nowhere f/D...",1302,0,52,-34,7.4,0.273,34,"--",35,1302,372,8.168
"36",36,"=","KARMIN","Acapella",1259,25,160,8,4.177,0.087,27,"36",36,1259,376,4.274
"37",37,"=","ED SHEERAN","Lego House",1049,-102,-910,42,6.302,-0.725,132,"120",20,3897,788,21.532
"38",38,"+2","TAYLOR SWIFT","Everything Has .....",990,124,674,61,6.52,0.554,6,"174",38,990,674,6.52
"39",39,"=","JONAS BROTHERS","First Time",957,16,284,-15,3.588,0.004,14,"--",39,957,404,3.588
"40",40,"-2","SEAN KINGSTON","Beat It f/Chris B...",878,-66,-456,-18,3.216,-0.259,68,"128",32,1484,303,4.993
"41",41,"=","MAJOR LAZER","Bubble Butt f/Bru...",850,-3,31,-11,2.832,-0.067,41,"151",40,872,300,3.962
"42",42,"+2","BONNIE MCKEE","American Girl",823,35,261,-9,5.307,0.189,13,"--",42,823,339,5.307
"43",43,"=","TEGAN & SARA","Closer",819,3,93,-11,2.076,0.048,34,"--",41,819,154,2.076
"44",44,"+1","NEIGHBOURHOOD","Sweater Weather",799,21,109,9,2.22,0.014,21,"96",43,799,196,2.22
"45",45,"-3","J. COLE","Power Trip f/Migu...",768,-81,-458,-39,2.461,-0.231,62,"65",33,1431,241,4.44
"46",46,"=","TIMEFLIES","I Choose U",715,-11,94,-32,3.272,-0.043,32,"243",44,726,156,3.315
"47",47,"=","FIFTH HARMONY","Miss Movin' On",711,1,187,-48,3.526,-0.045,11,"51",46,711,310,3.571
"48",48,"=","SAMMY ADAMS","L.A. Story f/Mike...",604,12,64,14,1.808,0.092,20,"347",46,604,93,1.966
"49",49,"=","CODY SIMPSON","Pretty Brown Eyes",558,23,167,14,1.42,0.059,8,"116",49,558,167,1.42
"50",50,"=","WALE","Bad f/Tiara Thoma...",530,13,3,4,1.1,0.056,27,"165",45,548,142,1.137
