"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","WIZ KHALIFA","See You Again f/Charlie Puth",19208,57,299,-26,118.564,-0.204,60,"2",1,19208,3713,118.768
2,"=","JASON DERULO","Want To Want Me",18216,82,861,-142,108.575,0.64,85,"9",2,18216,4301,108.575
3,"=","WALK THE MOON","Shut Up And Dance",17157,17,216,2,97.175,-0.365,108,"5",3,17160,2567,97.615
4,"+1","TOVE LO","Talking Body",12981,356,2099,141,75.26,2.087,138,"19",4,12981,2099,75.26
5,"-1","THE WEEKND","Earned It",12302,-540,-2364,-350,66.251,-2.846,104,"22",1,17055,2820,102.104
6,"=","DAVID GUETTA","Hey Mama  f/Nicki Minaj",11653,193,1459,-8,74.782,0.822,86,"8",6,11653,1678,74.782
7,"=","DJ SNAKE & ALUNAGEORGE","You Know You Like It",10923,97,1023,-140,60.889,0.863,87,"14",7,10923,1606,60.889
8,"+1","TAYLOR SWIFT","Bad Blood",9659,503,3066,1080,59.602,1.803,15,"1/24",8,9659,6848,59.602
9,"-1","ELLIE GOULDING","Love Me Like You Do",9412,-352,-1490,0,63.417,-2.03,143,"37",1,18696,2216,120.696
10,"=","NICK JONAS","Chains",8471,-279,-1782,-112,45.293,-1.197,142,"46",6,11747,1317,67.449
11,"=","FIFTH HARMONY","Worth It f/Kid Ink",8458,255,1088,142,40.578,0.75,90,"13",10,8458,1312,40.578
12,"=","MAROON 5","Sugar",7203,-37,-447,58,51.341,-0.447,142,"31",1,18530,2244,117.81
13,"=","ANDY GRAMMER","Honey, I'm Good",7141,198,1250,25,35.703,0.916,97,"6",13,7141,1250,35.703
14,"+1","MAROON 5","This Summer's Gonna Hurt...",6927,349,1985,-9,39.062,1.108,18,"26/85/90",14,6927,4375,39.062
15,"-1","NATALIE LA ROSE","Somebody f/Jeremih",6728,-197,-998,-37,44.887,-0.983,149,"51",3,15912,2141,87.237
16,"=","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",5885,172,760,43,30.867,1.027,52,"15",16,5885,1071,30.867
17,"=","ECHOSMITH","Bright",5677,44,347,-3,25.041,0.082,120,"33",16,5677,965,25.041
18,"=","NICKI MINAJ","The Night Is Still Young",5301,126,905,17,25.751,0.577,33,"41",18,5301,1341,25.751
19,"=","FETTY WAP","Trap Queen",4510,-5,122,-45,22.291,-0.324,65,"10/82",18,4515,816,23.245
20,"+1","SIA","Elastic Heart f/The Weeknd...",4500,19,635,-142,30.889,-0.029,79,"35",20,4500,909,30.918
