"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ADELE Set Fire To The Rain",13686,"+37",294,"+18",88.979,"+0.422",90,"6",1,13686,2301,88.979
"2",2,"+1","JESSIE J Domino",11783,"+58",744,"-17",65.816,"+0.354",160,"28",2,11783,1524,65.816
"3",3,"-1","FLO RIDA Good Feeling",11640,"-176",-551,"-91",71.045,"-0.331",151,"24",1,13154,1657,85.747
"4",4,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",10631,"+66",918,"-89",61.091,"+0.775",74,"18",4,10631,1674,61.091
"5",5,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",10471,"+307",2117,"-23",69.039,"+1.844",46,"3",5,10471,2321,69.039
"6",6,"=","RIHANNA We Found Love f/Calvin Harris",9426,"-79",-425,"+74",71.161,"-0.787",151,"33",1,14238,2184,95.593
"7",7,"=","PITBULL F/CHRIS BROWN International Love",8736,"+69",862,"-73",56.669,"+0.059",112,"25",7,8736,1086,56.669
"8",8,"=","GYM CLASS HEROES Ass Back Home",7684,"+67",539,"-22",50.17,"+1.018",91,"29",8,7684,1379,50.17
"9",9,"=","BRUNO MARS It Will Rain",7406,"-124",-1204,"+112",44.219,"-0.952",143,"39",1,13635,2024,86.477
"10",10,"=","KATY PERRY The One That Got Away",7164,"-152",-2073,"+164",38.793,"-1.083",139,"74",1,13402,1631,80.623
"11",11,"=","GAVIN DEGRAW Not Over You",7024,"-1",121,"+5",37.671,"-0.149",182,"41",10,7039,547,37.933
"12",12,"=","WANTED Glad You Came",6707,"+136",937,"-35",39.761,"+0.494",46,"5",12,6707,1330,39.761
"13",13,"=","SELENA GOMEZ & THE SCENE Love You Like A...",6098,"-80",-1018,"+135",34.076,"+0.045",184,"55",6,9154,1208,48.131
"14",14,"=","LMFAO Sexy And I Know It",5643,"-39",-373,"+36",33.009,"+0.165",180,"15",2,12000,1530,74.768
"15",15,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",5620,"+115",977,"-25",34.837,"+0.322",91,"16",15,5620,1002,34.837
"16",16,"=","OUTASIGHT Tonight Is The Night",5039,"+81",428,"+30",25.06,"+0.268",114,"50",16,5039,572,25.06
"17",17,"=","DRAKE Take Care f/Rihanna",4673,"+128",659,"+2",36.595,"+0.729",47,"23",17,4673,1220,36.595
"18",18,"+3","KATY PERRY Part Of Me",3987,"+372",2222,"-27",29.602,"+2.066",10,"4",18,3987,3625,31.672
"19",19,"=","LMFAO Sorry For Party Rocking",3948,"+42",282,"-22",16.589,"-0.183",44,"71",19,3948,1009,16.853
"20",20,"-2","BREATHE CAROLINA Blackout",3755,"-173",-749,"-89",18.685,"-0.923",182,"66",17,4661,498,24.36
"21",21,"-1","HOT CHELLE RAE I Like It Like That f/New...",3669,"-226",-1164,"-86",14.049,"-0.875",146,"46",15,5237,639,24.246
"22",22,"=","JAY Z & KANYE WEST N***** In Paris",3265,"-154",-930,"-59",22.663,"-1.501",109,"36",15,5155,785,36.602
"23",23,"=","MADONNA Give Me All Your Luvin'",2722,"-65",-175,"-96",15.101,"-0.195",19,"49",20,4569,4569,39.788
"24",24,"+1","CHRIS BROWN Turn Up The Music",2633,"+117",919,"-5",13.651,"+0.371",22,"9",24,2633,987,13.651
"25",25,"-1","J. COLE Workout",2514,"-117",-1294,"+84",18.332,"-0.355",122,"69",12,5803,659,35.209
"26",26,"+1","CALVIN HARRIS Feel So Close",2329,"+171",1328,"+51",19.088,"+0.954",14,"79",26,2329,1328,19.088
"27",27,"-1","TRAIN Drive By",2329,"+84",340,"+32",9.484,"+0.307",39,"31",26,2329,500,9.484
"28",28,"=","JOJO Disaster",1963,"-12",88,"-35",7.695,"+0.043",102,"358",27,1975,318,7.695
"29",29,"=","COLDPLAY Princess Of China",1793,"-2",131,"-84",8.744,"+0.044",89,"61",29,1809,363,8.744
"30",30,"+1","FLO RIDA Wild Ones f/Sia",1703,"+103",671,"+13",15.112,"+0.398",19,"35",30,1703,671,15.112
"31",31,"-1","FRAY Heartbeat",1631,"-121",-887,"+41",6.945,"-0.470",119,"115",22,3331,677,14.271
"32",32,"+3","NICKI MINAJ Starships",1505,"+245",631,"+130",12.92,"+1.016",9,"7",31,1773,1773,18.287
"33",33,"-1","WE THE KINGS Say You Like Me",1455,"-15",-26,"-10",4.368,"+0.015",157,"302",31,1486,320,4.492
"34",34,"=","AVICII Levels (ID)",1339,"+22",82,"+5",9.316,"+0.008",49,"102",33,1339,260,9.722
"35",35,"-2","BIG SEAN Dance (A$$)",1323,"-98",-435,"-45",9.474,"-0.836",81,"72",26,2066,366,15.151
"36",36,"=","CHRISTINA PERRI A Thousand Years",1278,"+53",203,"+28",5.603,"+0.292",49,"37",36,1278,203,5.603
"37",37,"=","JASON DERULO Breathing",1222,"+14",199,"-40",4.175,"+0.091",19,"332",37,1222,432,4.175
