"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13951,37,555,27,86.013,0.046,125,"8",1,13951,1685,86.013
2,"=","ADELE Someone Like You",13465,-69,84,-87,89.613,-0.714,86,"3",2,13563,2614,91.686
3,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13211,-152,-494,-91,88.749,-0.833,115,"7",1,14127,1893,93.336
4,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",11382,81,286,113,69.719,-0.226,140,"13",4,11382,1097,70.438
5,"=","DAVID GUETTA Without You f/Usher",10896,189,975,39,67.399,1.119,66,"6",5,10896,1586,67.399
6,"=","FOSTER THE PEOPLE Pumped Up Kicks",10335,-336,-1037,-267,58.531,-1.72,110,"5",3,12112,1356,70.246
7,"=","LMFAO Sexy And I Know It",9163,220,1302,53,58.863,1.183,66,"2",7,9163,1530,58.863
8,"=","RIHANNA We Found Love f/Calvin Harris",8135,208,1174,83,57.997,1.989,37,"1",8,8135,2184,57.997
9,"=","DEV In The Dark",7868,16,116,-45,48.913,-0.234,95,"21",8,7868,1224,50.748
10,"=","LADY GAGA You And I",7391,-68,-373,-37,36.788,-1.005,84,"20",7,7824,1553,44.474
11,"=","LMFAO Party Rock Anthem",6519,-92,-259,-58,42.205,-0.65,174,"10",1,14043,1859,94.193
12,"=","JASON DERULO It Girl",6378,67,516,42,28.453,0.052,75,"15",12,6378,1048,28.538
13,"=","PITBULL Give Me Everything f/Ne-Yo",5636,-59,-290,-18,38.298,-0.5,174,"50",1,14233,1811,95.596
14,"=","BAD MEETS EVIL Lighters f/Bruno Mars",5425,-61,-635,96,35.512,-0.237,128,"74",2,11835,1599,78.403
15,"=","NICKI MINAJ Super Bass",5277,-39,-232,0,36.435,-0.42,174,"34",3,12009,1188,73.23
16,"=","KELLY CLARKSON Mr. Know It All",5267,-23,173,-44,26.129,0.076,58,"9",16,5307,1093,26.288
17,"=","BRUNO MARS It Will Rain",4710,94,926,-66,26.69,0.389,29,"12",17,4710,1337,26.69
18,"=","KATY PERRY The One That Got Away",4614,197,1264,41,31.045,1.219,25,"23",18,4614,1631,31.045
19,"=","BRITNEY SPEARS I Wanna Go",4229,-82,-528,5,28.244,-0.782,140,"124",1,12853,1768,82.422
20,"=","ALEXANDRA STAN Mr. Saxobeat",4128,-101,-349,-47,34.142,-0.555,100,"64",18,4585,673,38.816
21,"=","NICKI MINAJ Fly f/Rihanna",4089,104,915,13,22.049,0.645,44,"31",21,4089,987,22.049
22,"=","FLO RIDA Good Feeling",3919,194,1105,105,24.546,1.368,37,"4",22,3919,1105,24.546
23,"=","BRITNEY SPEARS Criminal",3289,51,333,-12,16.87,0.414,41,"53",23,3289,669,16.87
24,"=","ANDY GRAMMER Keep Your Head Up",2985,-47,-153,-51,12.704,-0.343,128,"122",21,3215,355,13.959
25,"=","THE SCRIPT Nothing",2719,-256,-1307,-176,14.343,-0.897,94,"45",18,4360,722,20.667
26,"=","SELENA GOMEZ & THE SCENE Love You Like A...",2716,33,262,3,13.524,0.238,70,"41",26,2716,366,13.524
27,"=","LIL WAYNE How To Love",2248,6,-101,59,14.639,-0.135,149,"47",9,8047,1328,45.275
28,"=","T-PAIN 5 O'clock f/Wiz Khalifa",1959,110,546,63,12.92,0.32,24,"11",28,1959,595,12.92
29,"=","GAVIN DEGRAW Not Over You",1839,41,234,21,9.008,0.217,68,"36",28,1839,310,9.008
30,"=","JESSIE J Domino",1722,39,181,14,8.102,0.349,46,"65",30,1722,335,8.102
31,"+1","LADY ANTEBELLUM Just A Kiss",1541,33,276,-12,6.139,0.13,41,"39",31,1541,332,6.139
32,"-1","RIHANNA Cheers (Drink To That)",1516,-76,-383,52,7.359,-0.408,96,"38",10,8085,1594,43.942
33,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",1502,16,140,-22,4.728,-0.019,36,"174",33,1502,446,4.747
34,"+1","DRAKE Headlines",1500,75,612,22,12.142,0.821,16,"25",34,1500,612,12.142
35,"-1","HOT CHELLE RAE I Like It Like That f/New...",1470,8,139,-19,6.086,-0.032,32,"76",34,1470,407,6.118
36,"=","NICKELBACK When We Stand Together",1338,1,181,-30,4.753,-0.043,30,"61",36,1338,457,4.796
37,"+1","BREATHE CAROLINA Blackout",1264,19,150,-10,5.189,0.054,68,"132",37,1264,211,5.25
38,"+1","JENNIFER LOPEZ Papi",1214,-19,116,-66,4.606,0.013,24,"227",37,1238,488,4.789
39,"-2","LLOYD Dedication To My Ex...",1181,-88,-536,-60,4.03,-0.217,59,"189",29,1808,315,6.04
40,"=","ENRIQUE IGLESIAS I Like How It Feels",1138,-22,-35,-43,4.803,-0.127,30,"273",37,1222,322,5.77
41,"+1","SEAN PAUL Got 2 Luv U f/Alexis Jordan",940,-28,-59,-41,3.584,-0.264,51,"179",41,1033,196,4.384
42,"-1","NEW BOYZ Better With The Lights Off",901,-150,-1004,-32,3.726,-0.476,88,"82",23,2777,423,10.454
43,"=","BEYONCE Countdown",802,13,107,-11,2.109,0.018,17,"84",43,802,255,2.185
