"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",15714,"+79",72,"+161",93.359,"+0.091",97,"9",1,15714,4716,94.236
"2",2,"=","TOVE LO","Habits (Stay High)",15644,"+416",2816,"+222",100.919,"+1.956",133,"10",2,15644,2816,100.919
"3",3,"=","TAYLOR SWIFT","Shake It Off",14851,"-213",-2038,"-101",96.029,"-0.792",77,"1",1,17531,9016,110.142
"4",4,"=","IGGY AZALEA","Black Widow f/Rita Ora",13683,"-297",-2445,"-30",87.753,"-2.497",127,"27",1,17547,2437,115.226
"5",5,"=","MEGHAN TRAINOR","All About That Bass",12622,"-415",-2441,"-298",91.632,"-1.626",118,"3",1,17875,3030,116.17
"6",6,"=","JEREMIH","Don't Tell 'Em f/YG",12595,"+22",18,"+4",70.283,"-0.715",106,"18",5,12620,1458,74.757
"7",7,"=","MAROON 5","Animals",12000,"+424",2932,"+222",82.542,"+3.032",41,"5",7,12000,2932,82.542
"8",8,"=","ED SHEERAN","Don't",11467,"+211",862,"+131",70.508,"+0.951",113,"20",7,11467,1458,70.508
"9",9,"=","CALVIN HARRIS","Blame f/John Newman",9509,"+101",781,"-16",60.403,"+0.701",56,"16",8,9509,1988,60.403
"10",10,"=","MR PROBZ","Waves",8130,"+159",1096,"+88",56.164,"+0.603",113,"24",10,8130,1096,56.164
"11",11,"=","NICK JONAS","Jealous",8037,"+188",840,"+113",43.031,"+0.973",53,"22",11,8037,1846,43.031
"12",12,"=","JASON DERULO","Trumpets",7725,"+138",646,"+96",40.773,"+0.748",70,"11",12,7725,1238,40.773
"13",13,"=","ECHOSMITH","Cool Kids",7036,"-180",-1255,"-191",37.296,"-1.273",148,"17",8,8425,978,46.431
"14",14,"+2","SAM SMITH","I'm Not The Only One",5687,"+45",512,"-153",28.749,"+0.402",39,"12",14,5687,1424,28.749
"15",15,"+3","ARIANA GRANDE & THE WEEKND","Love Me Harder",5685,"+320",1667,"+227",36.144,"+2.437",27,"28",15,5685,1751,36.144
"16",16,"-2","CLEAN BANDIT","Rather Be f/Jess Glynne",5677,"-28",-198,"-16",52.469,"-0.486",158,"26",6,11598,1590,74.965
"17",17,"-2","CHARLI XCX","Boom Clap",5589,"-55",-420,"-14",37.6,"-0.371",142,"65",1,16743,2210,108.049
"18",18,"-1","ARIANA GRANDE","Break Free f/Zedd",5227,"-151",-1231,"+73",40.859,"-1.468",121,"43",4,14321,2327,87.942
"19",19,"=","ONE DIRECTION","Steal My Girl",5146,"+145",651,"+171",19.214,"+0.385",35,"14",19,5146,2502,19.214
"20",20,"=","PITBULL","Fireball f/John Ryan",4706,"-163",-753,"-132",21.045,"-1.013",92,"13",17,5516,739,26.223
"21",21,"=","FERGIE","L.A.LOVE (la la)",3951,"+143",578,"+101",17.371,"+0.694",31,"44",21,3951,1105,17.371
"22",22,"=","NICO & VINZ","In Your Arms",3642,"+21",143,"-17",15.785,"-0.284",40,"64",22,3642,1121,16.487
"23",23,"=","ALESSO","Heroes",3434,"+131",340,"+124",18.195,"+0.283",56,"55",23,3434,589,18.279
"24",24,"+2","GWEN STEFANI","Baby Don't Lie",3329,"+237",668,"-130",15.048,"+0.765",14,"48",24,3329,2651,20.798
"25",25,"=","MAROON 5","Maps",3150,"-27",-414,"+78",20.689,"-0.470",140,"50",2,14278,4866,79.434
"26",26,"-2","5 SECONDS OF SUMMER","Amnesia",3082,"-199",-1940,"-57",12.843,"-1.017",110,"52",14,5943,912,27.287
"27",27,"=","MARY LAMBERT","Secrets",2876,"+10",-67,"+1",11.933,"-0.094",65,"87",26,2950,817,12.871
"28",28,"+2","IGGY AZALEA","Beg For It f/MØ",2872,"+379",1313,"+205",20.187,"+1.367",10,"47",26,2920,2920,26.314
"29",29,"+2","TAYLOR SWIFT","Blank Space",2836,"+585",2836,"+585",22.536,"+3.675",6,"2",29,2836,2836,22.536
"30",30,"-2","MEGHAN TRAINOR","Lips Are Movin",2725,"+190",1423,"+55",12.77,"+1.397",14,"29",28,2725,1423,12.77
"31",31,"-2","FALL OUT BOY","Centuries",2575,"+63",352,"+18",13.335,"+0.076",47,"8",28,2575,556,13.335
"32",32,"+1","KENDRICK LAMAR","i",2279,"+119",236,"+97",12.434,"+0.662",36,"75",29,2279,591,13.612
"33",33,"-1","DAVID GUETTA","Dangerous f/Sam Martin",2273,"+60",337,"-40",13.036,"+0.453",28,"67",31,2273,1540,16.342
"34",34,"=","HOZIER","Take Me To Church",2231,"+116",675,"+79",8.229,"+0.581",21,"6",34,2231,675,8.229
"35",35,"=","CHARLI XCX","Break The Rules",2008,"+33",102,"+25",6.936,"+0.086",33,"258",32,2008,609,7.128
"36",36,"+2","BEBE REXHA","Can't Stop Drinking About You",1792,"+43",151,"+63",5.783,"+0.168",73,"161",35,1792,292,5.783
"37",37,"=","KIM CESARION","Undressed",1769,"-99",-256,"-69",5.953,"-0.492",84,"166",29,2078,260,7.093
"38",38,"-2","COLDPLAY","A Sky Full Of Stars",1702,"-220",-1525,"+19",15.114,"-1.370",127,"59",12,6757,946,41.834
"39",39,"=","CHRIS BROWN","New Flame f/Usher & Rick Ross",1362,"+56",263,"+48",6.23,"+0.161",27,"72",39,1362,263,6.23
"40",40,"=","TINASHE","2 On f/Schoolboy Q",1239,"-56",-702,"+10",10.898,"+0.279",147,"137",20,3927,419,21.823
"41",41,"=","ELLA HENDERSON","Ghost",1235,"+51",132,"+29",3.945,"+0.383",53,"33",40,1235,172,3.945
"42",42,"=","JESSIE J","Burnin' Up f/2 Chainz",1010,"+40",210,"+12",8.104,"+0.247",14,"142",42,1010,468,8.104
"43",43,"+2","BEA MILLER","Young Blood",823,"+43",137,"+47",1.769,"+0.090",17,"326",43,823,173,1.769
"44",44,"+2","TREY SONGZ","Touchin, Lovin f/Nicki Minaj",807,"+33",121,"+24",3.997,"+0.102",19,"109",44,807,142,3.997
"45",45,"+2","COBRA STARSHIP","Never Been In Love f/Icona Pop",764,"-1",-5,"+9",2.363,"-0.023",46,"606",43,792,140,2.47
"46",46,"+3","MILKY CHANCE","Stolen Dance",707,"+27",140,"+12",3.213,"+0.223",9,"38",46,707,161,3.213
"47",47,"+3","VANCE JOY","Riptide",668,"+19",107,"+14",2.652,"+0.083",6,"36",47,668,123,2.652
"48",48,"--","LILLYWOOD & ROBIN SCHULZ","Prayer In C",601,"--",180,"--",5.104,"--",1,"165",48,601,180,5.104
"49",49,"--","MAGIC!","Let Your Hair Down",558,"--",93,"--",1.091,"--",1,"565",49,558,93,1.091
"50",50,"--","EDEN XO","Too Cool To Dance",535,"--",255,"--",1.908,"--",1,"--",50,535,255,1.908
