"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",14888,-47,669,-159,96.41,0.157,69,"5",1,14935,2322,96.41
"2",2,"=","LMFAO Party Rock Anthem",13959,-84,-51,-77,93.957,-0.236,86,"1",1,14043,1859,94.193
"3",3,"=","PITBULL Give Me Everything f/Ne-Yo",12293,-276,-768,-164,82.041,-1.365,86,"10",1,14233,1811,95.596
"4",4,"=","NICKI MINAJ Super Bass",10751,17,823,-104,66.342,0.159,86,"8",4,10751,1188,66.342
"5",5,"+1","BRITNEY SPEARS I Wanna Go",9685,179,1318,-31,66.674,1.663,52,"9",5,9685,1768,66.674
"6",6,"-1","LADY GAGA The Edge Of Glory",9594,-184,-610,-121,58.934,-1.116,86,"16",3,11672,2193,68.045
"7",7,"=","ONEREPUBLIC Good Life",9462,35,459,-68,52.528,0.261,86,"11",6,9462,978,52.528
"8",8,"=","HOT CHELLE RAE Tonight Tonight",9114,43,409,-63,48.954,0.492,86,"7",7,9114,838,48.954
"9",9,"=","ADELE Rolling In The Deep",7802,-204,-1255,98,52.158,-1.177,86,"12",1,14295,2273,96.15
"10",10,"=","LIL WAYNE How To Love",6908,76,834,-70,40.794,0.969,61,"6",10,6908,1328,40.794
"11",11,"=","BAD MEETS EVIL Lighters f/Bruno Mars",6022,179,1250,20,39.612,1.734,40,"3/79",11,6022,1450,39.612
"12",12,"=","BLACK EYED PEAS Just Can't Get Enough",5281,-143,-375,-85,35.755,-0.982,86,"52",2,13366,715,84.474
"13",13,"=","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",5226,-2,367,-48,26.865,0.076,86,"28",13,5228,615,26.865
"14",14,"=","LUPE FIASCO The Show Goes On",4896,-175,-1183,24,26.979,-0.757,86,"53",6,8825,1043,53.459
"15",15,"+1","THE BAND PERRY If I Die Young",4842,51,282,9,25.429,0.121,86,"14",15,4842,655,25.429
"16",16,"-1","KATY PERRY E.T.",4703,-127,-539,7,32.828,-0.56,86,"66",1,14624,0,96.745
"17",17,"=","BEYONCE Best Thing I Never Had",4524,-9,177,-27,22.002,-0.041,58,"20",17,4533,856,22.123
"18",18,"+1","CHRIS BROWN She Ain't You",4189,29,518,-56,21.754,0.166,75,"50",18,4189,635,21.754
"19",19,"-1","JASON DERULO Don't Wanna Go Home",4178,-335,-2014,-52,20.504,-1.709,84,"29",9,7292,1463,37.775
"20",20,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",3578,51,292,14,19.696,0.288,61,"42",20,3578,611,19.696
"21",21,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",3503,126,827,25,18.339,0.46,52,"15",21,3503,827,18.339
"22",22,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",3475,115,943,-7,18.221,0.712,27,"2",22,3475,951,18.221
"23",23,"=","PITBULL Rain Over Me",2797,107,779,5,17.684,0.621,26,"23",23,2797,813,17.684
"24",24,"=","FOSTER THE PEOPLE Pumped Up Kicks",2624,148,908,15,16.164,0.595,22,"4",24,2624,908,16.164
"25",25,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2425,99,699,16,12.716,0.288,37,"18",25,2425,699,12.716
"26",26,"=","BLACK EYED PEAS Don't Stop The Party",2350,26,384,-48,8.823,0.176,34,"128",25,2350,492,8.823
"27",27,"+1","IYAZ Pretty Girls",2113,34,223,-9,8.92,0.159,61,"63",27,2113,353,8.92
"28",28,"+1","AVRIL LAVIGNE Smile",2046,-2,37,-56,8.291,0.043,68,"56",27,2048,320,8.291
"29",29,"+2","RIHANNA Cheers (Drink To That)",2008,224,1446,69,14.476,1.062,8,"54",29,2008,1446,14.476
"30",30,"-3","NICOLE SCHERZINGER Right There",1934,-240,-1731,26,8.564,-0.889,70,"48",16,4411,720,21.085
"31",31,"-1","COLDPLAY Every Teardrop Is A Waterfall",1802,-2,143,-35,9.075,0.152,41,"43",30,1804,446,9.075
"32",32,"=","MARTIN SOLVEIG & DRAGONETTE Hello",1768,5,76,33,14.94,-0.126,86,"74",18,4031,605,23.761
"33",33,"=","KELLY ROWLAND Motivation f/Lil Wayne",1509,49,282,34,5.523,0.443,31,"35",33,1509,338,5.523
"34",34,"=","AFROJACK Take Over Control f/Eva Simons",1363,14,119,-9,14.588,0.181,46,"73",34,1363,234,14.638
"35",35,"=","ANDY GRAMMER Keep Your Head Up",1305,17,243,-8,4.46,0.094,40,"58",35,1305,280,4.46
"36",36,"=","RIHANNA California King Bed",1010,-123,-1391,106,4.467,-0.487,81,"38",19,3856,616,16.018
"37",37,"+3","THE SCRIPT Nothing",974,62,674,-35,4.078,0.246,6,"235",37,974,722,4.078
