"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Style",18394,"-9",29,"-119",115.04,"-0.352",77,"10",1,18488,3111,115.714
"2",2,"=","MAROON 5","Sugar",17884,"+107",1286,"-161",109.275,"+0.406",71,"4",2,17884,2244,109.275
"3",3,"=","ED SHEERAN","Thinking Out Loud",16595,"-88",-1327,"-93",103.005,"-0.670",106,"3",1,18914,3319,118.241
"4",4,"=","MARK RONSON","Uptown Funk f/Bruno Mars",15950,"-292",-1902,"-285",109.198,"-1.487",133,"1",1,19386,3126,125.545
"5",5,"=","PITBULL","Time Of Our Lives f/Ne-Yo",15634,"-44",-127,"-138",90.37,"-0.346",115,"14",4,15799,2867,94.608
"6",6,"=","ELLIE GOULDING","Love Me Like You Do",13909,"+186",1845,"-91",95.145,"+0.925",72,"2",6,13909,2216,95.145
"7",7,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",11201,"-30",3,"-168",64.639,"-0.275",57,"5",6,11254,3932,65.756
"8",8,"=","NATALIE LA ROSE","Somebody f/Jeremih",9555,"+172",1429,"-10",54.641,"+0.957",78,"11",8,9555,1500,54.641
"9",9,"=","CALVIN HARRIS","Outside f/Ellie Goulding",9059,"+9",198,"-160",60.139,"+0.360",93,"29",8,9059,1280,60.139
"10",10,"=","ARIANA GRANDE","One Last Time",8758,"+70",961,"-72",51.705,"+0.013",44,"19",10,8758,2135,51.705
"11",11,"=","NICK JONAS","Chains",7492,"+29",440,"-40",42.14,"+0.141",71,"12",11,7492,1264,42.148
"12",12,"=","ZEDD","I Want You To Know f/S. Gomez",7344,"+34",680,"-301",44.594,"-0.054",28,"25",12,7344,3786,44.997
"13",13,"+1","ONE DIRECTION","Night Changes",6860,"+21",309,"-74",36.727,"-0.034",128,"43",13,6860,1221,36.761
"14",14,"+1","LILLYWOOD & ROBIN SCHULZ","Prayer In C",6199,"-242",-2321,"+47",38.354,"-1.104",141,"77",6,10755,1413,68.631
"15",15,"+1","FLO RIDA","GDFR f/Sage The Gemini",5966,"+254",1433,"+53",31.387,"+1.568",73,"8",15,5966,1433,31.387
"16",16,"+1","JASON DERULO","Want To Want Me",5753,"+303",1452,"-326",40.597,"+1.618",14,"15",16,5753,4301,40.597
"17",17,"+2","THE WEEKND","Earned It",5156,"+352",1774,"+105",39.301,"+2.950",33,"6",17,5156,1774,39.301
"18",18,"=","USHER","I Don't Mind f/Juicy J",5052,"-208",-1118,"-150",24.337,"-1.226",106,"34",15,6241,911,35.105
"19",19,"+2","TORI KELLY","Nobody Love",4757,"+114",595,"-10",21.033,"+0.218",41,"59",19,4757,1398,21.033
"20",20,"=","KELLY CLARKSON","Heartbeat Song",4730,"-64",105,"-112",21.356,"-0.285",68,"27",18,4797,1093,21.689
"21",21,"+1","VANCE JOY","Riptide",4336,"+21",177,"+21",21.829,"+0.273",146,"36",21,4351,802,21.829
"22",22,"+2","TOVE LO","Talking Body",3758,"+43",595,"-77",20.587,"-0.168",67,"20",22,3758,692,20.792
"23",23,"=","NE-YO","She Knows f/Juicy J",3635,"-290",-1565,"-315",14.394,"-1.295",85,"65",17,5524,1028,24.954
"24",24,"+1","SAM SMITH","Lay Me Down",3125,"+65",240,"+30",14.604,"+0.343",41,"50",24,3125,1008,14.604
"25",25,"+1","NICKI MINAJ","Truffle Butter f/Drake...",3004,"-31",47,"-72",16.953,"-0.053",64,"18",24,3035,577,17.071
"26",26,"+1","WALK THE MOON","Shut Up And Dance",2288,"+113",620,"+49",13.297,"+1.055",37,"7",26,2288,620,13.297
"27",27,"+1","IMAGINE DRAGONS","I Bet My Life",2139,"+0",123,"-50",8.589,"-0.057",77,"52",27,2139,436,8.646
"28",28,"+1","WHO IS FANCY","Goodbye",2052,"-17",107,"-189",10.401,"-0.051",37,"95",28,2070,427,10.511
"29",29,"+2","LUNCHMONEY LEWIS","Bills",2005,"+84",265,"+16",9.123,"+0.572",29,"39",29,2005,672,9.123
"30",30,"+2","ECHOSMITH","Bright",1896,"+11",104,"-96",8.219,"-0.020",49,"80",30,1928,405,8.503
"31",31,"-1","ELLA HENDERSON","Ghost",1807,"-257",-1885,"-89",11.079,"-1.180",193,"44",11,8217,1207,40.362
"32",32,"+1","CHRIS BROWN & TYGA","Ayo",1730,"+26",180,"-30",8.639,"+0.209",34,"57",32,1730,341,8.639
"33",33,"+1","FIFTH HARMONY","Worth It f/Kid Ink",1441,"+63",282,"+23",7.307,"+0.482",19,"51",33,1441,418,7.307
"34",34,"+1","IGGY AZALEA","Trouble f/Jennifer Hudson",1252,"+20",164,"-4",3.799,"-0.003",35,"248",34,1252,298,3.856
"35",35,"+5","DAVID GUETTA","Hey Mama  f/Nicki Minaj",1214,"+117",672,"+105",8.388,"+0.958",15,"47",35,1214,672,8.388
"36",36,"+1","LIFE OF DILLON","Overload",1194,"+68",392,"+51",2.847,"+0.252",25,"354",36,1194,392,2.847
"37",37,"-1","SHAGGY F/MOHOMBI/FAYDEE/COSTI","I Need Your Love",1187,"+17",206,"-20",5.159,"+0.057",29,"286",36,1187,233,5.159
"38",38,"+3","GEORGE EZRA","Budapest",1120,"+37",159,"+22",3.788,"+0.124",21,"53",38,1120,300,3.788
"39",39,"-1","CASH CASH","Surrender",1111,"-12",78,"-5",4.84,"-0.046",64,"454",37,1123,224,4.886
"40",40,"+3","DJ SNAKE & ALUNAGEORGE","You Know You Like It",1108,"+99",434,"+104",9.306,"+0.484",16,"97",40,1108,434,9.306
"41",41,"+4","MEGHAN TRAINOR","Dear Future Husband",1073,"+197",1001,"+184",5.406,"+0.981",3,"49",41,1073,1001,5.406
"42",42,"=","ANDY GRAMMER","Honey, I'm Good",1045,"+14",205,"-20",3.605,"+0.118",26,"16",40,1045,225,3.605
"43",43,"-4","SELENA GOMEZ","The Heart Wants What It Wants",1024,"-95",-242,"-59",7.049,"-0.655",137,"143",7,10523,2058,67.628
"44",44,"=","RYN WEAVER","OctaHate",962,"+44",277,"+25",2.851,"+0.179",15,"136",42,962,277,2.851
"45",45,"+1","CHARLI XCX","Doing It",744,"+6",1,"+3",1.49,"-0.022",24,"1365",43,744,126,1.561
"46",46,"+1","SHEPPARD","Geronimo",663,"+27",138,"-1",2.84,"+0.179",32,"33",46,663,194,2.84
"47",47,"+1","SIA","Elastic Heart f/The Weeknd...",622,"+19",121,"+1",5.571,"+0.159",8,"42",47,622,137,5.571
"48",48,"+1","KALIN & MYLES","Trampoline",600,"+3",-55,"+10",2.033,"-0.043",33,"106",41,784,333,3.136
"49",49,"--","EDEN XO","The Weekend",479,"--",90,"--",1.108,"--",1,"1011",49,479,90,1.108
"50",50,"--","AXWELL /\ INGROSSO","Something New",461,"--",55,"--",2.365,"--",3,"--",50,461,112,2.365
