"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"+1","FUN. We Are Young f/Janelle Monae",13668,149,555,-13,105.087,0.962,56,"3",1,13668,2738,105.087
2,"-1","WANTED Glad You Came",13658,32,-20,-30,101.815,0.817,101,"9",1,13712,1363,101.815
3,"=","KATY PERRY Part Of Me",11715,21,162,-85,76.805,-0.141,65,"17",3,11741,3625,77.218
4,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",11073,-221,-1013,-178,82.777,-1.301,101,"21",1,13549,2321,99.332
5,"=","FLO RIDA Wild Ones f/Sia",10509,362,1940,153,76.475,2.124,74,"7",5,10509,1940,76.475
6,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",8347,-251,-1537,53,59.666,-1.135,129,"51",2,12506,1674,92.019
7,"=","GYM CLASS HEROES Ass Back Home",8128,-362,-2022,-220,59.74,-1.473,146,"48",4,11001,1379,73.574
8,"=","CALVIN HARRIS Feel So Close",7871,61,269,-13,54.676,0.147,69,"19",8,7871,1329,55.352
9,"=","NICKI MINAJ Starships",7794,114,640,5,61.523,1.458,64,"11/53",9,7794,1834,61.523
10,"=","JUSTIN BIEBER Boyfriend",7659,120,774,-86,51.175,-0.059,23,"4",10,7659,4726,51.492
11,"+1","ONE DIRECTION What Makes You Beautiful",7648,121,610,-21,50.99,0.377,49,"6",11,7648,1579,50.99
12,"-1","DRAKE Take Care f/Rihanna",7565,33,27,31,60.201,0.11,102,"30",8,7620,1220,60.618
13,"=","ADELE Rumour Has It",6835,170,1046,6,43.087,0.651,45,"25",13,6835,1514,43.087
14,"=","GOTYE Somebody That I Used To Know",6691,255,1287,124,47.279,2.18,48,"2",14,6691,1560,47.279
15,"=","ADELE Set Fire To The Rain",5424,-169,-1068,-23,39.254,-1.092,145,"34",1,13928,2301,95.946
16,"=","KARMIN Broken Hearted",5369,33,384,1,32.093,0.146,59,"26",16,5369,936,32.093
17,"+1","CARLY RAE JEPSEN Call Me Maybe",5107,121,1181,-83,33.889,1.383,38,"5",17,5107,1298,33.889
18,"-1","TRAIN Drive By",5084,72,344,22,30.061,0.63,94,"10",17,5084,601,30.061
19,"=","B.O.B So Good",4630,41,441,-37,31.923,0.434,46,"14",18,4630,1013,31.923
20,"=","JENNIFER LOPEZ Dance Again f/Pitbull",4100,76,1030,-195,27.069,0.712,19,"22",20,4100,2243,27.069
21,"=","TAYLOR SWIFT Eyes Open",3812,38,627,-139,22.062,0.305,24,"15",21,3812,1442,22.062
22,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",3400,-91,-915,46,22.995,-0.887,146,"29",10,7182,1174,48.863
23,"=","CHRIS BROWN Turn Up The Music",2423,-91,-894,140,18.765,0.125,77,"57",17,4894,987,33.507
24,"=","PITBULL Back In Time",2235,85,812,4,11.302,0.225,20,"89",24,2235,916,11.302
25,"=","ELLIE GOULDING Lights",2066,20,335,-43,11.517,0.18,68,"45",24,2066,431,11.517
26,"=","DRAKE The Motto f/Lil Wayne",1831,42,266,-6,17.811,0.213,59,"28",26,1831,321,17.811
27,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",1740,44,312,59,9.538,0.124,45,"219",27,1740,461,9.538
28,"=","DEMI LOVATO Give Your Heart A Break",1649,27,246,-47,11.182,0.139,49,"65",28,1649,362,11.182
29,"=","HAVANA BROWN We Run The Night f/Pitbull",1545,29,97,4,11.19,0.35,66,"128",27,1545,237,11.19
30,"=","RIHANNA Talk That Talk f/Jay Z",1285,-45,-703,40,7.668,-0.111,71,"95",24,2226,339,12.882
31,"=","NEON HITCH F U Betta",1267,25,141,5,4.33,0.084,45,"494",31,1267,215,4.33
32,"=","CHRIS RENE Young Homie",1208,20,139,-8,4.504,0.126,38,"143",32,1208,213,4.504
33,"=","CHRISTINA PERRI A Thousand Years",901,-24,-309,49,4.466,-0.069,104,"47",23,2055,280,9.423
34,"=","USHER Climax",895,-2,62,-19,3.545,-0.11,31,"32",34,905,348,3.895
35,"=","WALLPAPER F**king Best Song Everrr",889,-3,-13,1,3.63,-0.045,33,"--",34,908,262,3.847
36,"=","HOT CHELLE RAE Honestly",845,29,205,-3,3.197,0.133,17,"317",36,845,284,3.197
37,"=","DAVID GUETTA Titanium f/Sia",662,50,405,24,5.089,0.404,10,"99",37,662,405,5.089
38,"+9","MAROON 5 Payphone f/Wiz Khalifa",566,292,566,292,4.948,2.16,2,"1",38,566,566,4.948
39,"=","SEAN PAUL She Doesn't Mind",560,13,37,12,2.088,0.073,38,"302",38,560,158,2.088
40,"-2","DEV & ENRIQUE IGLESIAS Naked",545,-19,-229,37,4.957,0.061,88,"--",28,1524,318,8.497
41,"-1","MADONNA Girl Gone Wild",537,12,99,2,1.342,0.022,17,"623",39,537,245,1.342
42,"-1","RIHANNA Birthday Cake",463,10,85,-6,1.606,0,17,"41",41,463,116,1.606
43,"-1","KIRKO BANGZ Drank In My Cup",400,25,184,28,3.419,-0.031,15,"68",42,400,184,3.45
44,"-1","J. COLE Can't Get Enough f/Trey Songz",349,-15,-90,-24,1.304,-0.053,38,"261",39,562,156,3.809
45,"+1","RIHANNA Where Have You Been",342,53,294,46,4.806,0.458,3,"321",45,342,294,4.806
