"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","ADELE Set Fire To The Rain",13836,"-92",152,"-129",91.262,"-0.550",97,"6",1,13928,2301,91.812
"2",2,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",12277,"+115",1805,"-194",81.814,"+0.437",53,"4",2,12277,2321,81.814
"3",3,"=","JESSIE J Domino",11916,"-108",131,"-171",66.492,"-0.911",167,"29",2,12024,1524,67.403
"4",4,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",11078,"+91",421,"-2",65.336,"+1.224",81,"15",4,11078,1674,65.336
"5",5,"=","FLO RIDA Good Feeling",10161,"-328",-1480,"-155",67.039,"-1.507",158,"25",1,13154,1657,85.747
"6",6,"=","PITBULL F/CHRIS BROWN International Love",9083,"-27",345,"-97",55.718,"-0.472",119,"21",6,9110,1086,56.669
"7",7,"=","RIHANNA We Found Love f/Calvin Harris",8921,"-68",-502,"+11",66.183,"-0.988",158,"33",1,14238,2184,95.593
"8",8,"=","GYM CLASS HEROES Ass Back Home",8363,"+60",653,"-36",55.234,"+0.323",98,"26",8,8363,1379,55.234
"9",9,"=","WANTED Glad You Came",7477,"+38",765,"-104",44.7,"+0.660",53,"3",9,7477,1330,44.7
"10",10,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",6657,"+72",1037,"-45",41.272,"+0.563",98,"12",10,6657,1174,41.272
"11",11,"-1","GAVIN DEGRAW Not Over You",6585,"-171",-440,"-175",34.912,"-0.725",189,"38",10,7039,547,37.933
"12",12,"=","BRUNO MARS It Will Rain",6304,"-158",-1093,"-32",36.827,"-1.081",150,"44",1,13635,2024,86.477
"13",13,"=","KATY PERRY The One That Got Away",5998,"-202",-1169,"-59",36.455,"-0.688",146,"80",1,13402,1631,80.623
"14",14,"=","KATY PERRY Part Of Me",5995,"+137",2011,"-228",38.395,"+0.408",17,"7",14,5995,3625,38.395
"15",15,"=","LMFAO Sexy And I Know It",5473,"-29",-168,"+9",34.063,"-0.360",187,"16",2,12000,1530,74.768
"16",16,"=","DRAKE Take Care f/Rihanna",5407,"+33",736,"-97",40.286,"+0.229",54,"22",16,5407,1220,40.286
"17",17,"=","OUTASIGHT Tonight Is The Night",5339,"+0",301,"-77",27.15,"+0.057",121,"37",16,5339,572,27.15
"18",18,"=","SELENA GOMEZ & THE SCENE Love You Like A...",4903,"-159",-1195,"-82",31.244,"-1.131",191,"64",6,9154,1208,48.131
"19",19,"=","LMFAO Sorry For Party Rocking",3878,"-91",-66,"-132",15.157,"-0.391",51,"56",19,3980,1009,16.853
"20",20,"=","CHRIS BROWN Turn Up The Music",3519,"+79",884,"-35",18.263,"+0.658",29,"20",20,3519,987,18.263
"21",21,"=","CALVIN HARRIS Feel So Close",3499,"+162",1160,"-19",26.102,"+0.868",21,"51",21,3499,1328,26.102
"22",22,"=","NICKI MINAJ Starships",3246,"+152",1734,"-100",21.074,"+0.771",16,"9/95",22,3246,1834,21.074
"23",23,"=","TRAIN Drive By",2695,"+20",366,"-62",11.385,"+0.151",46,"14",23,2695,500,11.385
"24",24,"+1","FLO RIDA Wild Ones f/Sia",2681,"+121",973,"+13",19.927,"+0.872",26,"13",24,2681,973,19.927
"25",25,"-1","BREATHE CAROLINA Blackout",2540,"-103",-1215,"+69",13.755,"-0.191",189,"70",17,4661,498,24.36
"26",26,"=","HOT CHELLE RAE I Like It Like That f/New...",2350,"-166",-1319,"+59",9.713,"-0.493",153,"58",15,5237,639,24.246
"27",27,"=","JAY Z & KANYE WEST N***** In Paris",2302,"-96",-952,"+63",15.375,"-0.709",116,"35",15,5155,785,36.602
"28",28,"=","J. COLE Workout",2095,"-39",-415,"+74",16.126,"-0.139",129,"79",12,5803,659,35.209
"29",29,"+1","COLDPLAY Princess Of China",1906,"-26",113,"-24",9.384,"-0.083",96,"65",29,1932,363,9.624
"30",30,"-1","MADONNA Give Me All Your Luvin'",1783,"-212",-939,"-148",7.018,"-1.519",26,"71",20,4569,4569,39.788
"31",31,"=","JOJO Disaster",1579,"-134",-384,"-122",6.566,"-0.536",109,"268",27,1975,318,7.773
"32",32,"=","CHRISTINA PERRI A Thousand Years",1512,"+8",234,"-46",7.387,"+0.097",56,"31",32,1512,280,7.387
