"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","FUN. We Are Young f/Janelle Monae",14233,-47,-175,-37,109.409,-0.412,76,"5",1,14439,2738,110.772
2,"=","FLO RIDA Wild Ones f/Sia",12542,41,546,-18,91.347,0.95,94,"9",2,12542,1940,91.347
3,"+1","GOTYE Somebody That I Used To Know",11714,285,1983,-3,89.641,1.553,68,"1",3,11714,2018,89.641
4,"-1","WANTED Glad You Came",11646,-167,-1474,-46,90.549,-0.638,121,"15",1,13712,1363,101.962
5,"=","NICKI MINAJ Starships",10940,177,1428,18,78.39,0.464,84,"11/50",5,10940,1834,78.39
6,"+1","ONE DIRECTION What Makes You Beautiful",10169,98,692,-36,70.207,0.906,69,"7",6,10169,1579,70.207
7,"-1","KATY PERRY Part Of Me",9755,-342,-1786,-234,66.096,-2.028,85,"31",3,12039,3625,78.553
8,"=","ADELE Rumour Has It",8487,36,181,23,55.459,0.658,65,"36",8,8487,1514,55.764
9,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",7737,-160,-947,-53,57.373,-2.231,121,"34",1,13549,2321,99.332
10,"=","JUSTIN BIEBER Boyfriend",7512,-92,-370,-114,43.766,-0.631,43,"6",9,7937,4726,51.492
11,"+1","CARLY RAE JEPSEN Call Me Maybe",7260,125,608,3,50.464,0.845,58,"3",11,7260,1298,50.464
12,"-1","CALVIN HARRIS Feel So Close",7176,-182,-957,-170,47.196,-1.558,89,"19",7,8145,1329,55.352
13,"=","MAROON 5 Payphone f/Wiz Khalifa",6678,151,1317,-57,47.898,0.683,22,"2",13,6678,3415,47.898
14,"=","KARMIN Broken Hearted",5837,-6,169,-16,35.79,0.25,79,"23",14,5843,936,35.79
15,"=","TRAIN Drive By",5757,20,200,-2,34.293,0.09,114,"17",15,5757,601,34.293
16,"=","DRAKE Take Care f/Rihanna",5043,-89,-1060,102,40.494,-0.459,122,"44",8,7620,1220,60.618
17,"=","JENNIFER LOPEZ Dance Again f/Pitbull",4792,-8,-40,-42,29.135,-0.571,39,"21",17,4851,2243,30.831
