"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","MILEY CYRUS","Wrecking Ball",14039,-161,-904,-39,94.677,-0.658,78,"9",1,15459,2954,107.57
2,"=","AVICII","Wake Me Up",13082,-131,-1346,33,102.701,-0.504,124,"10",1,17010,2103,116.977
3,"=","IMAGINE DRAGONS","Demons",12742,220,1392,81,85.93,1.305,88,"7",3,12742,1982,85.93
4,"=","LORDE","Royals",12397,-107,-1412,67,81.926,-1.573,108,"6",1,16495,2817,112.509
5,"=","DRAKE","Hold On We're Goi...",11289,-141,-478,-86,63.005,-0.77,109,"18",4,11961,1610,74.25
6,"=","EMINEM","The Monster f/Rih...",11076,306,2671,-160,83.34,3.002,30,"2/33",6,11076,2904,83.34
7,"+1","ONEREPUBLIC","Counting Stars",9917,324,2488,-33,76.86,2.391,47,"5",7,9917,2521,76.86
8,"-1","SELENA GOMEZ","Slow Down",9692,-93,-176,-105,54.279,-0.716,102,"47",7,9868,1167,57.795
9,"=","LADY GAGA","Applause",9121,-386,-2236,-181,62.289,-2.015,108,"16",4,12273,3922,81.876
10,"=","KATY PERRY","Unconditionally",8706,92,779,-30,49.041,0.563,40,"14",9,8706,3384,49.041
11,"+1","PITBULL","Timber f/Ke$ha",8542,279,1429,217,56.608,1.608,45,"1",11,8542,1716,56.608
12,"-1","KATY PERRY","Roar",7976,-305,-1773,-67,55.558,-1.777,109,"11",1,17176,6098,117.145
13,"=","ZEDD","Stay The Night f/...",7729,50,919,-116,53.72,0.185,60,"21",13,7729,1238,53.72
14,"=","JUSTIN TIMBERLAKE","TKO",6739,20,160,21,31.466,0.047,65,"69",11,6739,1724,32.813
15,"=","NEIGHBOURHOOD","Sweater Weather",6138,7,538,-112,32.706,0.183,152,"15",15,6138,869,32.706
16,"=","JASON DERULO","Marry Me",5888,19,63,-98,30.687,-0.122,75,"29",14,5912,856,31.947
17,"=","LADY GAGA","Do What U Want f/...",5607,161,1371,-37,36.987,0.966,30,"13",17,5607,1408,36.987
18,"=","PASSENGER","Let Her Go",4787,201,1179,122,28.292,0.733,60,"8",18,4787,1179,28.292
19,"=","ONE DIRECTION","Story Of My Life",4668,87,1033,-67,25.859,0.647,29,"4",19,4668,1292,25.859
20,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",4539,82,718,-25,25.949,0.369,75,"24",19,4539,762,25.949
21,"=","ELLIE GOULDING","Burn",3779,134,929,42,26.48,1.183,53,"12",21,3779,929,26.48
22,"=","LANA DEL REY","Summertime Sadnes...",3375,-62,-594,45,29.377,-0.42,148,"118",2,13737,1923,88.403
23,"=","TRAVIE MCCOY","Rough Water f/Jas...",3014,-192,-689,-178,14.147,-1.064,66,"91",20,3883,705,22.115
24,"=","ENRIQUE IGLESIAS","Heart Attack",2694,33,86,33,12.6,-0.174,53,"54",24,2696,649,13.314
25,"=","FALL OUT BOY","Alone Together",2543,48,253,9,11.161,0.325,101,"127",25,2543,357,11.161
26,"=","SARA BAREILLES","Brave",2307,23,176,4,14.104,0.12,88,"20",26,2307,380,14.104
27,"=","RIHANNA","What Now",2095,-151,-1359,12,8.93,-0.597,68,"117",19,4043,821,17.344
28,"=","JOHN NEWMAN","Love Me Again",2056,-16,101,-56,9.679,0.143,55,"74",28,2072,392,9.679
29,"=","ZENDAYA","Replay",2029,-2,100,10,7.688,0.022,42,"96",29,2031,457,7.688
30,"=","BRITNEY SPEARS","Perfume",2013,109,479,73,8.922,0.381,19,"121",30,2013,896,8.922
31,"=","BASTILLE","Pompeii",1621,32,432,-55,11.635,0.226,20,"34",31,1621,548,11.635
32,"=","CALVIN HARRIS","Thinking About Yo...",1429,31,215,1,8.345,0.159,27,"289",32,1429,239,8.345
33,"+1","NEW POLITICS","Harlem",1375,2,55,24,4.804,-0.019,84,"188",33,1377,285,4.934
34,"+1","FLO RIDA","How I Feel",1284,78,315,39,6.521,0.221,20,"150",34,1284,386,6.521
35,"-2","BRUNO MARS","Gorilla",1251,-138,-1151,84,6.268,-0.585,80,"122",10,7264,1872,38.774
36,"=","LORDE","Team",1237,120,855,36,8.465,0.735,5,"51",36,1237,855,8.465
37,"+4","A GREAT BIG WORLD","Say Something w/C...",1138,104,587,20,6.929,0.655,6,"3/60",37,1138,587,6.929
38,"-1","ARIANA GRANDE","Right There f/Big...",1063,9,95,-8,5.236,-0.088,26,"157",37,1072,258,5.513
39,"=","CHRIS WALLACE","Keep Me Crazy",1060,18,58,15,2.403,0.034,85,"--",39,1060,133,2.403
40,"=","TAYLOR SWIFT","Everything Has .....",1030,-11,-836,179,5.254,-0.084,137,"124",14,5693,990,31.815
41,"-3","J. COLE","Crooked Smile f/T...",964,-84,-676,31,4.136,-0.22,101,"387",26,2407,332,12.679
42,"=","ROBIN THICKE","Feel Good",942,23,237,-20,3.435,0.093,11,"--",42,942,544,3.435
43,"=","LUPE FIASCO","Old School Love f...",922,8,234,-36,4.465,-0.01,11,"219",42,922,284,4.475
44,"=","CHRIS BROWN","Love More f/Nicki...",876,-21,3,-33,4.066,-0.075,66,"114",39,1132,161,6.171
45,"=","EMBLEM3","3000 Miles",756,16,63,-4,2.092,0.018,12,"--",45,756,149,2.092
46,"=","CASH CASH","Take Me Home f/Be...",696,4,43,-3,2.5,0.013,11,"--",46,698,160,2.636
47,"+1","KATY PERRY","Dark Horse",602,22,162,8,5.047,0.125,6,"27",47,602,328,5.093
48,"-1","THE 1975","Chocolate",598,8,51,16,1.506,0.019,4,"290",47,598,51,1.551
49,"=","BIG SEAN","Beware f/Lil Wayn...",581,2,-63,10,3.372,0.02,33,"141",44,837,225,3.577
50,"=","MIDNIGHT RED","Take Me Home",541,-29,-142,-24,1.478,-0.088,29,"--",45,772,88,2.492
