"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","AVICII","Wake Me Up",15305,-164,-1191,-114,110.161,-0.415,111,"7",1,17010,2103,116.977
2,"=","MILEY CYRUS","Wrecking Ball",15223,-73,-236,-75,102.588,-0.28,65,"9",2,15459,2954,107.57
3,"=","LORDE","Royals",14540,-239,-1349,-159,105.438,-0.896,95,"2",1,16495,2817,112.509
4,"=","LADY GAGA","Applause",12085,-92,-104,-169,80.528,-0.423,95,"11",4,12273,3922,81.876
5,"=","DRAKE","Hold On We're Goi...",11904,18,83,-26,69.452,-0.658,96,"12",5,11904,1610,74.25
6,"=","KATY PERRY","Roar",11201,-223,-1191,-120,83.183,-2.27,96,"8",1,17176,6098,117.145
7,"=","IMAGINE DRAGONS","Demons",10460,138,1419,-118,71.543,0.887,75,"5",7,10460,1982,71.543
8,"=","SELENA GOMEZ","Slow Down",9835,-9,208,-105,57.177,0.301,89,"37",7,9844,1167,57.177
9,"=","PARAMORE","Still Into You",7591,-180,-558,-196,44.401,-0.411,190,"34",9,8192,961,48.594
10,"=","KATY PERRY","Unconditionally",7161,125,974,-50,43.3,0.269,27,"20",10,7161,3384,43.3
11,"+1","JUSTIN TIMBERLAKE","TKO",6550,47,134,6,31.536,0.069,52,"59",11,6550,1724,32.813
12,"-1","JAY Z","Holy Grail f/Just...",6342,-173,-1276,45,47.771,-1.123,134,"38",4,11700,2095,78.442
13,"=","EMINEM","The Monster f/Rih...",6291,299,2443,-78,49.053,2.271,17,"1/49",13,6291,2782,49.053
14,"=","ZEDD","Stay The Night f/...",5926,165,1146,17,43.506,0.843,47,"29",14,5926,1238,43.506
15,"=","PITBULL","Timber f/Ke$ha",5855,213,1486,47,41.069,0.851,32,"4",15,5855,1486,41.069
16,"=","ONEREPUBLIC","Counting Stars",5735,286,1845,-3,42.614,1.734,34,"3/94",16,5735,1848,42.614
17,"=","JASON DERULO","Marry Me",5481,95,313,72,28.705,0.608,62,"21",14,5481,856,28.705
18,"=","NEIGHBOURHOOD","Sweater Weather",5141,10,477,-142,23.462,0.434,139,"16",17,5141,869,23.462
19,"=","BRUNO MARS","Gorilla",4600,-461,-2266,-304,20.738,-1.726,67,"54",10,7264,1872,38.774
20,"=","LANA DEL REY","Summertime Sadnes...",4532,-102,-1143,43,33.512,-1.348,135,"60/79",2,13737,1923,88.403
21,"=","RIHANNA","What Now",3891,-70,-70,-113,16.437,-0.259,55,"66",19,4043,821,17.344
22,"=","TRAVIE MCCOY","Rough Water f/Jas...",3837,13,59,-27,21.064,-0.288,53,"68",22,3868,705,22.115
23,"+1","LADY GAGA","Do What U Want f/...",3220,186,1319,16,22.577,1.14,17,"15",23,3220,1319,22.577
24,"-1","MACKLEMORE & RYAN...","White Walls f/ScH...",3152,72,685,-31,19.14,-0.045,62,"27",23,3152,720,19.256
25,"=","PASSENGER","Let Her Go",3011,110,684,31,15.814,0.244,47,"6",25,3011,684,15.814
26,"=","ONE DIRECTION","Story Of My Life",2883,81,949,-144,14.069,0.341,16,"14",26,2883,1292,14.069
27,"=","TAYLOR SWIFT","Everything Has .....",2717,-35,-1197,261,11.93,-0.03,124,"70",14,5693,990,31.815
28,"=","ENRIQUE IGLESIAS","Heart Attack",2646,13,251,-33,13.112,-0.104,40,"103",26,2646,649,13.314
29,"=","ELLIE GOULDING","Burn",2432,60,409,32,15.614,0.597,40,"35",29,2432,475,15.614
30,"+1","J. COLE","Crooked Smile f/T...",2065,-74,-233,-50,10.546,-0.346,88,"218",26,2407,332,12.679
31,"-1","TEGAN & SARA","Closer",2043,-243,-1909,-34,9.024,-1.069,152,"177",17,4451,570,22.41
32,"=","FALL OUT BOY","Alone Together",2002,22,161,-32,8.199,0.011,88,"119",29,2002,326,8.258
33,"=","SARA BAREILLES","Brave",1900,53,303,14,11.365,0.679,75,"17",33,1900,303,11.365
34,"=","ZENDAYA","Replay",1783,46,308,14,7.368,0.285,29,"65",34,1783,457,7.368
35,"=","JOHN NEWMAN","Love Me Again",1687,57,270,43,7.291,0.162,42,"91",35,1687,288,7.291
36,"=","EMELI SANDE","My Kind Of Love",1402,-18,-45,-20,4.254,-0.051,47,"140",34,1470,433,4.528
37,"=","NEW POLITICS","Harlem",1280,-3,105,-28,3.909,-0.133,71,"139",37,1283,285,4.042
38,"=","AWOLNATION","Sail",1139,-49,-695,84,6.077,-0.182,176,"24",17,4079,550,18.593
39,"=","BRITNEY SPEARS","Perfume",1072,36,746,-102,5.512,0.072,6,"123",39,1072,896,5.512
40,"+1","CALVIN HARRIS","Thinking About Yo...",1032,49,239,25,6.148,0.251,14,"359",40,1032,239,6.148
41,"-1","BRITNEY SPEARS","Work Bitch",940,-60,-1629,257,4.074,-0.192,61,"--",13,5635,3487,31.994
42,"+1","CHRIS WALLACE","Keep Me Crazy",928,20,66,26,1.963,0.069,72,"--",42,928,133,1.963
43,"-1","ICONA POP","All Night",870,-102,-599,-54,5.522,-0.105,89,"208",31,1608,231,7.786
44,"=","ARIANA GRANDE","Right There f/Big...",852,17,216,8,4.462,0.09,13,"228",44,852,216,4.462
45,"+1","CHRIS BROWN","Love More f/Nicki...",821,15,-56,48,3.307,0.035,53,"71",39,1132,161,6.171
46,"+2","BASTILLE","Pompeii",805,58,287,29,5.009,0.616,7,"45",46,805,287,5.009
47,"=","MIDNIGHT RED","Take Me Home",758,0,16,0,2.244,0.01,17,"--",46,772,88,2.492
48,"+1","FLO RIDA","How I Feel",742,27,269,-4,4.283,0.145,7,"170",48,742,310,4.283
49,"-4","ROBIN THICKE","Give It 2 U f/Ken...",718,-116,-1735,125,3.893,-0.425,103,"219",12,6339,1340,33.892
