"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","MAGIC!","Rude",17686,"-20",-207,"+43",115.647,"-0.197",112,"4",1,17959,2371,118.65
"2",2,"=","SAM SMITH","Stay With Me",16779,"+178",1283,"+69",106.668,"+0.933",86,"6",2,16779,2202,106.668
"3",3,"=","NICO & VINZ","Am I Wrong",16503,"-54",-623,"+64",107.924,"-0.033",127,"20",1,17731,2409,119.274
"4",4,"=","DISCLOSURE","Latch f/Sam Smith",15241,"+145",1038,"+53",91.112,"+0.401",185,"23",4,15241,1542,91.112
"5",5,"=","ARIANA GRANDE","Problem f/Iggy Azalea",12238,"-283",-1760,"-58",79.819,"-0.988",98,"16",1,17403,2576,116.283
"6",6,"=","CHARLI XCX","Boom Clap",10956,"+275",1456,"+120",69.293,"+2.249",53,"10",6,10956,1942,69.293
"7",7,"=","MAROON 5","Maps",10574,"+87",613,"-10",58.348,"+0.874",51,"7",6,10574,4866,58.348
"8",8,"+1","DEMI LOVATO","Really Don't Care f/Cher Lloyd",8988,"+71",370,"+12",51.002,"+0.503",73,"58",8,8988,1152,51.002
"9",9,"-1","IGGY AZALEA","Fancy f/Charlie XCX",8842,"-136",-1290,"+19",61.583,"-1.983",138,"22/61",1,17156,2440,116.166
"10",10,"+1","ONEREPUBLIC","Love Runs Out",8798,"+43",-6,"+38",44.675,"+0.152",96,"25",9,8849,1336,45.354
"11",11,"-1","CALVIN HARRIS","Summer",8442,"-375",-2207,"-116",54.027,"-1.731",138,"42",3,14953,1917,95.785
"12",12,"=","ARIANA GRANDE","Break Free f/Zedd",7769,"+180",1109,"+83",47.051,"+1.503",32,"15",12,7769,2327,47.051
"13",13,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",7407,"+279",1390,"+209",48.059,"+2.022",69,"12",13,7407,1390,48.059
"14",14,"=","SIA","Chandelier",7059,"+120",748,"-55",42.657,"+0.738",108,"9",13,7059,1217,42.657
"15",15,"=","PHARRELL WILLIAMS","Come Get It Bae",6792,"-7",56,"+27",28.308,"-0.288",75,"75",12,6864,993,29
"16",16,"=","IGGY AZALEA","Black Widow f/Rita Ora",6274,"+230",1360,"+153",35.813,"+1.269",38,"14",16,6274,1396,35.813
"17",17,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",5968,"+171",1245,"+12",52.059,"+0.838",73,"33",17,5968,1299,52.059
"18",18,"=","BECKY G","Shower",5284,"+106",348,"+83",23.005,"+0.138",82,"17",16,5284,853,23.02
"19",19,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",4095,"-626",2782,"-1934",28.235,"-9.263",8,"3",19,4721,4716,37.498
"20",20,"+2","MEGHAN TRAINOR","All About That Bass",3382,"+252",1398,"+108",17.8,"+1.636",29,"1",20,3382,1398,17.8
"21",21,"-1","KIESZA","Hideaway",3287,"+57",347,"-21",23.319,"-0.019",38,"66",20,3287,714,23.338
"22",22,"-1","RITA ORA","I Will Never Let You Down",3184,"+3",182,"-63",14.125,"+0.184",73,"90",21,3184,643,14.125
"23",23,"=","TIESTO","Wasted",2772,"-199",-1024,"-169",11.404,"-0.913",85,"79",19,3825,775,19.749
"24",24,"=","ED SHEERAN","Don't",2660,"+66",750,"-32",11.945,"+0.462",24,"56",24,2660,795,11.945
"25",25,"=","5 SECONDS OF SUMMER","Amnesia",2481,"+68",568,"-36",10.984,"+0.513",21,"44",25,2481,912,10.984
"26",26,"=","FLORIDA-GEORGIA LINE","This Is How We Roll f/J.Derulo",2470,"+66",374,"+31",12.192,"+0.151",20,"48",26,2470,1589,12.192
"27",27,"+1","ECHOSMITH","Cool Kids",2370,"+67",418,"+20",11.872,"+0.417",59,"24",27,2370,418,11.872
"28",28,"+2","INGRID MICHAELSON","Girls Chase Boys",2200,"+108",331,"+77",9.489,"+0.361",59,"59",28,2200,420,9.489
