"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MILEY CYRUS","Wrecking Ball",14200,-170,-865,-62,95.335,-0.837,77,"11",1,15459,2954,107.57
"2",2,"=","AVICII","Wake Me Up",13213,-77,-1379,212,103.205,-0.512,123,"10",1,17010,2103,116.977
"3",3,"+1","IMAGINE DRAGONS","Demons",12522,206,1311,61,84.625,1.422,87,"6",3,12522,1982,84.625
"4",4,"-1","LORDE","Royals",12504,-161,-1479,-62,83.499,-2.204,107,"5",1,16495,2817,112.509
"5",5,"=","DRAKE","Hold On We're Goi...",11430,-70,-392,-2,63.775,-0.376,108,"21",4,11961,1610,74.25
"6",6,"=","EMINEM","The Monster f/Rih...",10770,365,2831,-51,80.338,2.885,29,"3/47",6,10770,2904,80.338
"7",7,"+1","SELENA GOMEZ","Slow Down",9785,13,-71,-31,54.995,-0.362,101,"66",7,9868,1167,57.795
"8",8,"+1","ONEREPUBLIC","Counting Stars",9593,393,2521,104,74.469,3.222,46,"4",8,9593,2521,74.469
"9",9,"-2","LADY GAGA","Applause",9507,-398,-2055,-270,64.304,-2.094,107,"20",4,12273,3922,81.876
"10",10,"=","KATY PERRY","Unconditionally",8614,95,809,-27,48.478,0.479,39,"16",9,8614,3384,48.478
"11",11,"=","KATY PERRY","Roar",8281,-236,-1706,6,57.335,-1.825,108,"12",1,17176,6098,117.145
"12",12,"=","PITBULL","Timber f/Ke$ha",8263,252,1212,76,55,1.605,44,"7",12,8263,1716,55
"13",13,"=","ZEDD","Stay The Night f/...",7679,144,1035,27,53.535,0.866,59,"26",13,7679,1238,53.535
"14",14,"=","JUSTIN TIMBERLAKE","TKO",6719,72,139,103,31.419,-0.536,64,"81",11,6719,1724,32.813
"15",15,"=","NEIGHBOURHOOD","Sweater Weather",6131,103,650,2,32.523,0.393,151,"18",15,6131,869,32.523
"16",16,"=","JASON DERULO","Marry Me",5869,-5,161,-49,30.809,-0.295,74,"41",14,5912,856,31.947
"17",17,"=","LADY GAGA","Do What U Want f/...",5446,200,1408,37,36.021,1.203,29,"15",17,5446,1408,36.021
"18",18,"=","PASSENGER","Let Her Go",4586,168,1057,83,27.559,1.039,59,"8",18,4586,1057,27.559
