"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5","One More Night",15401,176,141,122,117.777,0.119,111,"6",1,15401,1593,119.954
"2",2,"=","TAYLOR SWIFT","We Are Never Ever Ge...",13459,91,143,120,90.881,0.082,84,"8",2,13523,4592,90.881
"3",3,"=","FUN.","Some Nights",13100,191,671,125,88.612,1.143,149,"5",3,13100,1295,88.612
"4",4,"=","JUSTIN BIEBER","As Long As You Love ...",12734,-129,-768,-187,92.968,-1.908,124,"21",2,13498,1300,100.233
"5",5,"=","ALEX CLARE","Too Close",11552,236,299,175,81.998,0.943,161,"22",5,11552,1328,81.998
"6",6,"=","CHRIS BROWN","Don't Wake Me Up",10274,170,301,32,74.073,0.194,142,"26",6,10275,1456,74.515
"7",7,"=","KE$HA","Die Young",9843,235,804,105,71.322,1.248,42,"3",7,9843,3842,71.322
"8",8,"=","NE-YO","Let Me Love You",8956,297,1115,253,78.732,0.914,89,"16",8,8956,1189,78.732
"9",9,"=","RIHANNA","Diamonds",8489,212,796,58,68.166,1.827,41,"4",9,8489,2812,68.166
"10",10,"=","PINK","Blow Me (One Last Ki...",7981,-51,-1106,122,58.639,-1.144,125,"68",1,12762,2737,90.315
"11",11,"=","OWL CITY & CARLY RAE...","Good Time",7455,-71,-1485,196,50.54,-0.212,133,"30",4,10627,1961,71.832
"12",12,"=","PSY","Gangnam Style",7330,-52,-342,-31,52.911,-1.064,58,"1",10,7746,1695,59.817
"13",13,"=","BRUNO MARS","Locked Out Of Heaven",7297,231,754,90,54.993,1.428,36,"2",13,7297,2790,54.993
"14",14,"=","ENRIQUE IGLESIAS","Finally Found You f/...",7113,68,59,30,45.526,-0.392,69,"56",13,7155,1803,47.652
"15",15,"=","ONE DIRECTION","Live While We're You...",5363,32,107,36,27.966,-0.247,47,"25",15,5363,2151,28.68
"16",16,"=","FLO RIDA","I Cry",5332,192,896,20,41.115,0.914,52,"7",16,5332,1268,41.115
"17",17,"+1","PHILLIP PHILLIPS","Home",4662,159,921,39,33.321,0.421,118,"9",17,4662,921,33.321
"18",18,"-1","TRAIN","50 Ways To Say Goodb...",4526,-2,-201,-25,26.908,-0.479,94,"20",16,4812,717,29.769
"19",19,"=","ONEREPUBLIC","Feel Again",3481,77,288,-25,19.728,0.337,61,"36",19,3481,813,19.728
"20",20,"+1","ED SHEERAN","The A Team",3253,94,547,-14,28.669,0.225,79,"38",20,3253,683,28.669
"21",21,"-1","CHRISTINA AGUILERA","Your Body",3071,-179,-952,-166,16.539,-1.37,53,"48",19,4044,2059,23.985
"22",22,"+1","NICKI MINAJ","Va Va Voom",2556,211,1086,29,24.56,1.174,18,"54",22,2556,1200,24.56
"23",23,"+1","LUMINEERS","Ho Hey",2452,127,690,73,17.539,0.436,51,"11",23,2452,690,17.539
"24",24,"-2","USHER","Numb",2242,-160,-1316,-60,13.954,-0.99,65,"93",20,3707,1028,21.944
"25",25,"+1","SWEDISH HOUSE MAFIA","Don't You Worry Chil...",2110,113,505,80,16.691,0.91,58,"61",25,2110,535,16.691
"26",26,"-1","DAVID GUETTA","I Can Only Imagine f...",2068,-104,-686,5,11.06,-0.878,100,"128",19,3797,589,24.197
"27",27,"+3","PITBULL","Don't Stop The Party",1971,125,503,91,13.416,0.367,30,"108",27,1971,503,13.416
"28",28,"=","THE SCRIPT","Hall Of Fame f/will....",1947,48,295,1,9.261,0.209,51,"32",28,1947,468,9.261
"29",29,"-2","TREY SONGZ","2 Reasons f/T.I.",1918,-3,-200,-9,11.316,-0.424,79,"131",25,2118,262,13.967
"30",30,"-1","RITA ORA","R.I.P. f/Tinie Tempa...",1883,26,33,11,7.817,0.041,65,"117",26,1883,352,8.368
"31",31,"=","BRIDGIT MENDLER","Ready Or Not",1861,54,304,18,13.004,0.226,64,"87",30,1861,304,13.004
"32",32,"=","ELLIE GOULDING","Anything Could Happe...",1843,62,201,31,11.951,0.632,44,"59",28,1843,455,11.951
"33",33,"=","JUSTIN BIEBER","Beauty And A Beat f/...",1730,132,781,31,15.298,0.676,19,"34",33,1730,781,15.298
"34",34,"=","CHER LLOYD","Oath f/Becky G",1468,46,133,2,10.411,0.252,30,"112",34,1468,343,10.411
"35",35,"=","CHRIS WALLACE","Remember When (Push ...",1281,26,115,5,4.806,0.045,86,"--",34,1281,131,4.806
"36",36,"+1","IMAGINE DRAGONS","It's Time",1215,54,211,55,7.408,0.327,44,"31",36,1215,230,7.408
"37",37,"-1","NICKI MINAJ","Pound The Alarm",1185,-11,-266,88,9.999,-0.039,113,"132",11,6583,1036,45.522
"38",38,"=","MEGAN & LIZ","Bad For Me",1122,-3,-6,-43,3.786,0.026,58,"344",37,1150,313,3.786
"39",39,"+1","KELLY CLARKSON","Catch My Breath",1080,116,512,36,4.326,0.306,11,"120",39,1080,568,4.326
"40",40,"-1","CARLY RAE JEPSEN","This Kiss",1016,38,149,11,4.34,0.285,25,"232",39,1016,234,4.34
"41",41,"=","ADELE","Skyfall",965,4,-32,20,3.895,-0.111,32,"19",34,1211,1151,12.23
"42",42,"+1","PINK","Try",954,136,544,100,6.623,0.762,9,"86",42,954,544,6.623
"43",43,"-1","BOYS LIKE GIRLS","Be Your Everything",839,6,15,4,2.807,-0.025,44,"--",42,839,199,2.832
"44",44,"=","THE WANTED","I Found You",708,28,87,24,3.262,0.072,25,"88",44,708,173,3.262
