"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","KATY PERRY","Roar",16792,"+159",616,"+112",116.036,"+0.455",50,"2",1,16792,6098,116.036
"2",2,"=","LANA DEL REY","Summertime Sadnes...",13737,"+116",1115,"+37",88.342,"-0.061",89,"20/28",2,13737,1923,88.403
"3",3,"=","AVICII","Wake Me Up",13379,"+263",1768,"+79",93.246,"+1.750",65,"4",3,13379,2103,93.246
"4",4,"=","CAPITAL CITIES","Safe And Sound",12336,"-129",-899,"-1",76.165,"-1.599",162,"17",2,13601,1309,86.941
"5",5,"=","LORDE","Royals",12319,"+446",2658,"+288",81.987,"+2.291",49,"1",5,12319,2658,81.987
"6",6,"=","JAY Z","Holy Grail f/Just...",10923,"+127",1390,"+10",74.831,"+1.036",88,"9",6,10923,2095,74.831
"7",7,"=","LADY GAGA","Applause",10106,"+111",990,"-56",70.847,"+0.363",49,"6",7,10106,3922,70.847
"8",8,"=","DRAKE","Hold On We're Goi...",8449,"+134",1518,"-29",55.508,"+1.457",50,"--",8,8449,1610,55.508
"9",9,"=","MACKLEMORE & RYAN...","Same Love f/Mary ...",8004,"-238",-1517,"-1",46.437,"-1.384",129,"40",5,11178,1815,71.324
"10",10,"=","ROBIN THICKE","Blurred Lines f/P...",7873,"-51",-1475,"+269",48.964,"-0.402",144,"13",1,16771,2544,113.5
"11",11,"+3","MILEY CYRUS","Wrecking Ball",6809,"+331",2533,"-70",48.183,"+1.764",19,"3",11,6809,2954,48.183
"12",12,"+1","PARAMORE","Still Into You",6650,"+100",961,"+49",39.333,"+0.352",144,"24",12,6650,961,39.333
"13",13,"+2","ROBIN THICKE","Give It 2 U f/Ken...",5610,"+176",1100,"+160",31.27,"+0.929",57,"44",13,5610,1340,31.27
"14",14,"+3","SELENA GOMEZ","Slow Down",5389,"+154",852,"+56",30.476,"+0.823",43,"32",14,5389,1167,30.476
"15",15,"+3","BRUNO MARS","Gorilla",5291,"+172",1470,"-147",31.899,"+0.602",21,"30",15,5291,1872,31.899
"16",16,"=","MAROON 5","Love Somebody",5204,"-192",-1595,"+55",34.606,"-1.316",138,"81",2,13931,1278,87.913
"17",17,"+2","TAYLOR SWIFT","Everything Has .....",4904,"+51",355,"+52",25.067,"+0.319",78,"43",16,4904,990,25.067
"18",18,"+2","EMINEM","Berzerk",4124,"+89",443,"+77",19.955,"+0.281",34,"7/71",18,4124,1757,19.955
"19",19,"+2","BRITNEY SPEARS","Work Bitch",4049,"+211",560,"+207",26.547,"+0.914",15,"26",19,4049,3487,29.745
