"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5","Payphone f/Wiz Khali...",13967,-91,-215,-64,105.634,-0.518,88,"10",1,14353,3415,107.136
"2",2,"=","CARLY RAE JEPSEN","Call Me Maybe",13355,-88,-428,-102,104.251,-0.534,124,"4",1,14563,1711,111.23
"3",3,"=","RIHANNA","Where Have You Been",12480,30,312,-85,94.564,0.14,89,"15",3,12480,1884,95.383
"4",4,"=","KATY PERRY","Wide Awake",11515,243,1300,26,81.087,1.157,52,"1",4,11515,2824,81.087
"5",5,"=","ELLIE GOULDING","Lights",11157,102,752,-3,82.371,1.565,154,"7",4,11157,1482,82.371
"6",6,"=","GOTYE","Somebody That I Used...",10074,-178,-959,-69,76.269,-1.146,134,"9",1,14242,2018,106.819
"7",7,"=","USHER","Scream",9301,42,267,-21,63.794,0.352,78,"17",7,9301,2323,63.794
"8",8,"=","DAVID GUETTA","Titanium f/Sia",7794,97,470,35,58.815,0.722,96,"6",8,7794,987,58.815
"9",9,"+1","NICKI MINAJ","Starships",7141,-113,-574,-37,60.954,-1.618,150,"45/72",3,12071,1834,87.938
"10",10,"-1","ONE DIRECTION","What Makes You Beaut...",7088,-206,-1092,-123,49.366,-1.08,135,"23",3,11838,1579,80.433
"11",11,"+2","CALVIN HARRIS","Let's Go f/Ne-Yo",6620,121,566,61,44.326,1.286,76,"26",11,6620,1254,44.326
"12",12,"-1","FUN.","We Are Young f/Janel...",6610,-122,-513,-81,45.037,-1.24,142,"24",1,14439,2738,110.772
"13",13,"-1","DEMI LOVATO","Give Your Heart A Br...",6579,39,687,-101,44.574,0.127,135,"18",12,6579,1250,44.574
"14",14,"=","GYM CLASS HEROES","Fighter f/Ryan Tedde...",5559,-50,-238,-5,32.468,-0.52,74,"20",13,5862,1441,35.394
"15",15,"=","ONE DIRECTION","One Thing",5425,97,341,57,29.694,0.302,68,"33",15,5425,975,29.694
"16",16,"=","CHER LLOYD","Want U Back",4910,45,470,-64,30.537,0.033,62,"5",16,4910,1103,30.814
"17",17,"=","HAVANA BROWN","We Run The Night f/P...",4794,60,359,25,35.331,0.524,152,"36",17,4794,544,35.331
"18",18,"=","PITBULL","Back In Time",4125,-208,-1230,-84,25.688,-1.556,106,"30",14,6235,925,42.751
"19",19,"=","JUSTIN BIEBER","Boyfriend",3742,-151,-1209,35,19.766,-0.452,109,"32",9,7937,4726,51.515
"20",20,"=","KARMIN","Broken Hearted",3656,-130,-650,-3,27.101,-0.724,145,"39",10,7320,936,47.276
"21",21,"=","OWL CITY & CARLY RAE...","Good Time",3522,55,701,-118,23.41,0.067,17,"8",21,3522,1961,23.41
"22",22,"=","RITA ORA","How We Do (Party)",3379,15,20,14,16.333,-0.053,78,"66",21,3403,620,16.614
"23",23,"=","THE WANTED","Chasing The Sun",3199,101,394,47,19.571,0.316,70,"37",23,3199,461,19.571
"24",24,"+1","FLO RIDA","Whistle",3160,178,774,102,21.608,1.262,38,"2",24,3160,774,21.608
"25",25,"-1","B.O.B","Both Of Us f/Taylor ...",3019,-52,-94,-53,17.129,-0.34,61,"34",23,3144,577,17.595
"26",26,"=","NEON TREES","Everybody Talks",2528,81,302,66,15.966,0.652,95,"14",26,2528,302,15.966
"27",27,"+2","PINK","Blow Me (One Last Ki...",2446,410,1777,252,21.117,2.445,9,"--",27,2446,1777,21.117
"28",28,"-1","JASON MRAZ","I Won't Give Up",2091,9,103,-36,12.658,-0.08,89,"13",27,2091,276,12.775
"29",29,"-1","GROUPLOVE","Tongue Tied",2072,11,206,-53,11.833,0.135,80,"49",28,2072,433,11.833
"30",30,"=","OUTASIGHT","Now Or Never",1746,17,256,-20,8.67,0.088,64,"307",29,1746,320,8.671
"31",31,"=","KELLY CLARKSON","Dark Side",1726,81,310,78,12.142,0.541,34,"52",31,1726,406,12.142
"32",32,"=","ADELE","Rumour Has It",1541,-47,-334,-14,7.996,-0.193,131,"108",8,8497,1514,56.313
"33",33,"=","SAMMY ADAMS","Only One",1282,15,166,10,5.603,0.054,55,"197",32,1282,230,6.013
"34",34,"=","ALEX CLARE","Too Close",1261,30,110,25,6.552,0.229,45,"25",34,1261,257,6.552
"35",35,"=","FUN.","Some Nights",1194,38,220,19,6.509,0.243,33,"11",35,1194,247,6.509
"36",36,"+1","JUSTIN BIEBER","As Long As You Love ...",1031,61,527,-10,8.149,0.335,8,"62",36,1031,537,8.149
"37",37,"-1","MATCHBOX TWENTY","She's So Mean",981,-15,1,-33,4.413,-0.058,26,"94",36,1026,574,4.492
"38",38,"=","SEAN KINGSTON","Back 2 Life (Live It...",856,-9,-3,-24,4.271,-0.148,33,"--",37,865,305,4.543
"39",39,"=","LINKIN PARK","Burn It Down",822,16,134,0,2.86,0.008,37,"59",39,822,217,2.873
"40",40,"=","DRAKE","The Motto f/Lil Wayn...",780,-16,-22,-21,7.028,-0.127,145,"93",25,2047,321,19.147
"41",41,"=","KIRKO BANGZ","Drank In My Cup",715,-33,-255,11,5.21,-0.354,101,"112",28,1855,312,10.841
"42",42,"=","CHRIS BROWN","Don't Wake Me Up",666,7,12,-6,3.904,0.078,26,"68",42,667,163,4.031
"43",43,"=","JENNIFER LOPEZ","Goin' In f/Flo Rida",614,-9,28,-17,2.026,-0.038,18,"--",43,630,275,2.274
"44",44,"+1","K'NAAN","Hurt Me Tomorrow",591,20,99,13,2.67,0.089,27,"--",44,591,99,2.67
"45",45,"-1","CHIDDY BANG","Mind Your Manners f/...",569,-26,-69,-23,1.459,-0.1,51,"253",41,646,114,1.817
"46",46,"=","PHILLIP PHILLIPS","Home",516,-4,-5,-14,1.428,-0.015,13,"63",46,529,133,1.457
"47",47,"=","BREATHE CAROLINA","Hit And Run",449,-57,-161,-53,0.836,-0.123,31,"--",40,636,272,1.258
"48",48,"=","AFROJACK & SHERMANOL...","Can't Stop Me",444,3,14,3,5.972,-0.228,8,"276",48,445,101,6.726
"49",49,"=","MARINA AND THE DIAMO...","Primadonna",437,-2,25,-2,2.111,-0.013,5,"209",49,442,27,2.161
"50",50,"=","STEFANO","I'm On A Roll f/New ...",385,-31,-83,-39,0.994,-0.06,37,"--",45,467,128,1.348
