"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","ARIANA GRANDE","Problem f/Iggy Azalea",17307,"+32",206,"-130",115.096,"-0.242",67,"4",1,17403,2576,116.283
"2",2,"=","NICO & VINZ","Am I Wrong",16670,"+175",1467,"+76",112.886,"+0.622",96,"5",2,16670,2409,112.886
"3",3,"=","IGGY AZALEA","Fancy f/Charlie XCX",15771,"-171",-656,"-67",106.273,"-0.835",107,"6/26",1,17156,2440,116.166
"4",4,"=","CALVIN HARRIS","Summer",14878,"+141",328,"+356",93.235,"+0.360",107,"13",3,14878,1917,95.785
"5",5,"=","MAGIC!","Rude",14106,"+282",1912,"+38",96.719,"+2.185",81,"1",5,14106,2272,96.719
"6",6,"=","DISCLOSURE","Latch f/Sam Smith",10715,"+160",929,"+100",73.678,"+0.612",154,"11",6,10715,1508,73.678
"7",7,"=","SAM SMITH","Stay With Me",10517,"+224",1389,"+145",70.554,"+1.708",55,"3",7,10517,1606,70.554
"8",8,"=","MKTO","Classic",9014,"+51",111,"+84",55.817,"+0.667",217,"24",8,9119,733,55.817
"9",9,"=","PARAMORE","Ain't It Fun",8757,"-111",-1406,"+156",53.66,"-1.129",148,"31",2,14464,1853,84.721
"10",10,"=","JASON DERULO","Wiggle f/Snoop Dogg",7468,"-5",2,"+4",35.596,"+0.009",58,"7",10,7555,1666,36.719
"11",11,"+1","MAROON 5","Maps",7191,"+132",1174,"-64",43.552,"+0.751",20,"8",11,7191,4866,43.552
"12",12,"-1","KATY PERRY","Birthday",7157,"-283",-1939,"-18",32.881,"-1.652",91,"73",7,9576,2209,52.775
"13",13,"=","ONEREPUBLIC","Love Runs Out",7133,"+79",642,"-25",39.197,"+0.311",65,"17",12,7133,1336,39.197
"14",14,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",6187,"-143",-905,"+54",40.703,"-0.577",133,"49",1,15543,2024,97.949
"15",15,"=","DEMI LOVATO","Really Don't Care f/Cher Lloyd",5674,"+204",1013,"+113",29.001,"+1.095",42,"36",15,5674,1152,29.001
"16",16,"=","PHARRELL WILLIAMS","Come Get It Bae",5472,"+135",570,"+161",24.146,"+0.448",44,"34",16,5472,993,24.146
"17",17,"+1","KONGOS","Come With Me Now",5076,"+67",434,"+20",19.739,"+0.010",79,"23",17,5076,652,19.739
"18",18,"-1","RIXTON","Me And My Broken Heart",4982,"-248",-1920,"+166",27.9,"-1.294",126,"52",6,11699,1397,59.689
"19",19,"+1","CHARLI XCX","Boom Clap",4155,"+101",1480,"-153",24.262,"+1.107",22,"9",19,4155,1646,24.262
"20",20,"-1","JENNIFER LOPEZ","First Love",4128,"-86",140,"-169",21.555,"-0.465",49,"176",19,4214,853,22.02
"21",21,"+1","AFROJACK","Ten Feet Tall f/Wrabel",3804,"+86",428,"+87",16.435,"+0.481",98,"112",21,3804,633,16.435
"22",22,"-1","ED SHEERAN","Sing",3783,"-173",-1896,"+162",19.685,"-0.762",89,"16",6,10622,2778,57.807
"23",23,"=","SIA","Chandelier",3482,"+19",428,"-80",22.98,"+0.353",77,"10",23,3482,561,22.98
"24",24,"=","LORDE","Tennis Court",3425,"+36",259,"-1",15.56,"+0.181",68,"79",22,3425,590,15.56
"25",25,"=","BECKY G","Shower",3295,"+92",645,"+6",14.689,"+0.564",51,"25",25,3295,853,14.689
"26",26,"=","TIESTO","Wasted",3215,"+45",470,"-36",17.496,"+0.528",54,"35",25,3215,775,17.496
"27",27,"+1","CLEAN BANDIT","Rather Be f/Jess Glynne",2994,"+249",1347,"+149",21.443,"+1.245",38,"44",27,2994,1347,21.443
"28",28,"-1","TREY SONGZ","Na Na",2784,"-7",173,"-3",17.442,"+0.009",93,"27",27,2791,394,18.704
