"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",16226,50,845,-30,110.236,0.461,83,"6",1,16226,2448,110.236
"2",2,"=","JUSTIN TIMBERLAKE","Mirrors",16042,-1,77,-25,111.442,-0.268,75,"12",1,16201,3114,111.865
"3",3,"=","ICONA POP","I Love It f/Charl...",13906,142,1224,-29,91.41,0.472,117,"15",3,13906,1359,91.41
"4",4,"=","PINK","Just Give Me A Re...",12461,-225,-1327,-106,87.377,-1.665,105,"10",1,15624,1949,106.133
"5",5,"=","DEMI LOVATO","Heart Attack",11854,-194,-318,-193,70.964,-0.98,97,"31",4,12179,2482,74.905
"6",6,"=","SELENA GOMEZ","Come & Get It",10814,159,1363,4,64.754,1.297,57,"5",6,10814,2034,64.754
"7",7,"=","RIHANNA","Stay f/Mikky Ekko",9174,-222,-1279,-33,62.818,-1.466,129,"37",1,15599,1920,102.136
"8",8,"=","FLORIDA-GEORGIA L...","Cruise",8534,118,886,36,45.271,0.494,71,"11/27",8,8534,1411,45.271
"9",9,"=","FALL OUT BOY","My Songs Know Wha...",8237,66,646,8,47.972,0.626,115,"17",8,8237,1015,47.972
"10",10,"=","DAFT PUNK","Get Lucky",7613,259,1709,10,48.096,1.644,44,"4",10,7613,1722,48.096
"11",11,"=","JASON DERULO","The Other Side",7350,13,560,-76,43.339,0.434,47,"28",11,7350,2399,43.339
"12",12,"+1","ARIANA GRANDE","The Way f/Mac Mil...",7175,2,418,-69,36.893,0.094,66,"16",12,7175,1373,36.893
"13",13,"-1","WILL.I.AM F/JUSTI...","#thatpower",7131,-114,-288,-112,34.366,-0.622,73,"30",9,7421,1416,38.399
"14",14,"+1","MARIAH CAREY","#Beautiful f/Migu...",6108,-5,455,-144,34.319,-0.325,30,"19",14,6113,3429,34.644
"15",15,"-1","BRUNO MARS","When I Was Your M...",6051,-233,-1244,-170,36.661,-1.619,141,"35",1,16011,2737,106.569
"16",16,"=","BRUNO MARS","Treasure",5835,199,1421,-43,37.915,1.157,25,"25",16,5835,2114,37.915
