"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"26",26,"-1","CHRIS RENE Young Homie",1899,26,101,11,8.646,0.058,69,"123",25,1899,226,8.646
"27",27,"+1","RITA ORA How We Do (Party)",1745,29,287,-39,9.976,0.311,23,"193",27,1745,620,9.976
"28",28,"-1","TAYLOR SWIFT Eyes Open",1690,-76,-577,17,7.836,-0.109,55,"37",20,3925,1442,22.308
"29",29,"=","B.O.B So Good",1594,-63,-704,61,7.554,-0.262,77,"--",18,4675,1013,31.923
"30",30,"=","NEON HITCH F U Betta",1561,-80,-197,-99,7.45,-0.249,76,"--",28,1758,247,7.978
"31",31,"=","DRAKE The Motto f/Lil Wayne",1460,-53,-366,-12,13.96,-0.194,90,"36",25,2047,321,19.147
"32",32,"=","HOT CHELLE RAE Honestly",1227,7,43,-4,5.125,-0.001,48,"184",30,1227,284,5.331
"33",33,"=","KIRKO BANGZ Drank In My Cup",1187,65,310,45,5.209,0.188,46,"58",33,1187,310,5.209
"34",34,"=","CALVIN HARRIS Let's Go f/Ne-Yo",1121,54,420,-9,9.766,0.609,21,"104",34,1121,429,9.766
"35",35,"=","NEON TREES Everybody Talks",1028,8,107,-12,5.056,0.167,40,"--",33,1028,211,5.056
"36",36,"=","GROUPLOVE Tongue Tied",915,22,181,1,3.771,0.168,25,"60",36,915,284,3.771
"37",37,"+1","ONE DIRECTION One Thing",895,77,416,39,6.364,0.474,13,"76",37,895,416,6.364
"38",38,"-1","JASON MRAZ I Won't Give Up",829,8,63,-1,3.82,-0.019,34,"--",36,829,210,3.861
"39",39,"=","COLDPLAY Paradise",812,24,86,14,5.333,0.219,59,"47",37,892,255,5.333
"40",40,"+1","NELLY FURTADO Big Hoops (Bigger The Bett...",672,19,136,5,2.168,0.034,14,"--",40,672,318,2.239
"41",41,"-1","CHRIS BROWN Turn Up The Music",658,-20,-369,19,5.771,0.084,108,"82",17,4894,987,33.507
"42",42,"=","THE WANTED Chasing The Sun",651,48,201,30,7.565,0.117,15,"264",42,651,201,7.565
"43",43,"=","RIHANNA Talk That Talk f/Jay Z",597,-2,-73,-4,2.466,-0.113,102,"139",24,2226,339,12.882
"44",44,"=","B.O.B Both Of Us f/Taylor Swift",586,78,400,53,3.076,0.46,6,"79",44,586,400,3.076
"45",45,"=","CHER LLOYD Want U Back",540,34,323,-12,1.954,0.103,7,"--",44,540,335,1.954
"46",46,"=","OUTASIGHT Now Or Never",439,9,154,-27,1.08,-0.002,9,"178",45,439,206,1.082
"47",47,"+1","THE CAB La La",369,5,39,-5,0.834,-0.005,42,"--",45,374,82,0.904
"48",48,"-1","SELENA GOMEZ & THE SCENE Hit The Lights",365,-5,1,-25,1.449,-0.022,23,"--",44,379,75,1.54
"49",49,"=","KEVIN RUDOLF Don't Give Up",357,-2,13,-5,0.7,0.007,20,"--",45,359,132,0.7
"50",50,"=","RIHANNA Birthday Cake",352,-7,2,-9,1.51,-0.055,48,"49",40,479,116,1.742
