"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","R. CITY","Locked Away f/Adam Levine",16946,"+74",1548,"-288",102.306,"+0.595",83,"6",1,16946,2155,102.306
"2",2,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",15352,"-428",-1872,"-266",94.4,"-2.735",101,"30",1,18426,4663,107.401
"3",3,"=","THE WEEKND","The Hills",14988,"+418",2680,"+128",91.213,"+2.478",60,"2/77",3,14988,2705,91.213
"4",4,"+2","JUSTIN BIEBER","What Do You Mean?",12921,"+340",2301,"+59",87.703,"+1.959",34,"5",4,12921,5900,87.703
"5",5,"-1","DEMI LOVATO","Cool For The Summer",12918,"-558",-1741,"-471",71.162,"-3.259",92,"52",2,14976,4704,81.953
"6",6,"-1","ED SHEERAN","Photograph",12907,"-307",-884,"-241",72.255,"-1.065",139,"28",4,13993,1365,85.189
"7",7,"=","TAYLOR SWIFT","Wildest Dreams",12516,"+410",2355,"+103",74.239,"+2.686",35,"3",7,12516,3531,74.239
"8",8,"=","THE WEEKND","Can't Feel My Face",11928,"-157",-1416,"+28",76.892,"-0.753",115,"10",1,18773,4549,114.623
"9",9,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",11515,"-183",-1670,"+353",75.721,"-1.339",144,"38",1,18151,2026,108.966
"10",10,"=","SHAWN MENDES","Stitches",10294,"+227",1302,"+6",63.63,"+1.842",132,"7",10,10294,1703,63.63
"11",11,"=","ONE DIRECTION","Drag Me Down",8644,"+28",432,"+11",43.014,"+0.665",62,"16",11,8644,3358,43.014
"12",12,"=","FALL OUT BOY","Uma Thurman",8312,"-299",-1939,"-50",43.11,"-1.892",164,"46",7,11238,1338,59.135
"13",13,"=","MACKLEMORE & RYAN LEWIS","Downtown",7828,"+78",610,"+5",39.15,"+0.274",35,"11/65",13,7828,3957,39.15
"14",14,"=","OMI","Cheerleader",7038,"-129",-746,"+55",43.268,"-0.470",152,"42",1,18752,2755,109.867
"15",15,"=","HAILEE STEINFELD","Love Myself",6538,"+28",286,"+25",31.661,"-0.071",51,"23",15,6538,2308,32.119
"16",16,"=","NICK JONAS","Levels",6237,"+151",607,"+80",29.723,"+0.547",39,"20",16,6237,1791,29.723
"17",17,"+1","X AMBASSADORS","Renegades",5309,"+193",1096,"+72",29.5,"+0.765",52,"18",17,5309,1342,29.5
"18",18,"+1","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",4858,"+117",827,"+11",29.253,"+0.248",67,"41",18,4858,1033,29.253
"19",19,"-2","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",4797,"-417",-1518,"-327",23.549,"-2.416",106,"13",15,6757,722,33.805
"20",20,"=","ELLIE GOULDING","On My Mind",4684,"+258",1227,"-276",28.377,"+1.214",14,"17",20,4684,3457,28.377
"21",21,"+1","ELLE KING","Ex's and Oh's",4427,"+144",869,"+58",23.091,"+0.819",48,"8",21,4427,1084,23.091
"22",22,"-1","TAYLOR SWIFT","Bad Blood",4306,"-64",-744,"+98",26.235,"-0.170",136,"86",1,19566,6848,120.08
"23",23,"=","MAJOR LAZER","Powerful f/Ellie Goulding",3919,"+111",1019,"+4",19.597,"+0.274",26,"72",23,3919,1101,19.597
"24",24,"=","ALESSIA CARA","Here",3818,"+78",613,"+7",17.106,"+0.617",74,"26",24,3818,668,17.106
"25",25,"+2","SELENA GOMEZ","Same Old Love",3468,"+212",1534,"+110",16.253,"+0.696",16,"27",25,3468,1534,16.253
"26",26,"-1","ADAM LAMBERT","Ghost Town",3416,"-105",-412,"-18",19.854,"-0.501",151,"131",20,4169,661,21.776
"27",27,"+2","DRAKE","Hotline Bling",3188,"+253",1564,"+106",22.34,"+2.101",17,"1",27,3188,1564,22.34
"28",28,"-2","RACHEL PLATTEN","Fight Song",3121,"-178",-751,"-128",14.001,"-0.617",136,"24",8,10402,1603,52.805
"29",29,"-1","LITTLE MIX","Black Magic",2770,"-216",-548,"-223",7.835,"-0.799",76,"60",23,3343,673,11.385
"30",30,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",2726,"+83",504,"+39",11.82,"+0.253",94,"12",28,2726,504,11.82
"31",31,"=","A GREAT BIG WORLD","Hold Each Other f/Futuristic",2190,"+16",203,"-6",8.696,"-0.065",58,"78",30,2190,399,9.292
"32",32,"=","DAYA","Hide Away",2137,"+30",312,"-1",7.037,"+0.065",46,"53",32,2137,393,7.037
"33",33,"+1","JESS GLYNNE","Hold My Hand",1989,"+15",195,"-4",9.489,"+0.271",83,"90",32,1989,254,9.489
"34",34,"-1","ROBIN THICKE","Back Together f/Nicki Minaj",1926,"-107",-221,"-84",5.997,"-0.307",45,"282",29,2203,471,7.022
"35",35,"=","NICKY JAM","El Perdon",1633,"+15",192,"-13",15.794,"-0.086",36,"174",35,1633,278,16.683
"36",36,"=","MAROON 5","Feelings",1501,"+56",300,"+23",6.452,"+0.150",12,"270",36,1501,851,6.452
"37",37,"=","AUDIEN","Something Better f/Lady A.",1177,"+22",317,"-26",6.053,"+0.097",13,"117",37,1177,402,6.053
"38",38,"=","SILENTO","Watch Me",1057,"-20",-422,"+55",3.997,"-0.155",109,"14",18,4939,832,21.988
"39",39,"=","BECKY G","Break A Sweat",1047,"+19",73,"-10",3.462,"+0.083",25,"300",39,1057,280,3.462
"40",40,"=","FETTY WAP","679 f/Remy Boyz...",1023,"+16",105,"+6",4.619,"-0.173",25,"9",40,1023,276,5.392
"41",41,"+4","CONRAD SEWELL","Hold Me Up",980,"+287",697,"+279",5.882,"+2.120",2,"1123",41,980,697,5.882
"42",42,"-1","KYGO","Firestone f/Conrad",904,"-93",-579,"-28",5.906,"-0.674",57,"188",35,1649,264,12.437
"43",43,"-1","NICO & VINZ","That's How You Know f/B. Rexha",818,"+7",52,"-6",1.845,"+0.031",43,"208",42,818,126,2.09
"44",44,"--","RUDIMENTAL","Lay It All On Me f/Ed Sheeran",738,"--",738,"--",5.713,"--",1,"47",44,738,738,5.713
"45",45,"-1","CARLY RAE JEPSEN","Run Away With Me",734,"+34",327,"-41",2.257,"+0.071",7,"1119",43,734,484,2.257
"46",46,"-3","OMI","Hula Hoop",730,"+23",162,"+1",3.381,"+0.190",11,"211",43,730,187,3.381
"47",47,"-1","HALSEY","New Americana",633,"+24",180,"-4",2.444,"+0.021",4,"135",46,633,205,2.444
"48",48,"--","DNCE","Cake By The Ocean",579,"--",420,"--",4,"--",1,"109",48,579,420,4
"49",49,"-2","HOZIER","Someone New",578,"-30",-101,"-29",2.051,"-0.128",21,"138",45,692,79,2.538
"50",50,"-2","THE CHAINSMOKERS","Roses f/Rozes",577,"+0",77,"-22",3.753,"-0.076",4,"105",48,577,99,3.829
