"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","SELENA GOMEZ","Same Old Love",18339,-173,-326,-470,115.803,-1.151,124,"23",1,18836,1774,120.08
"2",2,"=","JUSTIN BIEBER","Sorry",17656,-199,-785,-337,118.593,-0.941,87,"5",1,19494,3902,127.324
"3",3,"=","ALESSIA CARA","Here",17392,194,1029,112,106.09,1.669,182,"15",3,17392,1489,106.09
"4",4,"=","THE WEEKND","In The Night",14025,68,1325,-265,82.466,0.355,66,"28",4,14025,3011,82.466
"5",5,"=","JUSTIN BIEBER","Love Yourself",13974,295,3238,-289,100.429,2.86,44,"1/96",5,13974,4103,100.429
"6",6,"=","ADELE","Hello",12739,-292,-2271,153,91.909,-1.575,86,"4",1,19167,4705,124.831
"7",7,"+1","TWENTY ONE PILOTS","Stressed Out",12028,357,2553,52,75.67,2.205,63,"2",7,12028,2702,75.67
"8",8,"-1","MEGHAN TRAINOR","Like I'm Gonna Lose You",11701,-262,-1341,-250,67.24,-1.746,202,"20",5,13735,1275,83.171
"9",9,"=","THE CHAINSMOKERS","Roses f/Rozes",10933,11,1215,-348,65.651,0.539,112,"6",8,10933,2023,65.651
"10",10,"+1","DAYA","Hide Away",8696,71,401,-72,49.229,0.368,154,"14",10,8696,883,49.229
"11",11,"-1","DEMI LOVATO","Confident",8579,-91,-221,-33,44.398,-0.958,108,"33",9,9049,1761,48.443
"12",12,"=","ONE DIRECTION","Perfect",8341,-116,-130,-193,41.724,-0.372,91,"24",10,8635,1211,42.552
"13",13,"=","ELLIE GOULDING","On My Mind",7768,-289,-3073,57,53.225,-1.981,122,"47",4,14332,3457,82.642
"14",14,"=","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",7587,41,609,-97,39.161,0.125,54,"13",14,7587,1989,39.161
"15",15,"=","ADELE","When We Were Young",6866,95,1352,-112,34.477,0.025,32,"10",15,6866,1962,34.477
"16",16,"=","DNCE","Cake By The Ocean",6557,122,1077,-34,32.828,1.188,109,"11",16,6557,1111,32.828
"17",17,"=","DRAKE","Hotline Bling",6001,-235,-1047,-173,36.482,-1.308,125,"19",2,16016,2377,99.499
"18",18,"=","TAYLOR SWIFT","Wildest Dreams",5171,-186,-838,-75,34.745,-1.111,143,"36",1,18848,3531,112.715
"19",19,"=","FLO RIDA","My House",4980,83,1235,-103,26.816,1.089,90,"3",19,4980,1338,26.816
"20",20,"=","CHARLIE PUTH","One Call Away",4942,102,529,60,22.064,0.693,69,"7",19,4942,819,22.064
"21",21,"=","TAYLOR SWIFT","Out Of The Woods",4844,291,2461,-144,30.611,2.171,14,"51",21,4844,2806,30.611
"22",22,"=","JUSTIN BIEBER","What Do You Mean?",4444,-16,-759,97,37.477,-1.02,142,"21",1,18691,5900,114.523
"23",23,"=","FALL OUT BOY","Irresistible f/Demi Lovato",4112,27,116,-19,16.938,0.15,81,"56",22,4112,560,17.116
"24",24,"=","SELENA GOMEZ","Hands To Myself",3963,309,1885,-14,23.066,1.546,14,"12",24,3963,1952,23.066
"25",25,"=","JASON DERULO","Get Ugly",3649,88,446,47,15.466,0.312,35,"63",24,3649,1110,15.466
"26",26,"=","TORI KELLY","Hollow",3228,95,191,74,11.278,0.537,70,"122",25,3228,501,11.441
"27",27,"+1","ROBIN SCHULZ","Sugar f/Francesco Yates",2849,69,492,11,15.443,0.308,51,"97",27,2849,492,15.443
"28",28,"-1","GWEN STEFANI","Used To Love You",2455,-405,-2102,-366,9.145,-2.075,80,"102",19,5224,1038,22.087
"29",29,"+1","TRAVI$ SCOTT","Antidote",2425,87,539,1,11.48,0.209,49,"31",29,2425,545,11.48
"30",30,"-1","POST MALONE","White Iverson",2423,-47,133,-100,8.034,-0.224,63,"27",29,2470,451,8.258
"31",31,"=","RACHEL PLATTEN","Stand By You",1993,40,239,6,9.513,0.511,79,"16",31,1993,256,9.513
"32",32,"=","CHRIS BROWN","Zero",1880,-28,-191,-53,7.04,-0.3,82,"264",31,2128,391,9.008
"33",33,"+3","ELLIE GOULDING","Something In The Way You Move",1870,237,1235,120,12.145,1.638,9,"293",33,1870,1235,12.145
"34",34,"=","DAVID GUETTA","Bang My Head f/Sia",1799,54,232,7,9.894,0.369,38,"222",34,1799,379,9.894
"35",35,"-2","R. CITY","Make Up f/Chloe Angelides",1788,31,120,17,8.889,0.149,42,"177",33,1788,348,9.56
"36",36,"-1","X AMBASSADORS","Renegades",1640,-57,-114,-62,8.184,-0.235,160,"86",8,9986,1573,48.866
"37",37,"+2","BORNS","Electric Love",1550,25,125,2,4.166,-0.028,49,"65",37,1550,225,4.273
"38",38,"=","DIPLO & SLEEPY TOM","Be Right There",1512,-58,-7,-132,9.969,-0.406,55,"217",37,1570,207,10.721
"39",39,"-2","HALSEY","New Americana",1417,-192,-1111,-85,3.708,-0.647,112,"117",25,3060,537,9.352
"40",40,"+1","JUSTIN TIMBERLAKE","Drink You Away",1401,34,192,5,5.568,-0.022,30,"88",40,1401,390,5.59
"41",41,"+2","G-EAZY","Me Myself And I f/Bebe Rexha",1387,135,747,45,8.826,0.824,10,"8",41,1387,747,8.826
"42",42,"-2","FETTY WAP","679 f/Remy Boyz...",1356,-14,-136,5,6.969,-0.232,133,"32",19,5210,769,28.742
"43",43,"-1","TINASHE","Player f/Chris Brown",1194,-78,-430,-18,3.201,-0.259,63,"538",34,1787,366,6.736
"44",44,"+1","ANDY GRAMMER","Good To Be Alive (Hallelujah)",1020,-28,-148,-26,2.626,-0.007,96,"39",42,1261,177,3.294
"45",45,"-1","NELLY","The Fix f/Jeremih",958,-124,-705,-46,3.313,-0.487,92,"68",30,2407,341,9.703
"46",46,"=","ADAM LAMBERT","Another Lonely Night",898,-15,-46,-13,1.961,-0.098,40,"--",44,962,129,2.993
"47",47,"=","SHAWN HOOK","Sound Of Your Heart",885,41,457,-34,1.937,0.105,7,"971",47,885,576,1.937
"48",48,"=","DAWIN","Dessert",842,16,-24,31,3.621,0.086,55,"55",45,989,118,4.548
"49",49,"=","TROYE SIVAN","Youth",838,21,266,-35,2.483,0.031,14,"305",48,838,301,2.483
"50",50,"=","MIKE POSNER","I Took A Pill In Ibiza",672,61,291,10,5.745,0.486,2,"61",50,672,291,5.745
