"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JOHN LEGEND","All Of Me",17145,"-5",-46,"+4",121.427,"-0.147",90,"3",1,17233,2520,121.78
2,"=","JASON DERULO","Talk Dirty f/2 Chainz",15550,"-57",-711,"+26",107.259,"-0.693",121,"19/37",1,16827,2775,114.964
3,"=","PHARRELL WILLIAMS","Happy",14465,"-256",-982,"-147",98.588,"-0.403",101,"2",1,17173,2414,120.293
4,"+1","JUSTIN TIMBERLAKE","Not A Bad Thing",12145,"+141",1246,"-115",74.392,"+1.357",65,"10",4,12145,2024,74.392
5,"-1","KATY PERRY","Dark Horse",12075,"-87",-711,"+89",95.351,"-0.441",158,"13",1,17515,2780,123.167
6,"=","AMERICAN AUTHORS","Best Day Of My Life",10935,"+170",650,"+41",61.239,"+0.432",141,"21",6,10935,1116,61.239
7,"=","DEMI LOVATO","Neon Lights",9790,"-232",-839,"-241",60.05,"-0.884",152,"61",5,10638,1162,63.06
8,"=","BASTILLE","Pompeii",8280,"-237",-823,"-121",64.763,"-1.221",172,"30",3,15079,1804,100.897
9,"=","PARAMORE","Ain't It Fun",8240,"+157",1023,"-93",55.206,"+1.695",80,"11",9,8240,1116,55.206
10,"=","AVICII","Hey Brother",7733,"-202",-905,"-228",45.707,"-1.286",145,"32",9,8638,816,52.005
11,"+1","NAUGHTY BOY","La La La f/Sam Smith",7557,"+106",438,"+45",41.881,"+0.169",107,"16",11,7557,984,41.881
12,"-1","LORDE","Team",7430,"-214",-1441,"+95",56.863,"-0.898",157,"59",1,16451,1641,108.342
13,"+1","ED SHEERAN","Sing",7215,"+197",1852,"-201",46.572,"+1.361",21,"12",13,7215,2778,46.572
14,"+1","RIXTON","Me And My Broken Heart",7016,"+95",509,"-13",38.015,"-0.079",58,"7",14,7016,1397,38.151
15,"-2","MARTIN GARRIX","Animals",6857,"-194",-528,"-186",39.069,"-0.945",149,"34",12,7393,993,43.39
16,"+1","DJ SNAKE & LIL JON","Turn Down For What",6140,"+67",1189,"-164",40.395,"+0.539",100,"6",16,6140,1353,40.395
17,"+1","PITBULL","Wild Wild Love f/GRL",5784,"+45",496,"-90",36.476,"+0.101",58,"20",17,5784,1068,36.476
18,"-2","ALOE BLACC","The Man",5600,"-502",-2113,"-249",25.364,"-1.598",97,"22",8,9064,1722,43.362
19,"=","TIESTO","Red Lights",5441,"+16",103,"-85",31.712,"-0.657",67,"68",16,5483,850,33.723
20,"=","MKTO","Classic",5180,"+81",538,"-37",26.593,"+0.325",149,"15",19,5180,603,26.593
21,"=","AUSTIN MAHONE","Mmm Yeah f/Pitbull",4673,"+5",44,"-44",19.544,"-0.153",84,"27",18,4731,764,20.02
22,"=","5 SECONDS OF SUMMER","She Looks So Perfect",4328,"+82",863,"-76",21.299,"+0.616",36,"23",22,4328,1186,21.299
23,"=","IGGY AZALEA","Fancy f/Charlie XCX",4166,"+205",1208,"+23",25.565,"+0.633",39,"4",23,4166,1208,25.565
24,"=","KATY PERRY","Birthday",3977,"+334",2136,"+108",25.94,"+1.673",23,"67",24,3977,2136,25.94
25,"=","NICO & VINZ","Am I Wrong",3595,"+96",740,"+6",18.07,"+0.430",28,"14",25,3595,1022,18.07
26,"=","CALVIN HARRIS","Summer",3534,"+125",495,"+24",28.91,"+0.772",39,"17",23,3534,763,28.91
27,"=","NEON TREES","Sleeping With A Friend",2997,"+40",303,"+11",13.413,"+0.101",83,"43",24,2997,507,13.413
28,"=","DISCLOSURE","Latch f/Sam Smith",2664,"+5",160,"-47",12.474,"-0.069",86,"24",27,2668,344,12.557
29,"=","LADY GAGA","G.U.Y.",1958,"+29",156,"+1",6.971,"+0.106",30,"--",29,1958,816,7.227
30,"=","KATY TIZ","The Big Bang",1794,"+84",374,"+73",13.288,"+0.519",34,"112",30,1794,878,13.288
31,"=","KID INK","Show Me f/Chris Brown",1598,"-43",-311,"+11",12.422,"-0.457",114,"90",19,3945,644,21.33
32,"=","B.O.B","John Doe f/Priscilla",1541,"-87",-765,"-57",6.938,"-0.542",70,"54",25,2490,644,12.96
33,"=","HOT CHELLE RAE","Don't Say Goodnight",1387,"-8",30,"-37",5.061,"-0.131",53,"304",33,1395,225,6.003
34,"=","SHAKIRA","Empire",1371,"+37",196,"+14",7.407,"-0.092",32,"42",34,1371,494,7.499
35,"+1","KONGOS","Come With Me Now",1324,"+50",546,"-70",5.392,"+0.216",11,"57",35,1324,628,5.392
36,"+2","MAGIC!","Rude",1254,"+47",464,"-30",9.858,"+0.393",13,"72",36,1254,507,9.858
37,"=","NEW HOLLOW","She Ain't You",1225,"+4",79,"-23",3.679,"-0.017",44,"--",37,1225,181,3.696
38,"-3","EMINEM","Headlights",1173,"-145",-1114,"-40",5.166,"-0.543",73,"108",23,2731,453,13.933
