"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","EMINEM","The Monster f/Rih...",16270,63,358,-24,116.173,0.64,56,"4/36",1,16328,2904,116.491
"2",2,"=","ONEREPUBLIC","Counting Stars",15643,91,554,-53,108.716,0.755,73,"3",2,15645,2609,108.716
"3",3,"=","PITBULL","Timber f/Ke$ha",14521,233,1814,-82,97.337,1.418,71,"1",3,14521,2001,97.337
"4",4,"=","IMAGINE DRAGONS","Demons",14124,-91,-305,-91,91.471,-0.611,114,"8",1,14595,1982,96.313
"5",5,"=","AVICII","Wake Me Up",10240,-131,-941,-11,76.706,-0.712,150,"14",1,17010,2103,116.977
"6",6,"=","ZEDD","Stay The Night f/...",9187,64,278,24,61.812,0.225,86,"32",6,9211,1238,63.228
"7",7,"+2","ELLIE GOULDING","Burn",8161,185,1141,54,62.559,1.492,79,"13",7,8161,1500,62.559
"8",8,"=","LADY GAGA","Do What U Want f/...",8099,88,344,-4,52.136,0.704,56,"20",7,8099,1408,52.136
"9",9,"-2","NEIGHBOURHOOD","Sweater Weather",8069,17,581,-99,43.879,0.413,178,"16",7,8069,869,43.879
"10",10,"+1","PASSENGER","Let Her Go",7697,134,679,-12,43.477,0.778,86,"5",10,7697,1223,43.477
"11",11,"-1","MILEY CYRUS","Wrecking Ball",7536,-135,-1830,247,47.745,-1.082,104,"17",1,15459,2954,107.57
"12",12,"+1","ONE DIRECTION","Story Of My Life",7511,107,675,7,46.313,1.367,55,"7",12,7511,1292,46.313
"13",13,"-1","LORDE","Royals",7474,-61,-848,112,47.087,-0.906,134,"9",1,16495,2817,112.509
"14",14,"=","MACKLEMORE & RYAN...","White Walls f/ScH...",6356,54,212,-57,35.143,-0.267,101,"19",14,6356,764,36.292
"15",15,"=","DRAKE","Hold On We're Goi...",6020,-103,-736,88,37.007,-0.086,135,"26",4,11961,1610,74.25
"16",16,"=","KATY PERRY","Unconditionally",5493,-429,-2646,-223,24.305,-2.101,66,"21",8,8987,3384,51.293
"17",17,"=","LORDE","Team",5193,146,1144,-73,36.943,0.925,31,"18",17,5193,1348,36.943
"18",18,"=","A GREAT BIG WORLD","Say Something w/C...",5111,162,1021,16,32.819,1.152,32,"2/71",18,5111,1506,32.819
"19",19,"=","LADY GAGA","Applause",4801,-85,-549,118,37.732,-0.523,134,"27",4,12273,3922,81.876
"20",20,"=","KATY PERRY","Roar",4295,-95,-701,-36,31.963,-0.291,135,"12",1,17176,6098,117.145
"21",21,"=","BASTILLE","Pompeii",4150,39,814,-140,25.833,0.334,46,"15",21,4150,1030,25.833
