"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TAYLOR SWIFT","Shake It Off",15669,"-351",-1539,"-277",99.278,"-1.096",74,2,1,17531,9016,110.142
2,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",15627,"+66",-27,"+43",93.443,"+0.142",94,14,2,15699,4716,94.236
3,"=","IGGY AZALEA","Black Widow f/Rita Ora",14615,"-471",-2382,"-224",94.943,"-3.265",124,32,1,17547,2437,115.226
4,"+1","TOVE LO","Habits (Stay High)",14500,"+435",2211,"+222",95.201,"+2.393",130,13,4,14500,2211,95.201
5,"-1","MEGHAN TRAINOR","All About That Bass",13767,"-398",-1696,"-331",96.225,"-1.952",115,4,1,17875,3030,116.17
6,"=","JEREMIH","Don't Tell 'Em f/YG",12620,"+5",69,"+29",71.618,"-0.096",103,23,5,12620,1458,74.757
7,"=","ED SHEERAN","Don't",11038,"+197",598,"+145",68.356,"+0.825",110,22,7,11038,1458,68.356
8,"=","MAROON 5","Animals",10703,"+428",2283,"+75",72.831,"+3.083",38,6,8,10703,2460,72.831
9,"=","CALVIN HARRIS","Blame f/John Newman",9203,"+115",717,"+87",58.049,"+1.134",53,17,8,9203,1988,58.049
10,"=","ECHOSMITH","Cool Kids",7713,"-182",-562,"-125",40.667,"-0.883",145,16,8,8425,978,46.431
11,"=","MR PROBZ","Waves",7691,"+151",962,"+69",54.43,"+0.411",110,28,11,7691,1001,54.43
12,"=","NICK JONAS","Jealous",7583,"+117",623,"+10",40.202,"+0.549",50,26,11,7583,1846,40.202
13,"=","JASON DERULO","Trumpets",7408,"+63",545,"-94",38.835,"+0.639",67,11,12,7408,1238,38.835
14,"+1","CLEAN BANDIT","Rather Be f/Jess Glynne",5808,"-38",-120,"+25",53.952,"-0.168",155,30,6,11598,1590,74.965
15,"+1","CHARLI XCX","Boom Clap",5741,"-47",-463,"+117",38.116,"-0.392",139,110,1,16743,2210,108.049
16,"-2","ARIANA GRANDE","Break Free f/Zedd",5670,"-184",-1529,"+38",45.353,"-1.415",118,58,4,14321,2327,87.942
17,"=","SAM SMITH","I'm Not The Only One",5548,"+149",865,"+45",27.309,"+0.661",36,10,17,5548,1424,27.309
18,"=","PITBULL","Fireball f/John Ryan",5241,"-140",-275,"-192",23.826,"-0.744",89,15,17,5516,739,26.223
19,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",5012,"+227",1468,"+9",31.08,"+1.528",24,40,19,5012,1751,31.08
20,"=","ONE DIRECTION","Steal My Girl",4883,"+106",424,"+39",18.665,"+0.303",32,21,19,4883,2502,18.665
21,"=","5 SECONDS OF SUMMER","Amnesia",3762,"-397",-1788,"-321",16.6,"-2.020",107,65,14,5943,912,27.287
22,"=","FERGIE","L.A.LOVE (la la)",3726,"+101",595,"+63",15.95,"+0.601",28,55,22,3726,1105,15.95
23,"=","NICO & VINZ","In Your Arms",3520,"+11",98,"-20",16.128,"-0.173",37,84,23,3520,1121,16.487
24,"=","MAROON 5","Maps",3332,"-53",-402,"+21",22.338,"-0.363",137,61,2,14278,4866,79.434
25,"=","ALESSO","Heroes",3250,"+21",162,"-48",17.89,"-0.173",53,67,25,3250,589,18.172
26,"+2","IGGY AZALEA","Beg For It f/MØ",2920,"+432",2920,"+432",26.314,"+2.969",7,39,26,2920,2920,26.314
27,"-1","MARY LAMBERT","Secrets",2920,"-9",-2,"-96",12.426,"-0.073",62,108,26,2950,817,12.871
28,"+1","GWEN STEFANI","Baby Don't Lie",2627,"+238",908,"+10",12.731,"+0.474",11,51,28,2657,2651,20.798
29,"+1","FALL OUT BOY","Centuries",2449,"+64",368,"+16",13.069,"+0.051",44,12,28,2449,556,13.069
30,"-3","COLDPLAY","A Sky Full Of Stars",2330,"-212",-1596,"+82",18.557,"-0.923",124,76,12,6757,946,41.834
31,"+4","MEGHAN TRAINOR","Lips Are Movin",2123,"+181",1268,"+28",9.057,"+0.589",11,45,31,2123,1268,9.057
32,"-1","KENDRICK LAMAR","i",2115,"+4",111,"-23",11.994,"-0.139",33,66,29,2115,591,13.612
33,"=","DAVID GUETTA","Dangerous f/Sam Martin",2056,"+38",183,"+5",11.521,"+0.178",25,79,31,2056,1540,16.342
34,"=","CHARLI XCX","Break The Rules",1996,"+45",173,"+48",7.031,"+0.036",30,249,32,1996,609,7.092
35,"-3","KIM CESARION","Undressed",1986,"-42",-84,"-65",6.818,"-0.141",81,146,29,2078,260,7.093
36,"=","HOZIER","Take Me To Church",1918,"+102",504,"+40",6.554,"+0.391",18,7,36,1918,674,6.554
37,"=","BEBE REXHA","Can't Stop Drinking About You",1714,"+37",58,"+23",5.505,"+0.123",70,152,35,1714,292,5.505
38,"=","TINASHE","2 On f/Schoolboy Q",1485,"-130",-691,"-41",10.732,"-0.417",144,157,20,3927,419,21.823
39,"+4","TAYLOR SWIFT","Blank Space",1324,"+352",1324,"+352",11.72,"+2.802",3,3,39,1324,1324,11.72
40,"+1","CHRIS BROWN","New Flame f/Usher & Rick Ross",1229,"+36",195,"+5",5.652,"+0.272",24,82,40,1229,255,5.652
41,"-2","RIXTON","Wait On Me",1226,"-139",-383,"-118",4.447,"-0.356",70,320,32,1650,352,5.49
42,"-2","NICKI MINAJ","Anaconda",1150,"-145",-1552,"+126",7.202,"-0.676",87,64,21,4506,974,22.917
43,"-1","ELLA HENDERSON","Ghost",1147,"+13",94,"+6",3.265,"-0.008",50,27,40,1147,172,3.291
44,"+1","JESSIE J","Burnin' Up f/2 Chainz",879,"+19",180,"-38",7.11,"+0.283",11,145,44,879,468,7.11
45,"-1","HILARY DUFF","All About You",854,"-76",-318,"-77",1.627,"-0.161",55,554,39,1177,454,2.842
46,"=","COBRA STARSHIP","Never Been In Love f/Icona Pop",767,"-9",-25,"-21",2.434,"-0.036",43,495,43,792,140,2.47
47,"=","TREY SONGZ","Touchin, Lovin f/Nicki Minaj",727,"+11",45,"-9",3.715,"+0.068",16,103,46,727,142,3.715
48,"=","BEA MILLER","Young Blood",705,"+5",34,"-11",1.511,"+0.030",14,333,46,705,173,1.539
49,"+1","MILKY CHANCE","Stolen Dance",632,"+22",101,"+8",2.74,"+0.091",6,44,49,632,161,2.74
50,"--","VANCE JOY","Riptide",611,"--",83,"--",2.47,"--",3,50,50,611,123,2.47
