"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5","Payphone f/Wiz Khali...",14204,"-22",-124,"-9",106.806,"+0.387",80,"8",1,14353,3415,106.806
"2",2,"=","CARLY RAE JEPSEN","Call Me Maybe",13764,"+18",-541,"+58",104.961,"+0.378",116,"1",1,14563,1711,111.23
"3",3,"=","RIHANNA","Where Have You Been",12048,"+145",1474,"-48",94.426,"+2.005",81,"9",3,12048,1884,94.426
"4",4,"=","GOTYE","Somebody That I Used...",11137,"-81",-1391,"+128",83.814,"-0.952",126,"6",1,14242,2018,106.819
"5",5,"=","ELLIE GOULDING","Lights",10295,"+111",1328,"-154",74.959,"+0.629",146,"7",5,10295,1482,74.959
"6",6,"=","KATY PERRY","Wide Awake",9994,"+172",1490,"-105",68.425,"+2.138",44,"2",6,9994,2824,68.425
"7",7,"=","USHER","Scream",8966,"+41",639,"-82",62.215,"+1.183",70,"10",7,8966,2323,62.215
"8",8,"=","ONE DIRECTION","What Makes You Beaut...",8263,"-70",-1465,"+146",56.234,"-0.064",127,"21",3,11838,1579,80.433
"9",9,"=","NICKI MINAJ","Starships",7790,"-35",-700,"+70",65.665,"-0.115",142,"32/57",3,12071,1834,87.938
"10",10,"+1","DAVID GUETTA","Titanium f/Sia",7259,"+186",803,"+166",55.744,"+1.840",88,"4",10,7259,987,55.744
"11",11,"-1","FUN.","We Are Young f/Janel...",7159,"-91",-981,"-1",49.446,"-0.780",134,"18",1,14439,2738,110.772
"12",12,"=","FLO RIDA","Wild Ones f/Sia",6269,"-88",-923,"+49",50.115,"-0.819",152,"29",2,12595,1940,93.589
"13",13,"=","CALVIN HARRIS","Let's Go f/Ne-Yo",5989,"+122",768,"-42",39.187,"+0.991",68,"35",13,5989,1254,39.187
"14",14,"=","GYM CLASS HEROES","Fighter f/Ryan Tedde...",5839,"-23",43,"-60",34.974,"-0.199",66,"16",13,5862,1441,35.394
"15",15,"+1","DEMI LOVATO","Give Your Heart A Br...",5748,"+200",1142,"+46",40.276,"+0.570",127,"24",15,5748,1142,40.276
"16",16,"-1","PITBULL","Back In Time",5474,"-191",-693,"-165",36.084,"-0.931",98,"13",14,6235,925,42.751
"17",17,"=","JUSTIN BIEBER","Boyfriend",5131,"-137",-1428,"+49",27.97,"-1.273",101,"25",9,7937,4726,51.515
"18",18,"=","ONE DIRECTION","One Thing",5040,"-19",501,"-151",28.718,"+0.170",60,"38",18,5059,975,28.718
"19",19,"=","KARMIN","Broken Hearted",4436,"-81",-1505,"+151",29.798,"-0.260",137,"37",10,7320,936,47.276
"20",20,"=","HAVANA BROWN","We Run The Night f/P...",4397,"+97",405,"+31",33.215,"+0.691",144,"47",20,4397,544,33.215
"21",21,"=","CHER LLOYD","Want U Back",4324,"+99",819,"-19",29.26,"+1.106",54,"12",21,4324,1103,29.26
"22",22,"=","RITA ORA","How We Do (Party)",3355,"+29",219,"+2",15.788,"+0.067",70,"76",22,3355,620,16.512
"23",23,"=","B.O.B","Both Of Us f/Taylor ...",3109,"-18",299,"-85",17.028,"-0.061",53,"44",23,3127,577,17.089
"24",24,"=","THE WANTED","Chasing The Sun",2749,"+70",325,"+38",18.267,"+0.612",62,"69",24,2749,461,18.267
"25",25,"+1","OWL CITY & CARLY RAE...","Good Time",2642,"+214",1961,"+25",19.516,"+1.508",9,"5",25,2642,1961,19.516
"26",26,"-1","KATY PERRY","Part Of Me",2586,"-65",-856,"+90",19.388,"-0.679",143,"40",3,12039,3625,78.553
"27",27,"=","CALVIN HARRIS","Feel So Close",2363,"-50",-36,"-52",21,"-0.182",147,"50",7,8145,1329,55.352
"28",28,"=","FLO RIDA","Whistle",2304,"+90",691,"-14",14.823,"+1.419",30,"3",28,2304,709,14.823
"29",29,"=","NEON TREES","Everybody Talks",2208,"+29",242,"-4",13.865,"+0.256",87,"15",27,2208,246,13.865
"30",30,"+1","JASON MRAZ","I Won't Give Up",1942,"+36",218,"+8",11.556,"+0.234",81,"23",29,1942,276,11.556
"31",31,"-1","ADELE","Rumour Has It",1908,"-63",-434,"-14",9.838,"-0.350",123,"87",8,8497,1514,56.313
"32",32,"=","GROUPLOVE","Tongue Tied",1800,"+63",244,"+56",11.186,"+0.107",72,"58",30,1800,284,11.186
"33",33,"=","OUTASIGHT","Now Or Never",1451,"+46",158,"+9",7.303,"+0.379",56,"--",33,1451,279,7.303
"34",34,"=","KELLY CLARKSON","Dark Side",1414,"+15",164,"-20",9.003,"+0.230",26,"88",34,1414,406,9.003
"35",35,"=","ALEX CLARE","Too Close",1142,"+31",241,"-3",5.589,"+0.323",37,"55",35,1142,257,5.589
"36",36,"=","SAMMY ADAMS","Only One",1108,"+20",108,"+14",5.386,"+0.197",47,"388",34,1108,230,5.386
"37",37,"=","KIRKO BANGZ","Drank In My Cup",1021,"-55",-468,"+4",7.159,"-0.304",93,"123",28,1855,312,10.841
"38",38,"+1","MATCHBOX TWENTY","She's So Mean",962,"+23",183,"-5",4.145,"+0.109",18,"142",38,962,574,4.145
"39",39,"-1","FUN.","Some Nights",953,"+13",208,"-25",4.855,"+0.072",25,"28",38,953,247,4.855
"40",40,"=","SEAN KINGSTON","Back 2 Life (Live It...",839,"+16",174,"-1",4.203,"+0.114",25,"--",40,839,305,4.203
"41",41,"=","DRAKE","The Motto f/Lil Wayn...",796,"+3",-71,"+28",8.096,"+0.028",137,"91",25,2047,321,19.147
"42",42,"=","LINKIN PARK","Burn It Down",672,"+15",14,"+10",2.368,"+0.060",29,"56",39,672,217,2.368
"43",43,"+2","CHRIS BROWN","Don't Wake Me Up",641,"+17",148,"+10",3.571,"+0.100",18,"319",43,641,163,3.571
"44",44,"-1","CHIDDY BANG","Mind Your Manners f/...",638,"+6",25,"+4",1.734,"+0.060",43,"377",41,638,114,1.734
"45",45,"-1","BREATHE CAROLINA","Hit And Run",612,"-13",18,"-34",1.167,"-0.020",23,"--",40,636,272,1.258
"46",46,"=","JENNIFER LOPEZ","Goin' In f/Flo Rida",577,"+7",117,"-28",2.097,"+0.110",10,"--",46,577,275,2.097
"47",47,"--","PINK","Blow Me (One Last Ki...",511,"--",511,"--",7.036,"--",1,"--",47,511,511,7.036
