"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",13917,-26,-125,-29,91.626,0.192,103,"8",1,14127,1893,93.336
"2",2,"=","ADELE Someone Like You",13417,61,513,-38,91.686,0.178,74,"4",2,13417,2614,91.686
"3",3,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",13312,28,598,-93,81.694,0.254,113,"9",2,13313,1685,81.694
"4",4,"=","FOSTER THE PEOPLE Pumped Up Kicks",11805,-106,-236,-166,68.704,-0.87,98,"6",3,12112,1356,70.246
"5",5,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",10987,54,411,-18,66.939,0.584,128,"11",5,10987,1097,66.939
"6",6,"=","DAVID GUETTA Without You f/Usher",9287,136,1466,-91,55.507,0.754,54,"7",6,9287,1586,55.507
"7",7,"=","LADY GAGA You And I",7819,11,224,28,43.581,-0.595,72,"16",7,7819,1553,44.474
"8",8,"=","DEV In The Dark",7649,44,453,-5,50.089,0.145,83,"20",8,7649,1224,50.089
"9",9,"=","LMFAO Party Rock Anthem",7094,-59,-433,71,49.269,-0.459,162,"17",1,14043,1859,94.193
"10",10,"=","LMFAO Sexy And I Know It",7076,161,1052,1,45.684,1.282,54,"3",10,7076,1530,45.684
"11",11,"=","BAD MEETS EVIL Lighters f/Bruno Mars",6687,-141,-1674,131,40.329,-0.866,116,"47",2,11835,1599,78.403
"12",12,"+1","RIHANNA We Found Love f/Calvin Harris",6279,151,1441,-56,43.202,1.188,25,"2",12,6279,2184,43.202
"13",13,"-1","PITBULL Give Me Everything f/Ne-Yo",6085,-83,-532,-76,42.77,-0.43,162,"44",1,14233,1811,95.596
"14",14,"=","NICKI MINAJ Super Bass",5809,-101,-453,-23,39.944,-0.518,162,"24",3,12009,1188,73.23
"15",15,"=","JASON DERULO It Girl",5744,75,298,66,27.305,-0.006,63,"12",15,5744,1048,27.311
"16",16,"=","BRITNEY SPEARS I Wanna Go",5248,-115,-1286,88,34.191,-0.912,128,"70",1,12853,1768,82.422
"17",17,"=","KATY PERRY Last Friday Night (T.G.I.F.)",5202,-30,-805,123,27.49,-0.226,145,"60",1,14935,2322,96.531
"18",18,"=","KELLY CLARKSON Mr. Know It All",4836,23,143,-57,24.41,0.07,46,"14",18,4836,1093,24.41
"19",19,"=","ALEXANDRA STAN Mr. Saxobeat",4558,-24,149,-39,38.447,-0.188,88,"41",19,4585,673,38.816
"20",20,"=","THE SCRIPT Nothing",4316,-30,-8,-40,20.263,-0.048,82,"36",18,4360,722,20.667
"21",21,"=","ANDY GRAMMER Keep Your Head Up",3184,40,118,58,13.778,0.093,116,"90",21,3184,355,13.778
"22",22,"+1","BRUNO MARS It Will Rain",2871,175,1223,-3,16.68,1.14,17,"25",22,2871,1226,16.68
"23",23,"+3","NICKI MINAJ Fly f/Rihanna",2657,78,666,-34,12.5,0.632,32,"35",23,2657,700,12.5
"24",24,"-2","RIHANNA Cheers (Drink To That)",2580,-191,-1937,114,13.318,-0.894,84,"23",10,8085,1594,43.942
"25",25,"+2","BRITNEY SPEARS Criminal",2555,69,651,-18,12.53,0.202,29,"73",25,2555,669,12.53
"26",26,"-1","LIL WAYNE How To Love",2527,-54,-285,-30,17.5,-0.148,137,"34",9,8047,1328,45.275
"27",27,"-3","NEW BOYZ Better With The Lights Off",2514,-112,-220,-108,9.235,-0.329,76,"48",23,2777,423,10.454
"28",28,"=","KATY PERRY The One That Got Away",2485,218,1610,83,13.502,1.453,13,"102",28,2485,1610,13.502
