"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","RIHANNA We Found Love f/Calvin Harris",13880,-77,435,-71,94.434,-0.565,109,"7",1,14238,2184,95.593
2,"=","BRUNO MARS It Will Rain",13366,53,844,28,86.439,0.638,101,"9",2,13366,2024,86.439
3,"=","KATY PERRY The One That Got Away",13203,25,717,40,79.313,0.425,97,"10",2,13203,1631,79.313
4,"=","FLO RIDA Good Feeling",11593,234,1421,272,76.941,1.935,109,"4",4,11593,1421,76.941
5,"=","LMFAO Sexy And I Know It",9728,-222,-831,-165,62.232,-0.993,138,"6",2,12000,1530,74.768
6,"=","DAVID GUETTA Without You f/Usher",9151,-149,-96,-104,56.971,-0.585,138,"35",1,13428,1586,84.476
7,"=","SELENA GOMEZ & THE SCENE Love You Like A...",8224,154,934,143,43.39,0.896,142,"30",7,8224,1048,43.39
8,"+1","ADELE Set Fire To The Rain",7607,334,2052,191,50.397,2.251,48,"2",8,7607,2052,50.397
9,"-1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",7315,-121,-802,-5,46.719,-1.58,197,"24",1,13951,1685,86.013
10,"+1","JESSIE J Domino",6343,227,1153,195,38.305,1.169,118,"13",10,6343,1153,38.305
11,"-1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6139,-127,-450,-139,38.441,-0.69,187,"22",1,14127,1893,93.336
12,"+2","GAVIN DEGRAW Not Over You",5436,-15,347,-53,27.219,0.181,140,"14",12,5455,547,27.219
13,"-1","T-PAIN 5 O'clock f/Wiz Khalifa",5427,-263,-587,-186,25.32,-1.838,96,"29",10,6640,1264,34.118
14,"-1","COBRA STARSHIP You Make Me Feel... f/Sab...",5424,-121,-484,-107,34.208,-0.656,212,"52",4,11548,1097,70.438
15,"+1","J. COLE Workout",5162,39,459,16,33.96,0.205,80,"19",15,5162,659,33.96
16,"-1","ADELE Someone Like You",4962,-170,-756,-83,36.123,-1.125,158,"18",2,13563,2614,91.686
17,"=","LADY GAGA Marry The Night",4908,-122,-131,-79,26.711,-0.36,64,"54",14,5499,1570,30.701
18,"=","DRAKE Headlines",4674,-62,56,-70,28.059,-0.655,88,"33",17,4778,754,30.781
19,"+2","JAY Z & KANYE WEST N***** In Paris",4324,29,441,-5,32.714,0.168,67,"8",19,4324,785,32.714
20,"=","RIHANNA You Da One",4322,24,363,-38,25.06,0.006,62,"26",19,4322,3394,36.963
21,"-2","KELLY CLARKSON Mr. Know It All",4219,-219,-1152,-151,22.744,-1.091,130,"47",11,6408,1093,34.137
22,"=","BREATHE CAROLINA Blackout",4183,-30,308,-49,22.296,0.113,140,"--",21,4250,498,22.296
23,"=","HOT CHELLE RAE I Like It Like That f/New...",4032,72,506,54,19.423,0.272,104,"34",23,4032,535,19.423
24,"+2","DAVID GUETTA Turn Me On f/Nicki Minaj",3833,237,1659,149,24.621,1.162,32,"11",24,3833,1659,24.621
25,"-1","GYM CLASS HEROES Ass Back Home",3812,171,1312,100,24.182,1.234,49,"27",24,3812,1312,24.182
26,"-1","PITBULL F/CHRIS BROWN International Love",3735,103,934,112,25.643,0.53,70,"17",24,3735,934,25.643
27,"=","OUTASIGHT Tonight Is The Night",3356,50,423,63,17.459,0.322,72,"36",25,3356,500,17.459
28,"=","FRAY Heartbeat",2541,16,224,21,11.843,0.107,77,"88",27,2541,677,12.362
29,"=","JASON DERULO It Girl",2044,-90,-156,-81,8.432,-0.318,147,"48",10,6647,1048,29.647
30,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1762,64,326,55,9.93,0.583,49,"5",30,1762,326,9.93
31,"-1","AVRIL LAVIGNE Wish You Were Here",1648,-107,-136,-110,6.03,-0.385,67,"100",30,1965,503,7.725
32,"=","BIG TIME RUSH Music Sounds Better With U",1317,17,132,12,4.788,0.08,46,"--",32,1327,221,4.881
33,"+1","WILL.I.AM T.H.E (The Hardest Ever)",1229,26,142,19,4.095,-0.107,35,"65",33,1229,355,4.202
34,"+1","BIG SEAN Dance (A$$)",1168,39,307,10,9.001,-0.035,39,"21",34,1168,307,9.036
35,"-2","LADY ANTEBELLUM Just A Kiss",1165,-63,-197,-33,5.026,-0.214,113,"50",23,2755,525,13.059
36,"+1","WE THE KINGS Say You Like Me",1100,12,149,16,2.793,0.017,115,"401",36,1100,320,2.793
37,"-1","JOJO Disaster",1092,0,127,-14,3.149,0.025,60,"576",35,1095,197,3.208
38,"=","NICKI MINAJ Fly f/Rihanna",959,-48,-245,-15,5.301,-0.593,116,"99",15,4998,987,27.303
39,"=","TIMBALAND Pass At Me f/Pitbull",811,-38,-11,-29,6.113,-0.158,60,"447",35,1142,319,7.395
40,"=","COLDPLAY Princess Of China",811,16,-22,37,3.795,0.063,47,"149",40,853,155,3.982
41,"+2","KELLY CLARKSON Stronger (What Doesn't Ki...",769,174,564,138,4.756,0.67,4,"--",41,769,564,4.756
42,"-1","COLBIE CAILLAT Brighter Than The Sun",736,22,50,22,2.509,0.078,67,"63",41,832,119,2.509
43,"+1","WANTED Glad You Came",698,109,497,99,4.739,0.779,4,"74",43,698,497,4.739
44,"-2","COBRA STARSHIP Middle Finger f/Mac Mille...",668,10,164,-6,2.972,0.103,19,"990",42,668,170,2.972
45,"=","MIKE POSNER Looks Like Sex",582,11,114,-9,2.626,0.079,22,"395",43,582,166,2.626
46,"=","DRAKE Take Care f/Rihanna",568,45,187,34,6.768,0.719,5,"40",45,568,187,6.768
47,"+1","CHRISTINA PERRI A Thousand Years",516,17,131,7,1.856,0.06,7,"41",46,516,131,1.856
48,"-1","DAUGHTRY Crawling Back To You",496,-7,13,-3,1.698,0.005,76,"556",44,591,134,2
49,"=","LMFAO Sorry For Party Rocking",412,27,259,5,2.673,0.326,2,"228",49,412,259,2.673
50,"=","AVICII Levels (ID)",382,9,-14,12,1.155,0.069,10,"--",49,383,58,1.155
