"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","JOHN LEGEND","All Of Me",16956,"+76",724,"-71",119.32,"+0.401",80,"2",1,16956,2520,119.32
"2",2,"=","JASON DERULO","Talk Dirty f/2 Chainz",16608,"-93",264,"-268",114.093,"-0.305",111,"4/15",1,16827,2775,114.964
"3",3,"=","PHARRELL WILLIAMS","Happy",15618,"-203",-1209,"-168",106.386,"-1.924",91,"1",1,17173,2414,120.293
"4",4,"=","KATY PERRY","Dark Horse",13317,"-120",-689,"+31",99.962,"-0.022",148,"7",1,17515,2780,123.167
"5",5,"=","DEMI LOVATO","Neon Lights",10634,"+43",688,"-98",61.072,"+0.913",142,"50",5,10634,1162,61.072
"6",6,"=","JUSTIN TIMBERLAKE","Not A Bad Thing",10335,"+246",1180,"+163",64.592,"+1.096",55,"9",6,10335,2024,64.592
"7",7,"+1","AMERICAN AUTHORS","Best Day Of My Life",9939,"+158",641,"+119",57.792,"+0.450",131,"20",7,9939,1116,57.792
"8",8,"-1","LORDE","Team",9638,"-276",-1755,"+50",71.74,"-2.533",147,"33",1,16451,1641,108.342
"9",9,"=","BASTILLE","Pompeii",9414,"-109",-1456,"+279",68.336,"-0.795",162,"16",3,15079,1804,100.897
"10",10,"+1","AVICII","Hey Brother",8470,"+80",81,"+40",50.792,"+0.375",135,"17",10,8470,816,50.792
"11",11,"-1","ALOE BLACC","The Man",8467,"-190",-554,"-227",38.694,"-0.957",87,"10",8,9064,1722,43.362
"12",12,"=","MARTIN GARRIX","Animals",7293,"-10",-35,"-21",42.29,"+0.086",139,"24",12,7330,993,43.39
"13",13,"=","NAUGHTY BOY","La La La f/Sam Smith",6959,"+24",271,"-118",38.893,"-0.028",97,"21",13,6959,984,38.921
"14",14,"=","PARAMORE","Ain't It Fun",6795,"+125",650,"+26",41.704,"+1.294",70,"14",14,6795,978,41.704
"15",15,"=","RIXTON","Me And My Broken Heart",6125,"+109",560,"+32",34.438,"+0.540",48,"29",15,6125,1397,34.438
"16",16,"=","TIESTO","Red Lights",4928,"+127",607,"+54",30.263,"+0.942",57,"73",16,4928,850,30.263
"17",17,"=","PITBULL","Wild Wild Love f/GRL",4815,"+66",652,"+8",31.834,"+0.199",48,"23",17,4815,1068,31.834
"18",18,"=","AUSTIN MAHONE","Mmm Yeah f/Pitbull",4573,"+71",388,"+3",20.02,"+0.205",74,"42",18,4573,764,20.02
"19",19,"=","DJ SNAKE & LIL JON","Turn Down For What",4476,"+143",704,"+81",29.344,"+1.296",90,"5",19,4476,704,29.344
"20",20,"=","MKTO","Classic",4404,"+82",366,"+65",21.493,"+0.463",139,"22",19,4404,570,21.493
"21",21,"+1","ED SHEERAN","Sing",4048,"+338",2373,"-68",29.463,"+1.549",11,"8",21,4048,2451,29.463
"22",22,"-1","THE CHAINSMOKERS","#Selfie",3871,"-317",-1737,"-133",14.848,"-1.533",61,"26",13,6173,1709,33.093
"23",23,"=","5 SECONDS OF SUMMER","She Looks So Perfect",3135,"+107",740,"+25",15.407,"+0.554",26,"43",23,3135,1186,15.407
"24",24,"+1","CALVIN HARRIS","Summer",2700,"+76",562,"+51",22.734,"+1.018",29,"28",24,2700,763,22.734
"25",25,"-1","NEON TREES","Sleeping With A Friend",2642,"+14",336,"-56",12.531,"-0.065",73,"45",24,2642,507,12.641
"26",26,"+2","NICO & VINZ","Am I Wrong",2518,"+132",813,"+53",11.879,"+0.488",18,"64",26,2518,1022,11.879
"27",27,"-1","EMINEM","Headlights",2506,"-57",-207,"-51",11.136,"-0.257",63,"80",23,2731,453,13.933
"28",28,"+3","IGGY AZALEA","Fancy f/Charlie XCX",2398,"+113",648,"+43",15.657,"+0.380",29,"13",28,2398,666,15.657
"29",29,"=","DISCLOSURE","Latch f/Sam Smith",2396,"+32",185,"+37",11.412,"+0.219",76,"27",27,2396,344,11.412
"30",30,"=","B.O.B","John Doe f/Priscilla",2344,"+3",-96,"+10",10.5,"+0.084",60,"40",25,2490,644,12.96
"31",31,"-4","KID INK","Show Me f/Chris Brown",2310,"-175",-901,"-118",15.475,"-0.413",104,"62",19,3945,644,21.33
"32",32,"+2","LADY GAGA","G.U.Y.",1727,"+46",483,"-83",7.159,"-0.068",20,"--",32,1727,816,7.227
"33",33,"-1","CASH CASH","Take Me Home f/Bebe Rexha",1707,"-157",-1361,"+82",9.706,"-0.405",153,"133",13,6726,1074,37.25
"34",34,"-1","A GREAT BIG WORLD","Say Something w/C. Aguilera",1705,"-27",-271,"+21",10.272,"-0.344",148,"52",7,10605,1506,64.936
"35",35,"+2","HOT CHELLE RAE","Don't Say Goodnight",1358,"+19",125,"+14",6.003,"+0.075",43,"--",35,1358,225,6.003
"36",36,"=","KATY TIZ","The Big Bang",1347,"+5",58,"+6",9.311,"-0.139",24,"235",35,1347,878,9.45
"37",37,"-2","BEYONCE","Drunk In Love f/Jay Z",1309,"-61",-1060,"+251",10.757,"-0.633",90,"53",12,7095,1663,41.601
"38",38,"+3","KATY PERRY","Birthday",1235,"+173",606,"+133",9.635,"+1.156",13,"215",38,1235,606,9.635
"39",39,"-1","ZEDD","Find You f/M. Koma & M. Bryant",1226,"-92",-325,"-73",5.884,"-0.427",55,"162",33,1570,262,7.838
"40",40,"=","SHAKIRA","Empire",1104,"-1",76,"-35",7.335,"-0.110",22,"82",39,1105,494,7.445
"41",41,"-2","BRUNO MARS","Young Girls",1098,"-36",-360,"-2",5.54,"-0.278",127,"231",8,8405,938,46.994
"42",42,"=","NEW HOLLOW","She Ain't You",1069,"+17",88,"+2",2.964,"+0.090",34,"--",40,1069,181,2.964
"43",43,"=","CHRISTINA PERRI","Human",918,"+0",102,"-17",2.879,"-0.060",39,"19",42,918,136,2.956
"44",44,"+1","AFROJACK","Ten Feet Tall f/Wrabel",734,"+33",167,"+20",2.653,"+0.001",20,"--",44,734,167,2.653
"45",45,"-1","LITTLE MIX","Move",628,"-92",-424,"-64",1.453,"-0.166",50,"--",37,1094,281,2.703
"46",46,"=","AJR","I'm Ready",624,"+16",177,"+2",1.26,"+0.068",8,"246",46,624,190,1.26
"47",47,"+1","MAGIC!","Rude",585,"+50",210,"+27",3.04,"+0.594",3,"171",47,585,210,3.04
"48",48,"--","KONGOS","Come With Me Now",541,"--",282,"--",2.7,"--",1,"67",48,541,282,2.7
"49",49,"-2","MARIAH CAREY","You're Mine (Eternal)",504,"-55",-341,"-13",1.269,"-0.148",51,"--",36,1057,328,3.239
"50",50,"-1","CHRIS BROWN","Loyal f/Lil' Wayne",503,"-8",16,"-25",2.065,"-0.039",22,"69",47,511,102,2.104
