"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","JUSTIN TIMBERLAKE","Mirrors",16201,11,726,-94,111.412,0.493,63,"8",1,16201,3114,111.412
"2",2,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",15304,77,780,-105,100.909,0.262,71,"2",2,15304,2448,100.909
"3",3,"=","PINK","Just Give Me A Re...",14586,-82,-624,88,100.993,-1.041,93,"4",1,15624,1949,106.133
"4",4,"=","ICONA POP","I Love It f/Charl...",12293,102,932,-110,79.228,0.799,105,"10",4,12293,1359,79.228
"5",5,"=","DEMI LOVATO","Heart Attack",12080,41,201,-45,74.438,-0.174,85,"21",4,12080,2482,74.905
"6",6,"=","RIHANNA","Stay f/Mikky Ekko",11059,-124,-2029,183,71.482,-0.465,117,"22",1,15599,1920,102.136
"7",7,"=","SELENA GOMEZ","Come & Get It",9008,164,1217,-5,52.111,0.639,45,"5",7,9008,2034,52.111
"8",8,"=","BRUNO MARS","When I Was Your M...",7954,-113,-1452,146,46.177,-0.431,129,"20",1,16011,2737,106.569
"9",9,"+1","FALL OUT BOY","My Songs Know Wha...",7364,79,443,-20,41.858,0.775,103,"15",9,7364,1015,41.858
"10",10,"-1","WILL.I.AM F/JUSTI...","#thatpower",7361,5,266,-52,37.735,-0.079,61,"17",9,7361,1416,38.399
"11",11,"=","FLORIDA-GEORGIA L...","Cruise",7331,129,781,29,38.011,0.754,59,"9/29",11,7331,1411,38.011
"12",12,"+1","ARIANA GRANDE","The Way f/Mac Mil...",6524,2,459,-116,35.824,-0.161,54,"16",12,6524,1373,35.985
"13",13,"+1","JASON DERULO","The Other Side",6493,184,759,120,38.534,0.839,35,"33",13,6493,2399,38.534
"14",14,"-2","PITBULL","Feel This Moment",6478,-148,-1841,181,44.153,-0.86,138,"25",3,13073,1706,86.979
"15",15,"=","TAYLOR SWIFT","22",5653,-345,-1322,-284,27.956,-1.615,82,"24",10,7057,2327,34.286
"16",16,"+1","MARIAH CAREY","#Beautiful f/Migu...",5160,127,1354,-170,30.64,0.52,18,"19",16,5160,3429,31.943
"17",17,"-1","KREWELLA","Alive",5154,-276,-1750,-13,36.303,-1.064,106,"75",9,7991,1026,53.493
"18",18,"+1","DAFT PUNK","Get Lucky",4871,204,1553,-15,31.856,1.409,32,"6",18,4871,1568,31.856
"19",19,"-1","EMELI SANDE","Next To Me",4823,46,430,42,23.775,-0.061,97,"13",17,4823,560,23.836
"20",20,"=","AVRIL LAVIGNE","Here's To Never G...",4423,-25,284,-105,21.303,-0.205,43,"23",19,4448,1758,21.508
"21",21,"+1","ZEDD","Clarity f/Foxes",4068,119,663,35,35.241,0.704,68,"27",21,4068,663,35.241
"22",22,"-1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",3920,-72,-602,-27,20.513,-0.475,130,"40",3,12353,6457,74.223
"23",23,"=","IMAGINE DRAGONS","Radioactive",3910,82,558,-9,23.179,0.967,41,"7",22,3910,813,23.179
"24",24,"=","ED SHEERAN","Lego House",3022,69,300,16,16.835,0.306,75,"30",24,3022,788,16.835
"25",25,"=","CALVIN HARRIS F/E...","I Need Your Love",2984,70,371,4,22.676,0.779,49,"44",25,2984,482,22.676
"26",26,"+1","BRUNO MARS","Treasure",2921,306,1738,89,22.64,1.887,13,"47",26,2921,1738,22.64
"27",27,"-1","ANNA KENDRICK","Cups (Pitch Perfe...",2801,57,521,11,17.713,0.337,57,"36",26,2801,599,17.713
"28",28,"+1","JENNIFER LOPEZ F/...","Live It Up",2172,51,866,-119,11.799,-0.016,16,"42",28,2172,1818,17.613
"29",29,"+1","CHRIS BROWN","Fine China",2097,-15,151,-78,9.424,-0.186,35,"55",28,2112,533,9.87
"30",30,"-2","LITTLE MIX","Wings",2071,-217,-685,-210,7.683,-0.495,90,"81",23,2763,389,14.241
"31",31,"=","KE$HA","Crazy Kids",1726,66,466,-1,7.493,0.383,22,"351",31,1726,529,7.493
"32",32,"+1","MAROON 5","Love Somebody",1635,107,1003,-2,8.704,0.794,9,"26",32,1635,1005,8.704
"33",33,"+3","ROBIN THICKE","Blurred Lines f/P...",1481,174,735,109,11.306,0.925,15,"3",33,1481,735,11.306
"34",34,"=","NIKKI WILLIAMS","Glowing",1440,11,148,-2,9.231,-0.234,47,"185",33,1440,279,9.465
"35",35,"-3","FUN.","Carry On",1435,-102,-468,-18,9.817,-0.584,136,"69",16,5029,935,27.572
