"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"17",17,"=","RIHANNA We Found Love f/Calvin Harris",5517,"+213",1692,"-140",37.717,"+1.502",21,"3",17,5517,2184,37.717
"18",18,"=","KELLY CLARKSON Mr. Know It All",4712,"+6",220,"-36",24.281,"-0.015",42,"18",18,4712,1093,24.348
"19",19,"=","ALEXANDRA STAN Mr. Saxobeat",4464,"+30",100,"+33",38.07,"+0.440",84,"24",19,4464,673,38.07
"20",20,"=","THE SCRIPT Nothing",4311,"-5",59,"-49",20.206,"-0.185",78,"34",18,4339,722,20.667
"21",21,"=","RIHANNA Cheers (Drink To That)",3591,"-343",-1990,"-90",18.74,"-2.049",80,"14",10,8085,1594,43.942
"22",22,"=","ANDY GRAMMER Keep Your Head Up",3128,"+60",9,"+24",13.177,"+0.230",112,"70",22,3128,355,13.177
"23",23,"=","NEW BOYZ Better With The Lights Off",2746,"+26",-11,"+46",10.026,"+0.079",72,"37",23,2777,423,10.454
"24",24,"=","LIL WAYNE How To Love",2687,"+1",-311,"+97",17.959,"+0.072",133,"27",9,8047,1328,45.275
"25",25,"=","NICKI MINAJ Fly f/Rihanna",2297,"+147",592,"+75",10.109,"+0.767",28,"42",25,2297,643,10.109
"26",26,"=","BRITNEY SPEARS Criminal",2190,"+129",571,"+98",10.491,"+0.758",25,"173",26,2190,596,10.491
"27",27,"+1","BRUNO MARS It Will Rain",2132,"+158",1078,"+3",12.565,"+0.833",13,"40",27,2132,1078,12.565
"28",28,"+1","SELENA GOMEZ & THE SCENE Love You Like A...",2011,"+59",151,"+24",9.808,"+0.327",54,"26",26,2011,306,9.808
"29",29,"-2","PATRICK STUMP This City f/Lupe Fiasco",1994,"+0",48,"-5",8.569,"+0.029",49,"111",25,2046,386,8.768
"30",30,"=","FLO RIDA Good Feeling",1683,"+47",446,"-24",9.303,"+0.606",21,"17",30,1683,516,9.303
"31",31,"=","LLOYD Dedication To My Ex...",1644,"+15",21,"-11",5.418,"-0.050",43,"168",29,1646,315,6.038
"32",32,"+3","KATY PERRY The One That Got Away",1481,"+227",928,"+177",7.855,"+1.062",9,"231",32,1481,928,7.855
"33",33,"-1","GAVIN DEGRAW Not Over You",1383,"+9",75,"+15",5.425,"+0.090",52,"44",31,1383,310,5.425
"34",34,"+2","JESSIE J Domino",1279,"+27",154,"+9",5.77,"+0.092",30,"71",34,1279,335,5.77
"35",35,"-1","THE BAND PERRY If I Die Young",1263,"-18",-102,"+8",9.426,"-0.247",158,"36",11,6052,768,32.555
"36",36,"-3","AFROJACK Take Over Control f/Eva Simons",1249,"-104",-536,"-55",14.038,"-0.791",118,"62",24,2836,435,23.455
"37",37,"=","NICOLE SCHERZINGER Don't Hold Your Breat...",1241,"+5",162,"-69",3.309,"-0.009",20,"307",35,1241,446,3.318
"38",38,"+1","LADY ANTEBELLUM Just A Kiss",1000,"+21",199,"-1",3.992,"+0.045",25,"32",38,1000,262,3.992
"39",39,"+1","ENRIQUE IGLESIAS I Like How It Feels",999,"+39",290,"-32",5.494,"+0.206",14,"209",39,999,322,5.494
"40",40,"-2","HOT CHELLE RAE I Like It Like That f/New...",988,"-6",142,"-67",3.563,"+0.112",16,"83",38,994,407,3.563
"41",41,"=","NICKELBACK When We Stand Together",950,"+27",135,"+1",3.541,"+0.119",14,"81",40,950,457,3.541
"42",42,"=","BREATHE CAROLINA Blackout",928,"+24",130,"+12",3.097,"+0.212",52,"120",40,928,136,3.097
"43",43,"+3","JENNIFER LOPEZ Papi",898,"+94",409,"+73",3.526,"+0.256",8,"131",43,898,409,3.526
"44",44,"-1","SEAN PAUL Got 2 Luv U f/Alexis Jordan",876,"-7",78,"-24",3.287,"+0.006",35,"85",41,883,196,3.287
"45",45,"+2","T-PAIN 5 O'clock f/Wiz Khalifa",813,"+44",275,"+6",8.517,"+0.022",8,"16",45,813,275,8.517
"46",46,"-1","DEMI LOVATO Skyscraper",759,"-65",-242,"-57",4.481,"-0.216",65,"51",35,1122,194,7.038
"47",47,"-3","MATT NATHANSON Faster",745,"-102",-493,"-96",2.949,"-0.383",96,"150",32,1277,166,4.717
"48",48,"=","WE THE KINGS Say You Like Me",610,"-3",54,"-17",1.289,"-0.082",27,"--",45,613,320,1.377
"49",49,"+1","COLDPLAY Paradise",562,"+37",249,"+50",1.904,"+0.312",2,"23",49,562,249,1.904
"50",50,"--","BEYONCE Countdown",514,"--",255,"--",1.064,"--",1,"--",50,514,255,1.064
