"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","SELENA GOMEZ","Good For You f/A$AP Rocky",18426,"+49",581,"-87",107.264,"+0.147",86,"17/52",1,18426,4663,107.264
"2",2,"=","MAJOR LAZER","Lean On f/MØ & DJ Snake",16861,"-220",-1171,"-181",99.95,"-1.164",129,"28",1,18151,2026,108.966
"3",3,"+1","DEMI LOVATO","Cool For The Summer",14912,"+103",869,"-4",81.953,"+0.867",77,"30",3,14912,4704,81.953
"4",4,"-1","THE WEEKND","Can't Feel My Face",14805,"-152",-691,"-97",98.397,"-0.837",100,"6",1,18773,4549,114.623
"5",5,"=","R. CITY","Locked Away f/Adam Levine",13739,"+183",1281,"-26",87.684,"+1.854",68,"5",5,13739,2124,87.684
"6",6,"=","ED SHEERAN","Photograph",13721,"+196",1347,"-3",85.189,"+0.610",124,"23",5,13721,1350,85.189
"7",7,"=","FALL OUT BOY","Uma Thurman",11231,"+25",481,"-67",58.924,"+0.129",149,"32",7,11231,1338,58.924
"8",8,"=","OMI","Cheerleader",9701,"-241",-1382,"+17",60.288,"-1.688",137,"22/67",1,18752,2755,109.867
"9",9,"=","THE WEEKND","The Hills",9483,"+412",2251,"+121",61.052,"+2.074",45,"2/74",9,9483,2251,61.052
"10",10,"=","JUSTIN BIEBER","What Do You Mean?",8688,"+303",2232,"-3",55.467,"+1.883",19,"1",10,8688,5900,55.467
"11",11,"=","TAYLOR SWIFT","Wildest Dreams",8156,"+299",2059,"+77",47.751,"+1.761",20,"4",11,8156,3531,47.751
"12",12,"=","SHAWN MENDES","Stitches",8084,"+239",1701,"+114",47.877,"+1.241",117,"7",12,8084,1701,47.877
"13",13,"+1","ONE DIRECTION","Drag Me Down",7842,"+74",512,"-32",38.259,"+0.686",47,"19",11,7842,3358,38.259
"14",14,"-1","SKRILLEX & DIPLO","Where Are U Now f/J. Bieber",7492,"-350",-1659,"-98",49.142,"-1.772",158,"27",5,12189,1280,76.227
"15",15,"=","CHARLIE PUTH","Marvin Gaye f/Meghan Trainor",6728,"+4",578,"-100",33.797,"-0.008",91,"9",15,6728,722,33.805
"16",16,"+1","MACKLEMORE & RYAN LEWIS","Downtown",6402,"+234",1702,"-27",35.819,"+0.526",20,"10/59",16,6402,3957,35.819
"17",17,"+2","HAILEE STEINFELD","Love Myself",6157,"+63",609,"-49",31.802,"-0.002",36,"12",17,6157,2308,31.804
"18",18,"=","TAYLOR SWIFT","Bad Blood",5947,"-162",-1149,"+69",36.315,"-0.914",121,"71/82",1,19566,6848,120.08
"19",19,"-3","RACHEL PLATTEN","Fight Song",5924,"-536",-2774,"-230",25.985,"-2.262",121,"16",8,10402,1603,52.805
"20",20,"+1","NICK JONAS","Levels",4788,"+267",1791,"+157",24.25,"+0.849",24,"29",20,4788,1791,24.25
"21",21,"-1","5 SECONDS OF SUMMER","She's Kinda Hot",4611,"-340",-1548,"-257",18.478,"-1.739",61,"65",13,6392,3244,28.242
"22",22,"=","ADAM LAMBERT","Ghost Town",4100,"+19",78,"+12",20.641,"-0.215",136,"98",22,4169,661,21.776
"23",23,"+1","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",3601,"+136",729,"+146",19.674,"+0.722",52,"31",23,3601,729,19.674
"24",24,"+1","LITTLE MIX","Black Magic",3291,"+32",152,"+36",11.25,"+0.097",61,"46",24,3291,673,11.25
"25",25,"-2","ZEDD","Beautiful Now f/Jon Bellion",3141,"-460",-2536,"-273",15.016,"-2.125",111,"100",12,6485,915,29.773
"26",26,"+1","X AMBASSADORS","Renegades",3129,"+238",1245,"+179",17.338,"+0.973",37,"25",26,3129,1245,17.338
"27",27,"+1","ALESSIA CARA","Here",2804,"+69",455,"+20",10.729,"-0.043",59,"37",27,2804,455,10.772
"28",28,"-2","FLO RIDA","I Don't Like It, I Love It",2755,"-435",-1777,"-401",10.009,"-1.734",108,"18",17,4921,667,21.143
"29",29,"=","ELLE KING","Ex's and Oh's",2719,"+171",895,"+127",13.276,"+0.652",33,"13",29,2719,895,13.276
"30",30,"+2","ROBIN THICKE","Back Together f/Nicki Minaj",2170,"+43",458,"-13",6.106,"+0.056",30,"447",30,2170,471,6.106
"31",31,"=","SILENTO","Watch Me",2089,"-95",-679,"+0",9.082,"-0.416",94,"8",18,4939,832,21.988
"32",32,"-2","JASON DERULO","Cheyenne",2053,"-441",-2580,"-243",7.535,"-1.439",76,"108",16,5338,1150,22.966
"33",33,"+2","MAJOR LAZER","Powerful f/Ellie Goulding",1948,"+172",992,"+80",13.273,"+1.176",11,"142",33,1948,992,13.273
