"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KATY PERRY Last Friday Night (T.G.I.F.)",14615,"+88",907,"-56",92.865,"+0.417",65,"2",1,14615,2322,92.865
2,"=","LMFAO Party Rock Anthem",13953,"-9",55,"-66",93.152,"-0.275",82,"1/88",1,14013,1859,93.687
3,"=","PITBULL Give Me Everything f/Ne-Yo",12795,"-118",-676,"-76",85.148,"-1.205",82,"9",1,14233,1811,95.596
4,"=","NICKI MINAJ Super Bass",10285,"+63",973,"-63",63.765,"+0.148",82,"7",4,10285,1188,63.765
5,"=","LADY GAGA The Edge Of Glory",9973,"-116",-694,"+25",62.121,"-0.583",82,"13",3,11672,2193,68.045
6,"=","ONEREPUBLIC Good Life",9217,"+62",682,"-72",51.165,"+0.360",82,"15",6,9217,978,51.165
7,"=","HOT CHELLE RAE Tonight Tonight",8859,"+66",586,"+16",46.507,"+0.244",82,"4",7,8859,838,46.507
8,"=","BRITNEY SPEARS I Wanna Go",8830,"+141",1216,"-3",60.225,"+0.884",48,"6",8,8830,1768,60.225
9,"=","ADELE Rolling In The Deep",8355,"-220",-1829,"-70",57.647,"-1.834",82,"10",1,14295,2273,96.15
10,"=","LIL WAYNE How To Love",6414,"+69",958,"-131",37.27,"+0.459",57,"5",10,6414,1328,37.27
11,"=","LUPE FIASCO The Show Goes On",5515,"-192",-1330,"-50",31.022,"-1.659",82,"47",6,8825,1043,53.459
12,"+1","BLACK EYED PEAS Just Can't Get Enough",5481,"-70",-532,"+52",37.984,"-0.511",82,"43",2,13366,715,84.474
13,"-1","JASON DERULO Don't Wanna Go Home",5343,"-249",-1625,"-175",26.891,"-1.500",80,"28",9,7292,1463,37.775
14,"=","BAD MEETS EVIL Lighters f/Bruno Mars",5272,"+201",1183,"+58",33.142,"+1.430",36,"3/79",14,5272,1450,33.142
15,"+1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",5013,"+57",340,"+4",25.728,"+0.099",82,"27",15,5013,615,25.728
16,"-1","KATY PERRY E.T.",4934,"-80",-913,"+12",34.265,"-0.473",82,"59/98",1,14624,0,96.745
17,"=","THE BAND PERRY If I Die Young",4626,"+37",198,"+7",24.681,"+0.163",82,"14",17,4626,655,24.681
18,"=","BEYONCE Best Thing I Never Had",4431,"+40",156,"-11",21.736,"+0.294",54,"19",18,4431,856,21.736
19,"+1","CHRIS BROWN She Ain't You",3930,"+98",497,"-1",20.461,"+0.375",71,"54",19,3930,635,20.461
20,"+2","JENNIFER LOPEZ I'm Into You f/Lil Wayne",3375,"+39",315,"-108",18.699,"-0.109",57,"52",20,3375,611,18.808
21,"+2","NICOLE SCHERZINGER Right There",2988,"-230",-1268,"-168",12.782,"-0.816",66,"38",16,4411,720,21.085
22,"+2","COBRA STARSHIP You Make Me Feel... f/Sab...",2958,"+145",652,"+95",15.858,"+0.800",48,"22",22,2958,652,15.858
23,"+2","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",2924,"+142",894,"+5",14.855,"+0.962",23,"12",23,2924,951,14.855
24,"+2","PITBULL Rain Over Me",2420,"+131",813,"+55",16.358,"+0.574",22,"34",24,2420,813,16.358
25,"+2","BLACK EYED PEAS Don't Stop The Party",2155,"+83",467,"+35",7.864,"+0.260",30,"158",25,2155,492,7.864
26,"+4","FOSTER THE PEOPLE Pumped Up Kicks",2032,"+104",777,"+37",13.269,"+0.918",18,"8",26,2032,788,13.269
27,"+1","AVRIL LAVIGNE Smile",2022,"+13",137,"-83",8.176,"+0.233",64,"67",27,2022,320,8.176
28,"+4","GYM CLASS HEROES Stereo Hearts f/Adam Le...",2004,"+103",554,"+69",11.193,"+0.437",33,"33",28,2004,554,11.193
29,"=","IYAZ Pretty Girls",1975,"+24",240,"-92",8.245,"+0.131",57,"73",28,1975,353,8.245
30,"+3","MARTIN SOLVEIG & DRAGONETTE Hello",1771,"+16",56,"-41",15.271,"-0.073",82,"57",18,4031,605,23.761
31,"+3","COLDPLAY Every Teardrop Is A Waterfall",1743,"+7",177,"-18",8.675,"+0.084",37,"42",30,1743,446,8.675
32,"-1","RIHANNA California King Bed",1721,"-200",-1529,"-57",7.295,"-0.730",77,"40",19,3856,616,16.018
33,"+2","KELLY ROWLAND Motivation f/Lil Wayne",1334,"+24",233,"-32",4.237,"-0.029",27,"--",33,1334,338,4.266
34,"+2","AFROJACK Take Over Control f/Eva Simons",1308,"+31",145,"+5",14.093,"+0.043",42,"76",34,1308,234,14.19
35,"+2","ANDY GRAMMER Keep Your Head Up",1173,"+32",177,"+29",3.953,"+0.121",36,"70",35,1173,280,3.953
36,"+4","RIHANNA Cheers (Drink To That)",1128,"+182",969,"+130",9.77,"+1.171",4,"133",36,1128,969,9.77
37,"+2","BIG SEAN My Last f/Chris Brown",1097,"+15",15,"-1",6.415,"-0.165",57,"95",37,1099,169,6.66
38,"=","MAROON 5 Never Gonna Leave This Bed",1066,"-22",-387,"+117",4.386,"-0.066",82,"121",23,2433,312,10.24
39,"+2","SELENA GOMEZ & THE SCENE Who Says",949,"+4",-47,"+10",4.81,"+0.068",82,"58",17,4559,707,27.282
40,"+3","TINIE TEMPAH Till I'm Gone f/Wiz Khalifa",858,"+31",227,"+4",2.24,"+0.130",12,"207",40,858,293,2.24
41,"+1","T-PAIN Best Love Song f/Chris Brown",819,"-53",-335,"+1",5.013,"-0.266",80,"37",33,1399,260,7.852
42,"+2","CODY SIMPSON On My Mind",704,"+16",84,"+6",1.928,"+0.067",42,"417",42,704,104,1.928
43,"+3","JOE JONAS See No More",687,"+69",67,"+66",3.462,"+0.543",18,"233",43,687,157,3.462
44,"+6","THE SCRIPT Nothing",633,"+102",566,"+93",2.621,"+0.429",2,"--",44,633,566,2.621
45,"=","MATT NATHANSON Faster",630,"+4",58,"-11",1.808,"+0.012",20,"135",45,630,166,1.808
46,"+2","ALEXANDRA STAN Mr. Saxobeat",604,"+33",111,"+31",6.087,"+0.233",8,"157",46,604,111,6.087
47,"=","JASON ALDEAN/KELLY CLARKSON Don't You Wa...",592,"+16",130,"+11",2.069,"+0.045",20,"66",47,592,130,2.069
48,"--","LUPE FIASCO Out Of My Head f/Trey Songz",529,"--",84,"--",3.823,"--",7,"72",48,529,84,3.823
49,"--","DEV In The Dark",512,"--",154,"--",3.635,"--",3,"170",49,512,207,3.635
50,"-1","ALL TIME LOW I Feel Like Dancin�",498,"-49",-280,"-31",1.124,"-0.228",43,"--",41,881,294,2.442
