"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","PITBULL","Timber f/Ke$ha",16567,"-93",-318,"-219",114.346,"-1.126",103,"6",1,16901,2001,117.778
2,"=","ONEREPUBLIC","Counting Stars",15827,"-54",-459,"+41",110.345,"-0.084",105,"10",1,16524,2609,113.696
3,"=","EMINEM","The Monster f/Rih...",14830,"-234",-1022,"-131",102.846,"-1.518",88,"14/74",1,16414,2904,117.022
4,"=","ELLIE GOULDING","Burn",12757,"+69",1019,"-181",88.636,"+0.362",111,"11",4,12757,1574,88.636
5,"=","KATY PERRY","Dark Horse",11550,"+190",1614,"-136",80.941,"+1.934",64,"1",5,11550,2297,80.941
6,"=","ONE DIRECTION","Story Of My Life",10623,"+125",835,"+49",74.867,"+0.450",87,"13",6,10623,1292,74.867
7,"=","ZEDD","Stay The Night f/...",9927,"-42",-119,"-31",62.487,"-0.406",118,"47",5,10105,1238,64.483
8,"+1","PASSENGER","Let Her Go",9638,"+20",335,"-32",59.184,"-0.597",118,"9",8,9638,1223,59.781
9,"-1","LADY GAGA","Do What U Want f/...",9625,"-92",-306,"-71",52.714,"-0.987",88,"36",7,9983,1408,60.79
10,"=","LORDE","Team",8772,"+102",790,"-52",60.382,"+1.064",63,"8",10,8772,1348,60.382
11,"=","A GREAT BIG WORLD","Say Something w/C...",8468,"+47",640,"-87",55.88,"+0.427",64,"5/50",11,8468,1506,55.88
12,"=","IMAGINE DRAGONS","Demons",7746,"-256",-1810,"+175",50.537,"-1.504",146,"20",1,14595,1982,96.313
13,"+1","BASTILLE","Pompeii",6805,"+111",590,"+5",42.521,"+1.008",78,"7",13,6805,1030,42.521
14,"-1","MACKLEMORE & RYAN...","White Walls f/ScH...",6620,"-180",-598,"-191",34.658,"-1.179",133,"27",12,7258,764,39.457
15,"=","JOHN NEWMAN","Love Me Again",5401,"+29",490,"-33",30.747,"+0.319",113,"17",15,5401,697,30.747
16,"=","BRUNO MARS","Young Girls",5329,"+78",792,"-18",29.712,"+0.635",43,"77",16,5329,938,29.712
17,"=","BEYONCE","XO",5023,"-31",382,"-89",28.438,"-0.408",36,"54",16,5054,1464,29.475
18,"=","MILEY CYRUS","Adore You",4500,"+123",975,"+1",21.962,"+0.815",30,"16",18,4500,1542,21.962
19,"=","JASON DERULO","Talk Dirty f/2 Ch...",3897,"+176",1358,"-33",29.568,"+1.565",27,"4",19,3897,1471,29.568
20,"=","ZENDAYA","Replay",3727,"+20",313,"+30",13.025,"+0.191",100,"35",20,3727,472,13.025
21,"=","MILEY CYRUS","Wrecking Ball",3525,"-108",-884,"-2",22.088,"-0.770",136,"40",1,15459,2954,107.57
22,"=","DEMI LOVATO","Neon Lights",3465,"+61",571,"+8",20.347,"-0.046",58,"63",22,3465,612,20.399
23,"=","CASH CASH","Take Me Home f/Be...",3245,"+70",743,"-15",21.663,"+0.076",69,"103",23,3245,836,21.663
24,"+1","CALVIN HARRIS","Thinking About Yo...",3040,"+64",255,"+81",19.793,"+0.496",85,"140",23,3040,605,19.793
25,"-1","SARA BAREILLES","Brave",2999,"-19",-19,"-38",16.127,"-0.086",146,"31",21,3095,380,19.453
26,"=","THE 1975","Chocolate",2313,"+10",150,"-55",10.074,"+0.108",62,"87",26,2313,389,10.074
27,"=","AVICII","Hey Brother",2277,"+53",344,"+1",13.589,"+0.221",51,"19",27,2277,388,13.589
28,"+1","SHAKIRA F/RIHANNA","Can't Remember To...",1883,"+141",395,"-32",13.52,"+0.213",12,"97",28,1883,1848,20.193
29,"+1","AMERICAN AUTHORS","Best Day Of My Li...",1732,"+26",5,"+21",7.859,"+0.078",47,"22",29,1732,394,8.2
30,"-2","FLO RIDA","How I Feel",1647,"-229",-847,"-188",7.598,"-0.717",78,"101",23,2794,547,12.521
31,"+2","PHARRELL WILLIAMS","Happy",1402,"+169",980,"+39",12.269,"+1.946",7,"2",31,1402,980,12.269
32,"-1","CHRIS WALLACE","Keep Me Crazy",1325,"+9",135,"-3",3.033,"+0.014",143,"--",31,1325,138,3.11
33,"-1","MARTIN GARRIX","Animals",1303,"-1",125,"-34",11.355,"+0.150",55,"44",32,1304,402,11.355
34,"=","MKTO","Classic",1145,"+40",86,"+48",2.824,"+0.154",55,"114",34,1145,163,2.824
35,"=","FALL OUT BOY","Alone Together",1000,"-91",-1026,"+68",4.171,"-0.226",159,"105",22,3296,471,18.251
36,"+1","KID INK","Show Me f/Chris B...",996,"+61",320,"+52",5.332,"+0.446",20,"25",36,996,320,5.332
37,"-1","NONONO","Pumpin Blood",964,"+18",169,"-18",3.163,"+0.132",46,"--",36,964,187,3.163
38,"=","NAUGHTY BOY","La La La f/Sam Sm...",882,"+32",335,"-22",2.39,"+0.188",13,"--",38,882,389,2.39
39,"+4","ALOE BLACC","The Man",785,"+166",666,"+139",4.148,"+0.853",3,"3",39,785,666,4.148
40,"-1","KATY PERRY","Unconditionally",777,"-6",-312,"+99",4.122,"+0.016",98,"51",8,8987,3384,51.293
41,"-1","JUSTIN TIMBERLAKE","TKO",708,"-29",-499,"+97",3.151,"-0.157",123,"268",11,6739,1724,32.813
42,"-1","DJ SNAKE & LIL JO...","Turn Down For Wha...",650,"+24",311,"-30",2.679,"+0.086",6,"12",41,650,353,2.679
43,"-1","CAMRYN","LoveSick",646,"+20",52,"+1",0.685,"+0.050",32,"--",42,682,125,0.944
44,"+1","FRAY","Love Don't Die",546,"+0",21,"-9",1.644,"+0.050",20,"66",43,546,64,1.644
45,"+2","BEYONCE","Drunk In Love f/J...",513,"+18",189,"-13",2.37,"+0.141",6,"23",45,513,241,2.37
46,"=","PANIC! AT THE DIS...","Miss Jackson f/Lo...",510,"-3",60,"-9",0.992,"+0.055",17,"148",45,513,83,0.992
47,"-3","BRITNEY SPEARS","Perfume",494,"-86",-1061,"+74",2.07,"-0.176",77,"257",22,3580,896,17.467
48,"--","ENRIQUE IGLESIAS","I'm A Freak f/Pit...",449,"--",158,"--",3.631,"--",4,"343",48,449,158,3.631
49,"-1","JAKE MILLER","Collide",440,"-37",-94,"-36",0.773,"-0.060",46,"--",43,688,134,1.677
50,"-1","MIKE WILL MADE-IT","23 f/Miley Cyrus/...",426,"-6",-33,"-15",2.217,"-0.057",14,"48",45,472,64,2.724
