"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","BRUNO MARS","When I Was Your M...",15804,"-117",-127,"-188",105.995,"-0.509",88,"3",1,16011,2737,106.569
2,"=","RIHANNA","Stay f/Mikky Ekko",14845,"+103",1572,"-140",100.392,"+0.524",76,"4",2,14845,1920,100.392
3,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",12110,"-37",-194,"-9",71.67,"+0.140",89,"11",3,12353,6457,74.223
4,"+1","PITBULL","Feel This Moment",11624,"+212",1345,"+96",80.517,"+0.988",97,"15",4,11624,1516,80.517
5,"-1","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",11444,"-190",-1246,"-6",73.502,"-1.477",146,"18/19",1,15012,2020,109.652
6,"=","MAROON 5","Daylight",11092,"-286",-1983,"-137",70.259,"-1.295",141,"38",1,14639,1641,96.697
7,"=","PINK","Just Give Me A Re...",10900,"+298",1902,"+25",72.169,"+1.901",52,"1",7,10900,1949,72.169
8,"=","CALVIN HARRIS","Sweet Nothing f/F...",9057,"-259",-1816,"-80",59.477,"-1.170",149,"67",4,11639,1126,84.444
9,"=","DEMI LOVATO","Heart Attack",8077,"+82",636,"-6",50.417,"+0.570",44,"10",9,8077,2482,50.417
10,"=","SWEDISH HOUSE MAF...","Don't You Worry C...",7914,"-75",-637,"-19",50.523,"-0.595",216,"78",1,14704,1905,116.982
11,"=","TAYLOR SWIFT","I Knew You Were T...",7391,"-183",-1518,"+9",55.38,"-1.526",145,"48",1,16073,2452,126.481
12,"=","OLLY MURS","Troublemaker f/Fl...",7323,"+41",198,"-16",40.815,"+0.183",117,"29",12,7323,1121,40.815
13,"=","KREWELLA","Alive",6827,"+7",232,"+10",45.794,"-0.180",65,"43",13,6827,1026,45.974
14,"=","TAYLOR SWIFT","22",6165,"+45",343,"-24",31.065,"+0.225",41,"27",14,6165,2327,31.065
15,"+1","ICONA POP","I Love It f/Charl...",5990,"+180",1203,"+70",35.678,"+1.055",64,"9",15,5990,1203,35.678
16,"+2","JUSTIN TIMBERLAKE","Mirrors",5749,"+226",2009,"-104",38.923,"+1.433",22,"6",16,5749,2236,38.923
17,"-2","WILL.I.AM & BRITN...","Scream And Shout",5730,"-159",-778,"-15",38.449,"-0.927",139,"46",3,13157,2182,99.406
18,"-1","MUMFORD & SONS","I Will Wait",5412,"-162",-607,"-143",32.175,"-0.999",98,"47",14,6076,747,37.093
19,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",5308,"+170",1849,"-136",39.877,"+0.850",30,"2",19,5308,1985,39.877
20,"=","FUN.","Carry On",5029,"+27",125,"+44",27.469,"-0.099",95,"26",19,5029,935,27.572
21,"=","FALL OUT BOY","My Songs Know Wha...",4965,"+25",278,"-28",24.635,"-0.072",62,"17",20,4965,1015,24.707
22,"=","JUSTIN BIEBER","All Around The Wo...",4964,"+36",400,"-77",25.797,"+0.200",55,"102",21,4964,1137,25.797
23,"=","OF MONSTERS AND M...","Little Talks",4605,"-135",-454,"-102",27.02,"-0.615",146,"59",17,5184,655,31.534
24,"+2","WILL.I.AM F/JUSTI...","#thatpower",3257,"+208",1167,"+27",15.385,"+0.978",20,"49",24,3257,1409,15.385
25,"-1","EMELI SANDE","Next To Me",3227,"+56",445,"-1",18.73,"+0.171",56,"56",24,3227,498,18.73
26,"-1","MUSE","Madness",3017,"-40",121,"-65",12.794,"+0.049",119,"36",23,3107,385,12.907
27,"+1","LITTLE MIX","Wings",2058,"+31",282,"-7",12.591,"+0.518",49,"93",27,2058,335,12.591
28,"-1","CHER LLOYD","With Ur Love f/Ju...",2050,"-42",-119,"-40",9.751,"-0.332",62,"119",27,2208,571,11.029
29,"+1","FLORIDA-GEORGIA L...","Cruise",1807,"+97",629,"+11",9.842,"+0.509",18,"--",29,1807,660,9.842
30,"-1","AFROJACK & CHRIS ...","As Your Friend",1770,"-96",-245,"-119",7.753,"-0.710",72,"165",28,2097,437,9.977
31,"=","ARIANA GRANDE","The Way f/Mac Mil...",1722,"+80",785,"-20",12.332,"+0.348",13,"31",31,1722,839,12.332
32,"=","ZEDD","Clarity f/Foxes",1540,"+29",225,"-18",11.071,"+0.253",27,"82",30,1540,350,11.071
33,"=","CARLY RAE JEPSEN","Tonight I'm Getti...",1305,"+21",133,"+11",4.65,"+0.106",41,"--",32,1305,257,4.65
34,"+3","SELENA GOMEZ","Come & Get It",1249,"+273",1249,"+273",10.523,"+1.946",4,"28",34,1249,1249,10.523
