"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"33",33,"=","HOT CHELLE RAE Honestly",1228,"-31",-84,"-88",5.539,"-0.115",57,"135",30,1339,284,5.972
"34",34,"=","NEON TREES Everybody Talks",1161,"+55",110,"+43",6.469,"+0.676",49,"26",33,1161,211,6.469
"35",35,"+2","THE WANTED Chasing The Sun",1066,"+25",258,"-31",9.116,"+0.094",24,"75",35,1066,423,9.116
"36",36,"=","GROUPLOVE Tongue Tied",1054,"-4",94,"-24",4.892,"-0.070",34,"81",35,1058,284,4.962
"37",37,"+1","B.O.B Both Of Us f/Taylor Swift",1032,"+28",317,"-39",6.389,"+0.349",15,"109",37,1032,486,6.389
"38",38,"-3","TAYLOR SWIFT Eyes Open",975,"-102",-539,"-2",4.833,"-0.446",64,"45",20,3925,1442,22.308
"39",39,"=","JASON MRAZ I Won't Give Up",916,"+2",64,"-14",4.236,"-0.045",43,"--",36,916,210,4.364
"40",40,"=","COLDPLAY Paradise",880,"-23",17,"-51",5.8,"-0.128",68,"47",37,903,255,5.988
"41",41,"+2","CHER LLOYD Want U Back",740,"+1",109,"-46",3.433,"+0.215",16,"93",41,740,335,3.433
"42",42,"+2","NELLY FURTADO Big Hoops (Bigger The Bett...",735,"+17",-9,"-20",2.709,"+0.249",23,"--",40,754,318,2.709
"43",43,"+2","OUTASIGHT Now Or Never",621,"-2",125,"-36",1.813,"+0.008",18,"--",43,623,206,1.813
"44",44,"+2","SAMMY ADAMS Only One",495,"+8",118,"-14",1.638,"+0.048",9,"--",44,495,230,1.663
"45",45,"+2","THE CAB La La",385,"-7",8,"-11",0.903,"-0.017",51,"--",45,392,82,0.92
"46",46,"+2","RIHANNA Birthday Cake",333,"-2",-16,"-5",1.246,"-0.033",56,"59",40,479,116,1.742
"47",47,"+2","CHIDDY BANG Mind Your Manners f/Icona Po...",313,"+1",78,"-10",0.976,"+0.009",5,"--",47,313,99,0.976
"48",48,"--","WIZ KHALIFA Work Hard, Play Hard",284,"--",72,"--",1.029,"--",1,"38",48,284,72,1.029
"49",49,"+1","KEVIN RUDOLF Don't Give Up",278,"-18",-73,"-16",0.526,"-0.082",29,"--",45,359,132,0.708
"50",50,"--","SELENA GOMEZ & THE SCENE Hit The Lights",259,"--",-87,"--",1.078,"--",30,"--",44,379,75,1.54
