"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","KATY PERRY","Dark Horse",17052,71,1313,-247,117.893,1.644,83,"2",1,17052,2780,117.893
"2",2,"=","ONEREPUBLIC","Counting Stars",15082,-117,-584,-79,108.468,-0.393,124,"14",1,16524,2609,113.696
"3",3,"=","ELLIE GOULDING","Burn",14658,-43,-71,-93,91.951,-0.924,130,"27",3,14810,1623,95.425
"4",4,"=","PITBULL","Timber f/Ke$ha",14145,-389,-1739,-189,97.545,-1.792,122,"10",1,16901,2001,117.778
"5",5,"=","ONE DIRECTION","Story Of My Life",12746,24,265,-54,80.476,-0.597,106,"19",5,12746,1527,82.164
"6",6,"=","LORDE","Team",11884,93,983,-120,82.206,0.638,82,"9",6,11884,1641,82.206
"7",7,"=","A GREAT BIG WORLD","Say Something w/C. Aguilera",10199,21,320,-78,62.125,-0.167,83,"6",7,10199,1506,62.915
"8",8,"=","PASSENGER","Let Her Go",9691,-82,-51,-169,57.968,0.053,137,"7",7,9912,1223,59.781
"9",9,"+1","BASTILLE","Pompeii",9544,220,1185,131,65.592,1.466,97,"5",9,9544,1185,65.592
"10",10,"-1","EMINEM","The Monster f/Rihanna",9448,-142,-1668,190,70.022,-1.209,107,"30",1,16414,2904,117.022
"11",11,"=","JASON DERULO","Talk Dirty f/2 Chainz",8687,138,947,-39,54.944,0.88,46,"3",11,8687,2775,54.944
"12",12,"=","BRUNO MARS","Young Girls",6999,139,544,118,38.545,0.46,62,"46",12,6999,938,38.545
"13",13,"=","PHARRELL WILLIAMS","Happy",6949,313,2330,74,55.276,2.274,26,"1",13,6949,2330,55.276
"14",14,"=","JOHN NEWMAN","Love Me Again",6462,15,147,-44,34.195,-0.34,132,"34",13,6462,697,35.821
"15",15,"=","MILEY CYRUS","Adore You",5858,-69,258,-189,27.461,-0.264,49,"15",15,5927,1542,27.855
"16",16,"=","ZEDD","Stay The Night f/H. Williams",5289,-138,-2145,208,37.652,-1.069,137,"93",5,10105,1238,64.483
"17",17,"=","CASH CASH","Take Me Home f/Bebe Rexha",5038,106,612,56,31.326,0.214,88,"67",17,5038,1074,31.326
"18",18,"+1","ALOE BLACC","The Man",4981,173,1484,-102,28.881,0.564,22,"8",18,4981,1722,28.881
"19",19,"-1","DEMI LOVATO","Neon Lights",4845,28,494,-41,27.458,0.251,77,"23",18,4845,671,27.458
"20",20,"=","ZENDAYA","Replay",4416,60,384,57,18.307,0.257,119,"48",20,4416,472,18.307
"21",21,"=","AVICII","Hey Brother",4015,68,565,-66,24.617,0.349,70,"17",21,4015,748,24.617
"22",22,"=","CALVIN HARRIS","Thinking About You",3675,43,264,60,21.849,-0.075,104,"167",22,3675,605,22.25
"23",23,"+2","AMERICAN AUTHORS","Best Day Of My Life",3267,80,671,-41,15.259,0.132,66,"22",23,3267,746,15.259
"24",24,"=","SARA BAREILLES","Brave",3156,-66,-190,-80,16.877,-0.36,165,"37",21,3348,380,19.453
"25",25,"+1","SHAKIRA F/RIHANNA","Can't Remember To Forget You",3152,63,267,55,18.177,0.595,31,"40",25,3152,1848,20.193
"26",26,"-3","LADY GAGA","Do What U Want f/R. Kelly",3131,-296,-2640,177,14.772,-0.961,107,"103",7,9983,1408,60.79
"27",27,"=","THE 1975","Chocolate",2952,15,204,-15,13.518,0.128,81,"85",26,2952,389,13.518
"28",28,"=","MACKLEMORE & RYAN LEWIS","White Walls f/ScHoolboy Q",2365,-126,-1933,200,13.82,-0.792,152,"76",12,7258,764,39.457
"29",29,"=","KID INK","Show Me f/Chris Brown",2336,51,475,-18,17.212,0.355,39,"25",29,2336,601,17.212
"30",30,"=","MARTIN GARRIX","Animals",2278,53,488,-13,21.856,0.213,74,"38",30,2278,501,21.856
"31",31,"+1","BEYONCE","Drunk In Love f/Jay Z",1976,149,900,79,14.547,1.314,25,"11",31,1976,900,14.547
"32",32,"-1","BEYONCE","XO",1737,-304,-2517,29,7.222,-1.372,55,"73",16,5121,1464,29.475
"33",33,"=","NAUGHTY BOY","La La La f/Sam Smith",1703,80,413,29,5.563,0.401,32,"198",32,1703,469,5.563
"34",34,"=","MKTO","Classic",1496,21,62,29,4.839,0.117,74,"98",32,1496,209,4.839
