"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","ADELE Set Fire To The Rain",13876,23,265,-69,91.188,0.474,95,"6",1,13876,2301,91.188
2,"=","JESSIE J Domino",11997,44,349,-42,67.228,0.01,165,"26",2,11997,1524,67.228
3,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",11855,368,1938,95,79.505,2.402,51,"3",3,11855,2321,79.505
4,"+1","DAVID GUETTA Turn Me On f/Nicki Minaj",10890,129,410,-6,63.091,0.413,79,"13",4,10890,1674,63.091
5,"-1","FLO RIDA Good Feeling",10704,-252,-1178,-183,69.069,-0.622,156,"21",1,13154,1657,85.747
6,"=","RIHANNA We Found Love f/Calvin Harris",9054,-7,-533,91,68.482,-0.489,156,"30",1,14238,2184,95.593
7,"=","PITBULL F/CHRIS BROWN International Love",9048,88,508,-35,56.515,0,117,"16",7,9048,1086,56.669
8,"=","GYM CLASS HEROES Ass Back Home",8180,116,642,23,54.119,0.875,96,"27",8,8180,1379,54.119
9,"=","WANTED Glad You Came",7281,172,875,44,43.241,0.834,51,"2",9,7281,1330,43.241
10,"=","GAVIN DEGRAW Not Over You",6802,-64,-237,-116,35.645,-0.611,187,"36",10,7039,547,37.933
11,"=","BRUNO MARS It Will Rain",6572,-167,-1042,-98,38.772,-1.063,148,"40",1,13635,2024,86.477
12,"+1","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",6450,122,1101,-73,39.843,0.927,96,"12",12,6450,1174,39.843
13,"-1","KATY PERRY The One That Got Away",6366,-125,-1113,79,37.45,-0.307,144,"70",1,13402,1631,80.623
14,"+2","KATY PERRY Part Of Me",5651,301,2487,798,37.073,1.323,15,"5",14,5651,3625,37.073
15,"-1","LMFAO Sexy And I Know It",5571,11,-98,48,34.315,0.137,185,"10",2,12000,1530,74.768
16,"+1","OUTASIGHT Tonight Is The Night",5296,34,401,-22,26.658,0.529,119,"33",16,5296,572,26.658
17,"+1","DRAKE Take Care f/Rihanna",5258,116,788,18,39.306,0.286,52,"22",17,5258,1220,39.306
18,"-3","SELENA GOMEZ & THE SCENE Love You Like A...",5217,-178,-1087,-66,32.954,-0.356,189,"63",6,9154,1208,48.131
19,"=","LMFAO Sorry For Party Rocking",3954,-6,41,-59,15.71,-0.273,49,"51",19,3980,1009,16.853
20,"=","CHRIS BROWN Turn Up The Music",3272,101,851,-20,16.766,0.555,27,"15",20,3272,987,16.766
21,"+1","CALVIN HARRIS Feel So Close",3144,178,1146,49,24.184,0.819,19,"55",21,3144,1328,24.184
22,"+2","NICKI MINAJ Starships",2862,236,1088,18,19.45,1.221,14,"7",22,2862,1773,19.45
23,"-2","BREATHE CAROLINA Blackout",2810,-165,-1223,-47,14.676,-0.77,187,"69",17,4661,498,24.36
24,"-1","HOT CHELLE RAE I Like It Like That f/New...",2704,-184,-1379,33,10.685,-0.508,151,"44",15,5237,639,24.246
25,"+1","TRAIN Drive By",2629,41,423,-21,10.992,0.097,44,"17",25,2629,500,10.992
26,"-1","JAY Z & KANYE WEST N***** In Paris",2515,-96,-1021,65,17.421,-0.973,114,"31",15,5155,785,36.602
27,"+1","FLO RIDA Wild Ones f/Sia",2431,150,918,58,18.284,0.635,24,"23",27,2431,918,18.284
28,"+1","J. COLE Workout",2190,-66,-556,43,16.634,-0.363,127,"72",12,5803,659,35.209
29,"-2","MADONNA Give Me All Your Luvin'",2149,-164,-681,-156,9.643,-1.52,24,"58",20,4569,4569,39.788
30,"=","COLDPLAY Princess Of China",1918,25,108,-6,9.624,0.023,94,"61",29,1918,363,9.624
31,"=","JOJO Disaster",1809,-39,-139,-61,7.539,-0.057,107,"308",27,1975,318,7.773
32,"=","CHRISTINA PERRI A Thousand Years",1468,54,276,19,6.991,0.401,54,"29",32,1468,276,6.991
33,"=","AVICII Levels (ID)",1341,-5,41,-1,9.37,-0.012,54,"91",33,1352,260,9.722
34,"+1","JASON DERULO Breathing",1337,19,157,0,4.734,0.077,24,"285",34,1337,432,4.734
35,"+1","KARMIN Broken Hearted",1286,60,591,-70,5.664,0.351,9,"--",35,1286,739,5.664
36,"-2","WE THE KINGS Say You Like Me",1251,-72,-232,-79,4.108,-0.148,162,"298",31,1486,320,4.492
37,"=","DEV & ENRIQUE IGLESIAS Naked",1138,-18,49,-46,4.115,-0.01,38,"210",37,1156,318,4.125
38,"=","TYGA Rack City",1135,-6,84,-35,7.149,-0.622,32,"19",38,1141,287,8.937
39,"+4","FUN. We Are Young f/Janelle Monae",1102,141,727,93,7.78,0.827,6,"1",39,1102,727,7.78
40,"-1","COLBIE CAILLAT Brighter Than The Sun",1054,-17,-80,2,4.186,-0.032,114,"77",34,1153,157,4.408
41,"-1","FOSTER THE PEOPLE Don't Stop (Color On T...",1011,-57,-189,-62,3.031,-0.168,47,"92",35,1209,295,4.016
42,"=","RIHANNA Talk That Talk f/Jay Z",1008,15,173,-34,4.267,-0.076,21,"73",42,1008,256,4.417
43,"-2","FRAY Heartbeat",930,-97,-939,38,4.124,-0.399,124,"147",22,3331,677,14.271
44,"=","HAVANA BROWN We Run The Night f/Pitbull",739,-7,79,-33,5.213,-0.184,16,"273",44,755,237,5.567
45,"=","DRAKE The Motto f/Lil Wayne",689,-10,23,-49,4.868,-0.31,9,"20",45,703,201,6.443
46,"=","ELLIE GOULDING Lights",683,17,139,1,2.494,0.084,18,"88",46,683,193,2.494
47,"=","CHILDISH GAMBINO Heartbeat",645,1,6,-15,2.077,-0.076,37,"208",44,654,131,2.366
48,"=","ALL-AMERICAN REJECTS Beekeeper's Daughte...",634,9,59,-6,1.598,0.042,10,"606",48,634,204,1.598
49,"=","DEMI LOVATO Give Your Heart A Break",584,19,96,2,2.834,0.075,2,"436",49,584,96,2.834
50,"=","CHIDDY BANG Ray Charles",563,9,11,7,1.253,-0.024,14,"--",46,563,150,1.324
