"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","RIHANNA We Found Love f/Calvin Harris",13914,"+34",454,"+19",93.79,"-0.644",110,"8",1,14238,2184,95.593
"2",2,"=","BRUNO MARS It Will Rain",13511,"+145",935,"+91",86.477,"+0.038",102,"10",2,13511,2024,86.477
"3",3,"=","KATY PERRY The One That Got Away",13377,"+174",918,"+201",79.945,"+0.632",98,"13",2,13377,1631,79.945
"4",4,"=","FLO RIDA Good Feeling",11909,"+316",1625,"+204",78.292,"+1.351",110,"4",4,11909,1625,78.292
"5",5,"=","LMFAO Sexy And I Know It",9704,"-24",-663,"+168",61.946,"-0.286",139,"6",2,12000,1530,74.768
"6",6,"=","DAVID GUETTA Without You f/Usher",9033,"-118",-189,"-93",55.805,"-1.166",139,"37",1,13428,1586,84.476
"7",7,"=","SELENA GOMEZ & THE SCENE Love You Like A...",8465,"+241",1126,"+192",44.344,"+0.954",143,"29",7,8465,1126,44.344
"8",8,"=","ADELE Set Fire To The Rain",7984,"+377",2236,"+184",52.691,"+2.294",49,"1",8,7984,2236,52.691
"9",9,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",7222,"-93",-795,"+7",45.613,"-1.106",198,"25",1,13951,1685,86.013
"10",10,"=","JESSIE J Domino",6600,"+257",1307,"+154",39.556,"+1.251",119,"14",10,6600,1307,39.556
"11",11,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",6033,"-106",-526,"-76",37.812,"-0.629",188,"24",1,14127,1893,93.336
"12",12,"=","GAVIN DEGRAW Not Over You",5483,"+47",393,"+46",27.672,"+0.453",141,"15",12,5483,547,27.672
"13",13,"+1","COBRA STARSHIP You Make Me Feel... f/Sab...",5360,"-64",-528,"-44",33.531,"-0.677",213,"52",4,11548,1097,70.438
"14",14,"+1","J. COLE Workout",5261,"+99",497,"+38",34.109,"+0.149",81,"19",14,5261,659,34.109
"15",15,"-2","T-PAIN 5 O'clock f/Wiz Khalifa",5175,"-252",-766,"-179",24.073,"-1.247",97,"28",10,6640,1264,34.118
"16",16,"=","ADELE Someone Like You",4772,"-190",-891,"-135",34.614,"-1.509",159,"18",2,13563,2614,91.686
"17",17,"=","LADY GAGA Marry The Night",4742,"-166",-255,"-124",25.986,"-0.725",65,"55",14,5499,1570,30.701
"18",18,"=","DRAKE Headlines",4690,"+16",69,"+13",27.749,"-0.310",89,"35",17,4778,754,30.781
"19",19,"=","JAY Z & KANYE WEST N***** In Paris",4435,"+111",559,"+118",33.165,"+0.451",68,"9",19,4435,785,33.165
"20",20,"=","RIHANNA You Da One",4406,"+84",408,"+45",25.264,"+0.204",63,"26",19,4406,3394,36.963
"21",21,"+1","BREATHE CAROLINA Blackout",4214,"+31",312,"+4",22.6,"+0.304",141,"--",21,4250,498,22.6
"22",22,"+1","HOT CHELLE RAE I Like It Like That f/New...",4129,"+97",618,"+112",19.83,"+0.407",105,"32",22,4129,618,19.83
"23",23,"+1","DAVID GUETTA Turn Me On f/Nicki Minaj",4055,"+222",1674,"+15",26.12,"+1.499",33,"7",23,4055,1674,26.12
"24",24,"-3","KELLY CLARKSON Mr. Know It All",4034,"-185",-1193,"-41",21.793,"-0.951",131,"48",11,6408,1093,34.137
"25",25,"=","GYM CLASS HEROES Ass Back Home",4025,"+213",1379,"+67",25.119,"+0.937",50,"23",24,4025,1379,25.119
"26",26,"=","PITBULL F/CHRIS BROWN International Love",3910,"+175",1058,"+124",25.932,"+0.289",71,"16",24,3910,1058,25.932
"27",27,"=","OUTASIGHT Tonight Is The Night",3428,"+72",506,"+83",17.789,"+0.330",73,"36",25,3428,506,17.789
"28",28,"=","FRAY Heartbeat",2573,"+32",268,"+44",12.063,"+0.220",78,"87",27,2573,677,12.362
"29",29,"=","JASON DERULO It Girl",1941,"-103",-246,"-90",8.01,"-0.422",148,"49",10,6647,1048,29.647
"30",30,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",1821,"+59",363,"+37",10.555,"+0.625",50,"5",30,1821,363,10.555
"31",31,"=","AVRIL LAVIGNE Wish You Were Here",1520,"-128",-256,"-120",5.589,"-0.441",68,"98",30,1965,503,7.725
"32",32,"=","BIG TIME RUSH Music Sounds Better With U",1326,"+9",139,"+7",4.882,"+0.094",47,"--",32,1327,221,4.882
"33",33,"=","WILL.I.AM T.H.E (The Hardest Ever)",1260,"+31",179,"+37",4.218,"+0.123",36,"70",33,1260,355,4.218
"34",34,"=","BIG SEAN Dance (A$$)",1206,"+38",312,"+5",9.297,"+0.296",40,"21",34,1206,312,9.297
"35",35,"+1","WE THE KINGS Say You Like Me",1122,"+22",164,"+15",2.844,"+0.051",116,"403",35,1122,320,2.844
"36",36,"-1","LADY ANTEBELLUM Just A Kiss",1098,"-67",-227,"-30",4.794,"-0.232",114,"50",23,2755,525,13.059
"37",37,"=","JOJO Disaster",1078,"-14",92,"-35",3.116,"-0.033",61,"555",35,1095,197,3.208
"38",38,"+3","KELLY CLARKSON Stronger (What Doesn't Ki...",957,"+188",709,"+145",5.616,"+0.860",5,"--",38,957,709,5.616
"39",39,"-1","NICKI MINAJ Fly f/Rihanna",941,"-18",-209,"+36",5.117,"-0.184",117,"99",15,4998,987,27.303
"40",40,"=","COLDPLAY Princess Of China",789,"-22",-24,"-2",3.826,"+0.031",48,"139",40,853,155,3.982
"41",41,"-2","TIMBALAND Pass At Me f/Pitbull",773,"-38",-47,"-36",6.178,"+0.065",61,"404",35,1142,319,7.395
"42",42,"=","COLBIE CAILLAT Brighter Than The Sun",757,"+21",66,"+16",2.615,"+0.106",68,"64",41,832,119,2.615
"43",43,"=","WANTED Glad You Came",753,"+55",495,"-2",5.257,"+0.518",5,"90",43,753,497,5.257
"44",44,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",696,"+28",167,"+3",3.152,"+0.180",20,"893",42,696,170,3.152
"45",45,"+1","DRAKE Take Care f/Rihanna",602,"+34",211,"+24",7.175,"+0.407",6,"39",45,602,211,7.175
"46",46,"-1","MIKE POSNER Looks Like Sex",580,"-2",100,"-14",2.536,"-0.090",23,"380",43,582,166,2.626
"47",47,"=","CHRISTINA PERRI A Thousand Years",527,"+11",121,"-10",1.868,"+0.012",8,"41",46,527,131,1.868
"48",48,"=","DAUGHTRY Crawling Back To You",492,"-4",4,"-9",1.684,"-0.014",77,"534",44,591,134,2
"49",49,"=","LMFAO Sorry For Party Rocking",435,"+23",246,"-13",3.037,"+0.364",3,"211",49,435,259,3.037
"50",50,"--","FOSTER THE PEOPLE Don't Stop (Color On T...",408,"--",177,"--",2.138,"--",1,"105",50,408,177,2.138
