"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","BRUNO MARS It Will Rain",13468,-41,-143,-113,83.373,-0.502,113,"14",1,13635,2024,86.477
"2",2,"=","KATY PERRY The One That Got Away",13350,-52,-28,-64,79.542,-0.228,109,"17",2,13402,1631,80.623
"3",3,"=","RIHANNA We Found Love f/Calvin Harris",13101,-128,-579,-90,90.109,-0.712,121,"7",1,14238,2184,95.593
"4",4,"=","FLO RIDA Good Feeling",12928,58,427,-121,85.117,0.283,121,"5",4,12928,1657,85.117
"5",5,"=","ADELE Set Fire To The Rain",10439,216,1440,-84,67.434,1.304,60,"3",5,10439,2301,67.434
"6",6,"=","SELENA GOMEZ & THE SCENE Love You Like A...",9080,-13,100,-202,47.628,-0.2,154,"35",6,9093,1208,47.828
"7",7,"=","LMFAO Sexy And I Know It",8517,-105,-753,59,55.583,-0.827,150,"9",2,12000,1530,74.768
"8",8,"=","JESSIE J Domino",8288,73,828,-183,49.449,0.754,130,"8",8,8288,1524,49.449
"9",9,"=","DAVID GUETTA Without You f/Usher",7642,-106,-711,55,47.863,-0.459,150,"34",1,13428,1586,84.476
"10",10,"+1","GAVIN DEGRAW Not Over You",6005,47,264,-1,30.748,0.153,152,"16",10,6005,547,30.748
"11",11,"-1","GYM CLASS HEROES Stereo Hearts f/Adam Le...",5880,-113,-1043,18,36.738,-0.679,209,"29",1,13951,1685,86.013
"12",12,"=","J. COLE Workout",5720,21,298,-28,33.389,-0.339,92,"26",12,5720,659,34.202
"13",13,"+1","DAVID GUETTA Turn Me On f/Nicki Minaj",5651,139,993,-43,36.237,0.612,44,"1",13,5651,1674,36.237
"14",14,"-1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",5554,-11,-145,85,35.258,-0.134,199,"15",1,14127,1893,93.336
"15",15,"=","GYM CLASS HEROES Ass Back Home",5274,75,767,-106,32.909,0.689,61,"13",15,5274,1379,32.909
"16",16,"=","JAY Z & KANYE WEST N***** In Paris",5009,17,337,-81,36.401,-0.117,79,"11",15,5009,785,36.518
"17",17,"=","PITBULL F/CHRIS BROWN International Love",4925,94,756,19,32.041,0.504,82,"10",17,4925,1058,32.041
"18",18,"=","HOT CHELLE RAE I Like It Like That f/New...",4794,38,403,-15,22.154,-0.069,116,"32",17,4794,639,22.249
"19",19,"=","RIHANNA You Da One",4573,29,62,-20,24.028,0.055,74,"33",17,4573,3394,36.963
"20",20,"=","BREATHE CAROLINA Blackout",4344,13,6,-26,24.244,-0.007,152,"24",20,4365,498,24.251
"21",21,"=","OUTASIGHT Tonight Is The Night",3635,36,60,23,18.461,-0.058,84,"37",21,3635,506,18.649
"22",22,"=","DRAKE Headlines",3264,-209,-1230,-143,19.698,-1.037,100,"47",16,4778,754,30.781
"23",23,"+1","KELLY CLARKSON Stronger (What Doesn't Ki...",3140,184,1354,-45,18.248,1.263,16,"2",23,3140,1410,18.248
"24",24,"-1","FRAY Heartbeat",3096,16,366,-54,12.824,-0.198,89,"72",23,3096,677,13.022
"25",25,"+2","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",2687,77,512,-7,17.222,0.412,61,"6",25,2687,619,17.222
"26",26,"-1","KELLY CLARKSON Mr. Know It All",2682,-90,-678,104,13.18,-0.378,142,"53",11,6408,1093,34.137
"27",27,"-1","LADY GAGA Marry The Night",2380,-302,-1723,-139,13.142,-1.28,76,"78",14,5499,1570,30.701
"28",28,"+1","WANTED Glad You Came",2307,184,1201,113,14.536,0.826,16,"49",28,2307,1201,14.536
"29",29,"-1","T-PAIN 5 O'clock f/Wiz Khalifa",2199,-174,-1915,148,11.59,-0.679,108,"44",10,6640,1264,34.118
"30",30,"=","BIG TIME RUSH Music Sounds Better With U",1857,65,409,4,6.919,0.271,58,"679",30,1857,409,6.919
"31",31,"=","BIG SEAN Dance (A$$)",1660,42,286,6,12.062,0.191,51,"25",31,1660,341,12.062
"32",32,"=","WILL.I.AM T.H.E (The Hardest Ever)",1477,22,37,7,5.731,0.095,47,"65",30,1477,355,5.769
"33",33,"=","JOJO Disaster",1272,13,138,4,4.434,-0.054,72,"401",33,1272,197,4.488
"34",34,"=","WE THE KINGS Say You Like Me",1167,9,64,7,3.006,0.02,127,"305",34,1167,320,3.006
"35",35,"=","DRAKE Take Care f/Rihanna",1066,52,332,14,13.042,0.684,17,"27",35,1066,332,13.042
"36",36,"=","LMFAO Sorry For Party Rocking",1065,85,503,58,6.135,0.264,14,"157",36,1065,503,6.135
"37",37,"+1","COLBIE CAILLAT Brighter Than The Sun",959,16,113,-8,2.993,0.041,79,"43",36,959,157,2.993
"38",38,"-1","COLDPLAY Princess Of China",957,10,140,-2,4.592,0.027,59,"81",36,957,155,4.597
"39",39,"=","COBRA STARSHIP Middle Finger f/Mac Mille...",894,6,78,-18,3.617,0.043,31,"339",39,894,195,3.641
"40",40,"=","FOSTER THE PEOPLE Don't Stop (Color On T...",787,31,210,-14,3.124,0.21,12,"87",40,787,295,3.124
"41",41,"+1","TRAIN Drive By",761,55,325,1,2.535,0.172,9,"84",41,761,418,2.535
"42",42,"-1","NICKI MINAJ Fly f/Rihanna",729,-15,-166,-24,3.82,-0.11,128,"129",15,4998,987,27.303
"43",43,"=","CHRISTINA PERRI A Thousand Years",624,12,57,-7,2.187,0.051,19,"38",43,624,131,2.187
"44",44,"=","AVICII Levels (ID)",621,25,211,21,3.674,0.311,19,"--",44,621,211,3.674
"45",45,"=","MIKE POSNER Looks Like Sex",563,-7,-31,-10,2.235,0.007,34,"303",43,602,166,2.626
"46",46,"+1","DEV & ENRIQUE IGLESIAS Naked",455,46,300,25,2.037,0.089,3,"735",46,455,300,2.037
"47",47,"-1","DAUGHTRY Crawling Back To You",448,2,-26,13,1.498,-0.022,88,"404",44,591,134,2
"48",48,"=","CHILDISH GAMBINO Heartbeat",350,3,40,-17,2.149,0.051,2,"252",48,350,57,2.149
"49",49,"=","DRAKE Make Me Proud f/Nicki Minaj",338,-3,-6,-21,2.302,-0.054,4,"45",49,357,50,2.567
"50",50,"=","THE CAB Bad",295,-14,-95,-22,0.557,-0.03,83,"577",45,655,106,1.379
