"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","TAYLOR SWIFT","Shake It Off",16975,"-153",-360,"-80",105.548,"-0.483",69,"1",1,17531,9016,110.142
2,"=","IGGY AZALEA","Black Widow f/Rita Ora",16370,"-296",-1192,"-325",106.808,"-1.404",119,"31",1,17547,2437,115.226
3,"=","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",15698,"-1",543,"-98",93.711,"-0.284",89,"12",3,15699,4716,94.236
4,"=","MEGHAN TRAINOR","All About That Bass",15159,"-141",-898,"-54",103.792,"-0.978",110,"2",1,17875,3030,116.17
5,"+1","TOVE LO","Habits (Stay High)",12622,"+205",1099,"+154",86.097,"+1.410",125,"13",5,12622,1460,86.097
6,"-1","JEREMIH","Don't Tell 'Em f/YG",12533,"-20",161,"-104",72.224,"-0.782",98,"33",5,12620,1458,74.757
7,"=","ED SHEERAN","Don't",10510,"+43",487,"-77",64.966,"+0.859",105,"22",7,10510,1458,64.966
8,"=","MAROON 5","Animals",8857,"+198",1571,"+16",58.2,"+2.093",33,"6",8,8857,2460,58.2
9,"=","CALVIN HARRIS","Blame f/John Newman",8595,"+46",477,"-3",53.217,"+0.303",48,"36",8,8595,1988,53.217
10,"=","ECHOSMITH","Cool Kids",8274,"-6",-158,"-23",43.332,"-0.135",140,"18",8,8425,978,46.431
11,"=","NICK JONAS","Jealous",7109,"+69",595,"-19",38.127,"+0.313",45,"19",11,7109,1846,38.127
12,"=","JASON DERULO","Trumpets",7027,"+97",762,"+47",36.612,"+0.494",62,"10",12,7027,1238,36.612
13,"+1","MR PROBZ","Waves",6957,"+139",732,"+109",50.562,"+1.129",105,"25",13,6957,1001,50.562
14,"-1","ARIANA GRANDE","Break Free f/Zedd",6677,"-215",-2413,"+342",52.967,"-1.587",113,"52",4,14321,2327,87.942
15,"=","CHARLI XCX","Boom Clap",6047,"-71",-924,"+128",39.95,"-1.607",134,"67",1,16743,2210,108.049
16,"=","CLEAN BANDIT","Rather Be f/Jess Glynne",5883,"-3",-288,"+22",54.061,"+0.207",150,"34",6,11598,1590,74.965
17,"=","PITBULL","Fireball f/John Ryan",5473,"-13",107,"+8",25.597,"-0.136",84,"14",17,5516,739,26.223
18,"=","5 SECONDS OF SUMMER","Amnesia",5151,"-204",-719,"-153",24.128,"-1.010",102,"53",14,5943,912,27.287
19,"=","SAM SMITH","I'm Not The Only One",4967,"+149",963,"+22",23.478,"+1.225",31,"16",19,4967,1424,23.478
20,"=","ONE DIRECTION","Steal My Girl",4512,"+26",566,"-86",17.634,"+0.004",27,"17",20,4512,2502,17.634
21,"+1","ARIANA GRANDE & THE WEEKND","Love Me Harder",3918,"+179",1548,"-90",25.427,"+1.035",19,"50",21,3918,1751,25.427
22,"+1","MAROON 5","Maps",3664,"-68",-367,"+80",24.312,"-0.383",132,"58",2,14278,4866,79.434
23,"-2","COLDPLAY","A Sky Full Of Stars",3456,"-340",-2086,"-153",21.532,"-1.281",119,"63",12,6757,946,41.834
24,"=","NICO & VINZ","In Your Arms",3452,"+28",235,"+5",16.141,"-0.186",32,"69",23,3452,1121,16.41
25,"=","FERGIE","L.A.LOVE (la la)",3317,"+111",582,"+4",13.837,"+0.360",23,"47",25,3317,1105,13.837
26,"=","ALESSO","Heroes",3085,"-32",243,"-129",17.879,"-0.251",48,"61",26,3117,589,18.13
27,"=","MARY LAMBERT","Secrets",2926,"-12",459,"-162",12.738,"-0.133",57,"86",27,2938,817,12.871
28,"=","ENRIQUE IGLESIAS","Bailando f/Gente De Zona",2529,"-76",-598,"+58",25.016,"-0.678",154,"85",9,9201,1299,66.786
29,"+5","GWEN STEFANI","Baby Don't Lie",2295,"+349",2295,"+349",18.748,"+1.942",6,"40",29,2295,2295,18.748
30,"-1","NICKI MINAJ","Anaconda",2183,"-272",-1640,"-125",11.473,"-1.064",82,"56",21,4506,974,22.917
31,"-1","FALL OUT BOY","Centuries",2178,"+42",356,"-26",12.183,"+0.438",39,"15",30,2178,556,12.183
32,"-1","KIM CESARION","Undressed",2048,"-30",120,"-53",6.936,"-0.157",76,"135",29,2078,260,7.093
33,"=","KENDRICK LAMAR","i",2017,"+7",270,"-78",12.453,"-0.281",28,"90",33,2017,591,13.612
34,"-2","TINASHE","2 On f/Schoolboy Q",2007,"-68",-930,"+127",12.224,"-0.318",139,"120",20,3927,419,21.823
35,"+1","CHARLI XCX","Break The Rules",1896,"+41",262,"-43",6.652,"+0.259",25,"217",35,1896,609,6.652
36,"-1","DAVID GUETTA","Dangerous f/Sam Martin",1833,"-28",280,"-178",10.051,"-0.012",20,"74",34,1873,1540,16.342
37,"=","BEBE REXHA","Can't Stop Drinking About You",1659,"-10",173,"-54",5.269,"-0.083",65,"123",35,1669,292,5.352
38,"=","RIXTON","Wait On Me",1592,"+10",-55,"-40",5.287,"+0.261",65,"227",32,1650,352,5.287
39,"=","HOZIER","Take Me To Church",1514,"+38",466,"-57",5.032,"+0.077",13,"4",38,1514,674,5.032
40,"+1","IGGY AZALEA","Beg For It f/MØ",1385,"+251",1385,"+251",14.466,"+2.249",2,"26/31/75",40,1385,1385,14.466
41,"+3","MEGHAN TRAINOR","Lips Are Movin",1160,"+159",807,"+79",5.499,"+0.749",6,"45",41,1160,807,5.499
42,"-2","HILARY DUFF","All About You",1102,"-75",33,"-88",2.449,"-0.381",50,"635",39,1177,454,2.842
43,"-1","CHRIS BROWN","New Flame f/Usher & Rick Ross",1091,"+28",203,"-11",4.7,"+0.195",19,"77",42,1091,255,4.7
44,"-1","ELLA HENDERSON","Ghost",1081,"+24",85,"+20",3.262,"+0.066",45,"115",40,1081,172,3.262
45,"=","COBRA STARSHIP","Never Been In Love f/Icona Pop",779,"-1",21,"-15",2.287,"+0.036",38,"493",43,792,140,2.314
46,"=","JESSIE J","Burnin' Up f/2 Chainz",772,"+33",392,"-42",5.758,"+0.321",6,"121",45,772,468,5.758
47,"=","BEA MILLER","Young Blood",690,"+6",139,"-22",1.53,"+0.017",9,"306",47,690,173,1.539
48,"=","TREY SONGZ","Touchin, Lovin f/Nicki Minaj",677,"-1",80,"-32",3.524,"-0.071",11,"109",46,682,142,3.621
49,"--","JACOB LATIMORE","Heartbreak Heard Around The...",649,"--",19,"--",2.72,"--",19,"--",45,649,146,2.885
50,"=","T.I.","No Mediocre f/Iggy Azalea",598,"-24",-119,"-20",2.687,"-0.102",48,"103",43,793,217,3.37
