"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","TAYLOR SWIFT","I Knew You Were Troubl...",15426,108,426,-91,120.734,1.035,72,"3",1,15426,2452,120.734
"2",2,"=","BRUNO MARS","Locked Out Of Heaven",13213,-310,-1048,-251,105.716,-2.301,121,"8",1,15928,2790,124.488
"3",3,"=","JUSTIN BIEBER","Beauty And A Beat f/N....",12701,-17,130,-49,87.772,0.439,104,"17",3,12731,1998,87.772
"4",4,"=","LUMINEERS","Ho Hey",12120,-356,-1242,-300,92.455,-2.175,136,"7",2,13545,1921,101.636
"5",5,"=","SWEDISH HOUSE MAFIA","Don't You Worry Child",11658,273,1427,98,87.583,1.355,143,"9",5,11658,1463,87.583
"6",6,"+1","WILL.I.AM & BRITNEY SP...","Scream And Shout",9973,414,2039,229,76.193,2.587,66,"2",6,9973,2039,76.193
"7",7,"-1","PINK","Try",9834,66,358,22,66.065,0.83,94,"20",6,9834,1515,66.065
"8",8,"=","FLO RIDA","I Cry",7636,-337,-2067,-137,57.804,-2.304,137,"42",4,11195,1268,84.885
"9",9,"+1","ALICIA KEYS","Girl On Fire",7464,117,396,110,50.245,-0.321,99,"27",9,7464,1171,50.899
"10",10,"-1","ED SHEERAN","The A Team",7255,-157,-936,-113,46.736,-1.036,164,"41",8,8381,1183,56.912
"11",11,"+1","MACKLEMORE & RYAN LEWI...","Thrift Shop f/Wanz",7202,306,1344,204,64,2.768,73,"1",11,7202,1469,64
"12",12,"-1","MAROON 5","Daylight",7135,147,889,5,49.005,0.764,68,"10",11,7135,1101,49.005
"13",13,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY Z",6706,35,1089,-208,49.184,0.036,16,"11",12,6706,6457,59.334
"14",14,"+1","KE$HA","C'mon",6572,102,759,-34,47.009,0.617,45,"25",14,6572,1547,47.009
"15",15,"+1","CALVIN HARRIS","Sweet Nothing f/Floren...",6546,129,573,59,58.529,1.569,76,"15",14,6546,875,58.529
"16",16,"-2","RIHANNA","Diamonds",6421,-218,-1563,26,45.459,-2.07,126,"46",2,13317,2812,96.67
"17",17,"=","PITBULL","Don't Stop The Party",6289,-37,31,-76,36.777,-0.611,115,"30",12,6363,675,41.893
"18",18,"=","KELLY CLARKSON","Catch My Breath",5362,54,269,50,34.757,0.608,96,"22",18,5362,767,34.757
"19",19,"=","KE$HA","Die Young",5185,-115,-739,-11,45.514,-0.928,127,"60",1,15607,3842,121.911
