"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","RIHANNA","Stay f/Mikky Ekko",15484,-43,-100,-89,99.863,-0.573,93,"6",1,15599,1920,102.136
"2",2,"=","PINK","Just Give Me A Re...",14853,195,1637,-55,99.23,0.739,69,"2",2,14853,1949,99.23
"3",3,"=","BRUNO MARS","When I Was Your M...",13400,-288,-1388,-87,83.195,-2.271,105,"10",1,16011,2737,106.569
"4",4,"=","PITBULL","Feel This Moment",12899,-48,-81,-150,83.914,-0.516,114,"18",3,13073,1706,86.979
"5",5,"=","JUSTIN TIMBERLAKE","Mirrors",11122,526,2787,303,81.303,3.56,39,"3",5,11122,2787,81.303
"6",6,"+1","MACKLEMORE & RYAN...","Can't Hold Us f/R...",9937,350,2309,48,68.802,2.776,47,"1",6,9937,2309,68.802
"7",7,"-1","DEMI LOVATO","Heart Attack",9850,160,920,1,61.915,0.91,61,"14",6,9850,2482,61.915
"8",8,"+1","ICONA POP","I Love It f/Charl...",8677,216,995,86,55.048,1.376,81,"4",8,8677,1359,55.048
"9",9,"-1","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",8631,-223,-1070,-72,54.576,-1.196,163,"21/26",1,15012,2020,109.652
"10",10,"=","MAROON 5","Daylight",7969,-212,-948,-142,49.614,-1.886,158,"54",1,14639,1641,96.697
"11",11,"=","OLLY MURS","Troublemaker f/Fl...",7772,-57,33,-86,42.252,-0.093,134,"29",10,7829,1121,42.345
"12",12,"=","KREWELLA","Alive",7754,26,362,-45,49.708,1.369,82,"39",12,7754,1026,49.708
"13",13,"=","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",7130,-345,-2611,48,40.042,-1.775,106,"15",3,12353,6457,74.223
"14",14,"=","TAYLOR SWIFT","22",6623,34,170,1,33.926,0.183,58,"16",14,6623,2327,33.926
"15",15,"=","FALL OUT BOY","My Songs Know Wha...",5743,59,437,-14,30.747,0.853,79,"11",15,5743,1015,30.747
"16",16,"=","WILL.I.AM F/JUSTI...","#thatpower",5626,52,793,-35,30.379,0.946,37,"7",16,5626,1416,30.379
"17",17,"=","SELENA GOMEZ","Come & Get It",5291,180,1645,-142,32.615,1.121,21,"9",17,5291,2034,32.615
"18",18,"=","FUN.","Carry On",4341,-96,-455,-103,23.232,-0.504,112,"33",16,5029,935,27.572
"19",19,"=","EMELI SANDE","Next To Me",4046,36,539,-21,21.379,0.123,73,"22",19,4046,560,21.379
"20",20,"=","FLORIDA-GEORGIA L...","Cruise",3886,121,893,28,21.805,0.801,35,"13/32",20,3886,903,21.805
"21",21,"=","ARIANA GRANDE","The Way f/Mac Mil...",3823,129,1008,6,25.808,0.647,30,"17",21,3823,1008,25.808
"22",22,"=","AVRIL LAVIGNE","Here's To Never G...",3437,75,757,-67,17.29,0.325,19,"37",22,3437,1758,17.29
"23",23,"=","MUSE","Madness",3313,6,137,41,14.112,0.097,136,"45",23,3313,385,14.201
"24",24,"+2","JASON DERULO","The Other Side",3065,352,2118,188,22.593,1.947,11,"64",24,3065,2118,22.593
"25",25,"=","MUMFORD & SONS","I Will Wait",2758,-106,-981,123,17.282,-1.117,115,"56",14,6076,747,37.093
"26",26,"+1","LITTLE MIX","Wings",2544,28,99,11,12.498,-0.157,66,"81",26,2544,389,14.241
"27",27,"-3","JUSTIN BIEBER","All Around The Wo...",2499,-373,-2088,-284,9.968,-1.938,72,"124",18,5005,1137,26.156
"28",28,"=","ZEDD","Clarity f/Foxes",2313,78,418,64,17.714,0.811,44,"49",28,2313,419,17.714
"29",29,"=","CALVIN HARRIS F/E...","I Need Your Love",1786,42,345,-7,10.934,0.385,25,"72",29,1786,482,10.934
"30",30,"+1","IMAGINE DRAGONS","Radioactive",1739,125,662,61,9.389,0.718,17,"5",30,1739,662,9.389
"31",31,"-1","ED SHEERAN","Lego House",1717,25,242,-37,10.116,0.099,51,"89",30,1717,305,10.116
"32",32,"=","CARLY RAE JEPSEN","Tonight I'm Getti...",1468,-1,38,0,5.754,0.036,58,"--",30,1482,257,5.812
"33",33,"=","ANNA KENDRICK","Cups (Pitch Perfe...",1235,59,336,25,6.97,0.231,33,"77",33,1235,336,6.97
"34",34,"=","HOT CHELLE RAE","Hung Up",1092,6,73,-14,4.136,0.042,64,"387",34,1092,137,4.136
"35",35,"+1","DAFT PUNK","Get Lucky",1075,113,715,36,9.494,0.821,8,"20",35,1075,715,9.494
"36",36,"-1","NIKKI WILLIAMS","Glowing",1023,22,122,-5,6.269,-0.131,23,"326",35,1023,279,6.829
"37",37,"=","MKTO","Thank You",917,11,54,-17,2.535,0.048,30,"321",37,917,203,2.539
"38",38,"+1","CHRIS BROWN","Fine China",907,102,387,81,5.229,0.396,11,"76",38,907,387,5.229
"39",39,"-1","DRAKE","Started From The ...",815,2,62,-2,3.933,-0.099,30,"194",38,815,171,4.075
"40",40,"=","DROP CITY YACHT C...","Crickets f/Jeremi...",710,15,81,5,2.968,0.041,20,"165",40,710,133,3.006
"41",41,"+2","WALLPAPER","Good 4 It",608,6,101,-7,0.763,-0.002,13,"--",41,608,113,0.765
"42",42,"-1","AVICII VS NICKY R...","I Could Be The On...",600,-81,-568,-73,2.745,-0.415,45,"137",33,1257,478,7.445
"43",43,"-1","LUPE FIASCO","Battle Scars f/Gu...",598,-24,-95,-41,5.158,0.042,34,"74",41,718,187,5.384
"44",44,"=","CAPITAL CITIES","Safe And Sound",483,17,61,-1,0.715,0.054,9,"113",44,483,117,0.715
"45",45,"=","KELLY CLARKSON","People Like Us",418,9,97,-6,1.149,0.008,3,"271",45,418,112,1.149
"46",46,"=","EMBLEM3","Chloe (You're The...",397,26,148,4,2.612,0.138,2,"353",46,397,148,2.612
"47",47,"+3","JONAS BROTHERS","Pom Poms",380,39,257,5,0.917,0.043,2,"211",47,380,257,0.917
"48",48,"=","3OH!3","Back To Life",362,11,68,1,0.706,0.04,2,"--",48,362,68,0.706
"49",49,"-2","JAY SEAN","Where You Are",355,0,-57,-4,0.368,-0.01,8,"--",47,413,99,0.576
"50",50,"-1","AWOLNATION","Sail",352,4,14,2,0.774,0.04,2,"38",49,352,14,0.774
