"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","Pk","PkSp","PkBl","PkAu"
"1",1,"=","TAYLOR SWIFT","Blank Space",16903,161,735,-200,114.848,0.676,49,"4",1,16903,3248,114.848
"2",2,"=","MAROON 5","Animals",15235,-433,-1678,-351,99.284,-1.868,84,"30",1,17381,3186,114.705
"3",3,"=","CALVIN HARRIS","Blame f/John Newman",13868,-32,-41,-68,87.711,0.276,99,"51",3,13993,1988,87.711
"4",4,"+1","NICK JONAS","Jealous",13524,180,764,89,76.072,0.858,96,"24",4,13524,1846,76.072
"5",5,"-1","ED SHEERAN","Don't",13178,-366,-1986,-265,74.484,-1.738,156,"35",2,15646,2073,94.331
"6",6,"=","MR PROBZ","Waves",12020,-13,-276,-74,82.633,0.146,156,"40",5,12307,1264,83.219
"7",7,"=","ARIANA GRANDE & THE WEEKND","Love Me Harder",11837,318,1687,198,77.161,1.354,70,"28",7,11837,1751,77.161
"8",8,"=","SAM SMITH","I'm Not The Only One",9904,93,780,-1,63.454,1.219,82,"20",8,9904,1424,63.454
"9",9,"=","TOVE LO","Habits (Stay High)",9266,-166,-1877,309,67.394,-1.271,176,"64",1,16744,2816,110.186
"10",10,"=","HOZIER","Take Me To Church",8132,192,1229,-47,48.77,1.148,64,"7",10,8132,1438,48.77
"11",11,"=","SELENA GOMEZ","The Heart Wants What It Wants",7670,156,1277,-54,46.589,1.195,40,"19",11,7670,2058,46.589
"12",12,"=","IGGY AZALEA","Beg For It f/MØ",7293,37,81,29,37.497,0.097,53,"67",11,7293,2920,38.689
"13",13,"=","TAYLOR SWIFT","Shake It Off",6990,-184,-879,31,45.61,-1.783,120,"18",1,17531,9016,110.142
"14",14,"=","MARK RONSON","Uptown Funk f/Bruno Mars",6918,233,1459,29,42.851,1.801,36,"6",14,6918,2689,42.851
"15",15,"+1","MEGHAN TRAINOR","Lips Are Movin",6748,93,779,-35,38.649,0.984,57,"12",15,6748,1423,38.649
"16",16,"-1","ALESSO","Heroes",6705,42,160,-65,39.756,0.517,99,"53",13,6735,896,39.756
"17",17,"+1","FALL OUT BOY","Centuries",4780,54,137,58,22.529,0.338,90,"29",17,4780,679,22.529
"18",18,"-1","JESSIE J/A. GRANDE/N. MINAJ","Bang Bang",4650,-161,-1105,64,30.136,-0.98,140,"38",1,15754,4716,94.236
"19",19,"=","JEREMIH","Don't Tell 'Em f/YG",4397,1,-621,210,29.647,-0.043,149,"122",5,12620,1458,74.757
"20",20,"+1","NICO & VINZ","In Your Arms",3886,-12,36,-28,18.903,0.376,83,"148",20,3920,1121,18.903
"21",21,"-1","JASON DERULO","Trumpets",3780,-367,-2669,15,20.16,-1.368,113,"63",9,8686,1238,46.628
"22",22,"=","ELLA HENDERSON","Ghost",3492,60,578,-79,14.102,0.281,96,"47",22,3492,827,14.102
"23",23,"=","ONE DIRECTION","Night Changes",3371,81,431,-10,12.076,0.183,31,"69",23,3371,1221,12.076
"24",24,"=","DAVID GUETTA","Dangerous f/Sam Martin",3241,-15,-182,-72,18.126,-0.041,71,"84",22,3486,1540,19.376
"25",25,"=","FIFTH HARMONY","Sledgehammer",2970,42,492,-63,11.279,0.225,31,"133",25,2970,800,11.279
"26",26,"=","ONEREPUBLIC","I Lived",2879,55,501,-7,13.304,0.404,32,"70",26,2879,934,13.304
"27",27,"=","CHARLI XCX","Break The Rules",2742,36,31,66,10.119,-0.053,76,"80",24,2872,609,10.469
"28",28,"+2","LILLYWOOD & ROBIN SCHULZ","Prayer In C",2194,72,293,20,19.448,0.566,44,"129",28,2194,480,19.448
"29",29,"=","CHRIS BROWN","New Flame f/Usher & Rick Ross",2143,-35,-246,-37,9.474,-0.221,70,"185",26,2399,357,13.19
"30",30,"+2","JAMES NEWTON HOWARD","The Hanging Tree f/J. Lawrence",2134,333,1556,193,15.06,0.949,8,"31/72",30,2134,1556,15.06
"31",31,"-3","JESSIE J","Burnin' Up f/2 Chainz",2132,-59,-199,-81,9.661,-0.161,57,"97",28,2372,516,11.703
"32",32,"-1","EDEN XO","Too Cool To Dance",1823,-4,130,-33,6.305,0.01,44,"864",31,1827,410,6.305
"33",33,"=","MILKY CHANCE","Stolen Dance",1731,19,144,-7,10.414,0.194,52,"54",32,1731,256,10.414
"34",34,"=","BIG SEAN","I Don't F**k With You f/E-40",1659,29,162,13,8.55,-0.024,37,"255",33,1659,340,8.697
"35",35,"+1","I LOVE MAKONNEN","Tuesday f/Drake",1552,58,272,37,5.741,0.175,26,"201",35,1552,445,5.741
"36",36,"-1","VANCE JOY","Riptide",1514,12,96,-8,7.267,-0.009,49,"43",34,1514,214,7.589
"37",37,"=","PITBULL","Time Of Our Lives f/Ne-Yo",1451,74,425,5,8.72,0.531,18,"197",37,1451,471,8.72
"38",38,"=","ED SHEERAN","Thinking Out Loud",1398,112,746,-1,13.605,0.685,9,"9",38,1398,747,13.605
"39",39,"=","HOODIE ALLEN","All About It f/Ed Sheeran",1298,55,300,13,5.318,0.226,22,"143",38,1298,444,5.318
"40",40,"+2","PRINCE ROYCE","Stuck On A Feeling f/Snoop...",1130,134,396,95,11.311,0.645,12,"268",40,1130,396,11.311
"41",41,"=","BEA MILLER","Young Blood",1106,3,21,12,2.598,-0.058,60,"265",37,1207,232,3.412
"42",42,"-2","FERGIE","L.A.LOVE (la la)",1031,-205,-1188,-1,3.859,-0.637,74,"66",19,4267,1105,18.09
"43",43,"=","ARIANA GRANDE","Santa Tell Me",927,15,195,-43,5.028,0.15,16,"82",42,927,603,5.028
"44",44,"=","THE SCRIPT","Superheroes",822,3,49,-19,2.558,-0.057,31,"180",42,822,191,2.659
"45",45,"=","USHER","I Don't Mind f/Juicy J",730,37,194,15,6.065,0.318,9,"61",45,730,257,6.184
"46",46,"=","BECKY G","Can't Stop Dancin'",676,10,93,-12,3.681,0.164,21,"365",46,676,171,3.681
"47",47,"=","SHAWN MENDES","Something Big",667,1,66,-9,1.833,-0.048,23,"207",45,668,130,1.881
"48",48,"=","5 SECONDS OF SUMMER","What I Like About You",645,21,175,-14,2.495,0.086,6,"349",48,645,275,2.495
"49",49,"=","PRIORY","Weekend",566,10,48,-12,1.535,0.042,17,"1164",48,566,156,1.595
"50",50,"=","WIZ KHALIFA F/SNOOP & TY DOLLA","You And Your Friends",433,-1,-38,-4,1.628,-0.005,3,"439",49,434,57,1.633
