"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",13407,"+86",475,"-310",85.561,"+0.663",64,"3",1,13407,2321,85.561
2,"=","ADELE Set Fire To The Rain",12995,"-193",-624,"-127",87.391,"-0.681",108,"10",1,13928,2301,91.812
3,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",11816,"-53",262,"-240",74.948,"+1.442",92,"15",3,11869,1674,74.948
4,"=","JESSIE J Domino",10486,"-456",-1258,"-345",58.376,"-1.680",178,"22",2,12024,1524,67.403
5,"=","GYM CLASS HEROES Ass Back Home",9346,"+94",629,"-106",59.233,"+0.089",109,"18",5,9346,1379,59.233
6,"+1","WANTED Glad You Came",9116,"+140",968,"-171",56.392,"+1.601",64,"2",6,9116,1330,56.392
7,"-1","PITBULL F/CHRIS BROWN International Love",9024,"-131",-21,"-53",56.835,"+0.078",130,"17",5,9155,1086,56.835
8,"=","FLO RIDA Good Feeling",8431,"-246",-853,"+337",55.991,"-2.500",169,"26",1,13154,1657,85.747
9,"+1","KATY PERRY Part Of Me",7704,"+186",983,"-189",48.341,"+1.907",28,"8",9,7704,3625,48.341
10,"-1","RIHANNA We Found Love f/Calvin Harris",7458,"-157",-990,"+210",52.43,"-1.546",169,"33",1,14238,2184,95.593
11,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",7119,"+20",353,"-5",43.793,"+0.077",109,"12",10,7119,1174,43.793
12,"=","DRAKE Take Care f/Rihanna",6073,"+34",358,"-138",46.16,"+0.846",65,"16",12,6073,1220,46.16
13,"=","BRUNO MARS It Will Rain",5746,"-262",-452,"-272",31.453,"-1.461",161,"47",1,13635,2024,86.477
14,"=","OUTASIGHT Tonight Is The Night",5627,"+3",217,"-12",30.05,"+0.300",132,"37",14,5627,572,30.05
15,"+1","CALVIN HARRIS Feel So Close",5444,"+384",1329,"+83",37.635,"+2.537",32,"14",15,5444,1329,37.635
16,"-1","GAVIN DEGRAW Not Over You",5338,"-265",-976,"-114",29.723,"-1.714",200,"39",10,7039,547,37.933
17,"+1","NICKI MINAJ Starships",4718,"+306",931,"+48",28.931,"+1.888",27,"5/59",17,4718,1834,28.931
18,"+1","CHRIS BROWN Turn Up The Music",4451,"+91",421,"-156",25.165,"+0.431",40,"21",18,4451,987,25.165
19,"+2","FUN. We Are Young f/Janelle Monae",3940,"+476",1680,"+59",29.78,"+4.613",19,"1",19,3940,1680,29.78
20,"=","FLO RIDA Wild Ones f/Sia",3730,"+162",647,"-67",27.376,"+1.320",37,"4",20,3730,973,27.376
21,"+1","TRAIN Drive By",3373,"+173",527,"+71",15.244,"+0.928",57,"9",21,3373,527,15.244
22,"+2","KARMIN Broken Hearted",2733,"+124",701,"-178",14.443,"+1.389",22,"63",22,2733,928,14.443
23,"=","LMFAO Sorry For Party Rocking",2247,"-494",-1450,"-432",8.174,"-2.022",62,"57",19,3980,1009,16.853
24,"+2","ONE DIRECTION What Makes You Beautiful",2174,"+324",1008,"+35",12.082,"+1.950",12,"11",24,2174,1008,12.082
25,"=","COLDPLAY Princess Of China",2032,"+4",37,"-17",9.294,"+0.150",107,"45",25,2032,363,9.624
26,"+1","CHRISTINA PERRI A Thousand Years",1853,"+55",234,"+19",8.678,"+0.328",67,"29",26,1853,280,8.678
27,"+1","JAY Z & KANYE WEST N***** In Paris",1671,"-69",-310,"+72",10.497,"-0.518",127,"41",15,5155,785,36.602
28,"+5","B.O.B So Good",1558,"+175",755,"-71",14.128,"+1.759",9,"31",28,1558,826,14.128
29,"+3","RIHANNA Talk That Talk f/Jay Z",1503,"+85",317,"+24",7.308,"+0.646",34,"53",29,1503,317,7.308
30,"+1","JASON DERULO Breathing",1443,"+13",66,"+46",4.85,"-0.087",37,"165",30,1448,432,5.108
31,"-1","J. COLE Workout",1424,"-172",-463,"-51",11.851,"-1.117",140,"87",12,5803,659,35.209
32,"+2","DEV & ENRIQUE IGLESIAS Naked",1326,"+10",161,"+3",5.038,"+0.191",51,"179",32,1326,318,5.038
33,"+2","TYGA Rack City",1251,"+30",73,"+38",5.335,"-0.098",45,"20",32,1251,287,8.937
34,"+5","GOTYE Somebody That I Used To Know",1073,"+116",367,"+46",7.119,"+1.228",11,"6",34,1073,367,7.119
35,"+1","HAVANA BROWN We Run The Night f/Pitbull",1040,"+43",191,"+13",7.929,"+0.397",29,"74",35,1040,237,7.929
36,"+4","ADELE Rumour Has It",997,"+77",401,"-70",5.333,"+0.439",8,"34",36,997,475,5.333
37,"=","DRAKE The Motto f/Lil Wayne",993,"+2",157,"-75",7.725,"-0.731",22,"19",36,993,237,8.682
38,"=","ELLIE GOULDING Lights",965,"+7",140,"-49",3.839,"+0.020",31,"76",38,965,201,3.839
39,"+2","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",919,"+143",461,"+102",5.184,"+0.618",8,"346",39,919,461,5.184
40,"+2","ALL-AMERICAN REJECTS Beekeeper's Daughte...",755,"-7",48,"-58",1.989,"-0.007",23,"759",40,762,204,1.996
41,"+2","CHIDDY BANG Ray Charles",698,"+19",79,"+3",1.793,"+0.052",24,"410",41,698,150,1.793
42,"+4","DEMI LOVATO Give Your Heart A Break",604,"+5",11,"-3",2.836,"-0.001",12,"176",42,604,96,2.873
43,"+4","CHILDISH GAMBINO Heartbeat",555,"-38",-108,"-44",1.991,"+0.149",50,"--",43,667,131,2.366
44,"+5","NEON HITCH F U Betta",538,"+17",157,"-34",1.014,"+0.032",8,"--",44,538,201,1.014
45,"+3","CADY GROVES This Little Girl",533,"-2",43,"-17",1.031,"+0.005",18,"--",45,535,89,1.031
46,"-1","AVICII Levels",527,"-86",-421,"+112",5.63,"-0.469",67,"98",33,1352,260,9.722
47,"--","CARLY RAE JEPSEN Call Me Maybe",482,"--",314,"--",1.766,"--",1,"7",47,482,314,1.766
48,"--","CHRIS RENE Young Homie",474,"--",164,"--",1.116,"--",1,"--",48,474,164,1.116
49,"--","J. COLE Can't Get Enough f/Trey Songz",434,"--",137,"--",2.062,"--",1,"--",49,434,137,2.062
50,"--","SEAN PAUL She Doesn't Mind",346,"--",75,"--",1.002,"--",1,"250",50,346,75,1.002
