"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","DAVID GUETTA Without You f/Usher",13359,"+24",526,"-85",83.366,"+0.344",91,"9",1,13359,1586,83.366
"2",2,"=","RIHANNA We Found Love f/Calvin Harris",13111,"+137",1041,"-55",90.39,"+0.732",62,"3",2,13111,2184,90.39
"3",3,"=","GYM CLASS HEROES Stereo Hearts f/Adam Le...",11823,"-141",-788,"-97",76.291,"-0.422",150,"8",1,13951,1685,86.013
"4",4,"=","LMFAO Sexy And I Know It",11182,"+123",648,"+105",72.677,"+0.896",91,"1",4,11182,1530,72.677
"5",5,"=","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",10216,"-33",-582,"+128",69.862,"-0.571",140,"7",1,14127,1893,93.336
"6",6,"=","ADELE Someone Like You",10002,"-145",-1157,"-27",67.129,"-0.541",111,"6",2,13563,2614,91.686
"7",7,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",9746,"-111",-922,"+68",58.704,"-0.526",165,"13",4,11548,1097,70.438
"8",8,"=","KATY PERRY The One That Got Away",8218,"+162",1093,"+41",52.553,"+1.598",50,"5",8,8218,1631,52.553
"9",9,"=","BRUNO MARS It Will Rain",8057,"+101",890,"-50",46.679,"+0.884",54,"2",8,8057,1337,46.679
"10",10,"=","FLO RIDA Good Feeling",7453,"+105",933,"-70",48.022,"+0.704",62,"4",10,7453,1207,48.022
"11",11,"=","JASON DERULO It Girl",6366,"-24",-267,"-10",29.141,"-0.006",100,"26",10,6647,1048,29.647
"12",12,"=","DEV In The Dark",6317,"-64",-795,"+132",46.272,"+0.376",120,"50",8,8037,1224,51.486
"13",13,"=","KELLY CLARKSON Mr. Know It All",6164,"+8",369,"-66",32.946,"+0.020",83,"24",13,6164,1093,32.946
"14",14,"=","FOSTER THE PEOPLE Pumped Up Kicks",5950,"-111",-906,"-31",34.923,"-0.789",135,"12",3,12112,1356,70.246
"15",15,"+1","NICKI MINAJ Fly f/Rihanna",4958,"-13",155,"-21",27.25,"-0.053",69,"34",15,4971,987,27.303
"16",16,"-1","LMFAO Party Rock Anthem",4957,"-38",-144,"-9",32.436,"-0.293",199,"10",1,14043,1859,94.193
"17",17,"=","T-PAIN 5 O'clock f/Wiz Khalifa",4930,"+63",1047,"-129",28.347,"+0.489",49,"11",17,4930,1264,28.347
"18",18,"=","SELENA GOMEZ & THE SCENE Love You Like A...",4368,"+59",447,"-17",21.447,"+0.314",95,"43",17,4368,636,21.447
"19",19,"=","LADY GAGA Marry The Night",3386,"+162",1283,"-41",19.613,"+1.078",17,"62",19,3386,1570,19.613
"20",20,"=","BAD MEETS EVIL Lighters f/Bruno Mars",3170,"-51",-370,"+55",21.309,"+0.010",153,"130",2,11835,1599,78.403
"21",21,"=","GAVIN DEGRAW Not Over You",3149,"+43",321,"+9",15.308,"+0.297",93,"31",20,3149,532,15.308
"22",22,"=","DRAKE Headlines",3125,"+38",588,"-62",23.1,"+0.625",41,"23",21,3125,754,23.1
"23",23,"+1","JESSIE J Domino",2863,"+46",286,"+6",16.075,"+0.356",71,"48",23,2863,381,16.075
"24",24,"-1","LADY GAGA You And I",2802,"-32",-363,"+69",14.731,"+0.059",109,"29",7,7824,1553,44.474
"25",25,"=","LADY ANTEBELLUM Just A Kiss",2653,"+20",209,"+12",12.125,"+0.245",66,"40",24,2653,525,12.125
"26",26,"=","RIHANNA You Da One",2617,"+116",-312,"+581",17.536,"+0.345",15,"--",20,3394,3394,36.963
"27",27,"=","BREATHE CAROLINA Blackout",2254,"+33",293,"+2",12.41,"+0.426",93,"81",27,2254,343,12.41
"28",28,"=","HOT CHELLE RAE I Like It Like That f/New...",2241,"+52",319,"+29",10.048,"+0.301",57,"46",26,2241,407,10.048
"29",29,"+1","J. COLE Workout",2160,"+46",459,"-59",19.497,"+0.171",33,"28",29,2160,614,19.497
"30",30,"-1","ALEXANDRA STAN Mr. Saxobeat",2115,"-18",-176,"+15",21.79,"-0.348",125,"77",18,4585,673,38.816
"31",31,"=","FRAY Heartbeat",2084,"+36",306,"-6",10.202,"+0.142",30,"161",30,2084,677,10.202
"32",32,"=","OUTASIGHT Tonight Is The Night",1797,"+35",311,"-9",9.074,"+0.210",25,"144",32,1797,500,9.074
"33",33,"=","JAY Z & KANYE WEST N***** In Paris",1639,"+65",278,"+46",8.856,"+0.072",20,"20",33,1639,581,8.856
"34",34,"+2","AVRIL LAVIGNE Wish You Were Here",1409,"+30",173,"+10",5.074,"+0.125",20,"150",34,1409,503,5.074
"35",35,"+2","PITBULL F/CHRIS BROWN International Love",1393,"+30",198,"-3",9.696,"+0.419",23,"87",35,1393,418,9.696
"36",36,"-2","BRITNEY SPEARS Criminal",1340,"-103",-1150,"+111",5.638,"-0.216",66,"110",19,3422,669,17.372
"37",37,"-2","NICKELBACK When We Stand Together",1338,"-45",-233,"-45",4.453,"-0.130",55,"757",30,1615,457,5.4
"38",38,"+1","ANDY GRAMMER Keep Your Head Up",1022,"+27",-142,"+98",5.574,"+0.138",153,"181",21,3215,355,13.959
"39",39,"-1","BEYONCE Countdown",970,"-42",-192,"-45",2.786,"-0.090",42,"83",36,1162,255,3.747
"40",40,"=","TAIO CRUZ Hangover f/Flo Rida",939,"-10",135,"-40",3.212,"-0.097",29,"350",40,949,194,3.309
"41",41,"=","WE THE KINGS Say You Like Me",878,"+8",114,"+0",2.032,"+0.065",68,"--",41,878,320,2.032
"42",42,"=","TIMBALAND Pass At Me f/Pitbull",786,"+16",206,"-6",4.125,"+0.140",13,"395",42,786,319,4.125
"43",43,"+2","JOJO Disaster",735,"+28",197,"+14",1.381,"+0.032",13,"946",43,735,197,1.407
