"","Pos","Pos+","Artist and Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","PITBULL Give Me Everything f/Ne-Yo",13793,"-106",-412,"-91",92.884,"-0.329",71,"7",1,14233,1811,95.596
"2",2,"=","LMFAO Party Rock Anthem",13544,"+157",850,"+87",90.178,"+0.868",71,"1",2,13544,1859,90.178
"3",3,"=","KATY PERRY Last Friday Night (T.G.I.F.)",13342,"+129",1303,"-137",83.656,"+0.675",54,"2",3,13342,2322,83.656
"4",4,"=","LADY GAGA The Edge Of Glory",11303,"-157",-370,"-175",67.297,"-0.748",71,"12",3,11672,2193,68.045
"5",5,"=","ADELE Rolling In The Deep",10929,"-196",-1120,"-76",71.74,"-1.098",71,"9",1,14295,2273,96.15
"6",6,"=","NICKI MINAJ Super Bass",8702,"+162",838,"+77",54.988,"+0.680",71,"6",6,8702,1188,54.988
"7",7,"+1","ONEREPUBLIC Good Life",8019,"+170",693,"+141",44.674,"+0.808",71,"10",7,8019,898,44.674
"8",8,"-1","HOT CHELLE RAE Tonight Tonight",7987,"+138",802,"+69",42.65,"+0.653",71,"3",7,7987,838,42.65
"9",9,"=","LUPE FIASCO The Show Goes On",7435,"-151",-1100,"+11",44.494,"-1.053",71,"39",6,8825,1043,53.459
"10",10,"=","JASON DERULO Don't Wanna Go Home",7227,"-41",-49,"-48",37.105,"-0.195",69,"16",9,7292,1463,37.775
"11",11,"=","BRITNEY SPEARS I Wanna Go",6925,"+217",1320,"+104",44.266,"+1.562",37,"8",11,6925,1768,44.266
"12",12,"=","BLACK EYED PEAS Just Can't Get Enough",6431,"-109",-799,"+31",44.947,"-0.919",71,"43",2,13366,715,84.474
"13",13,"=","KATY PERRY E.T.",6111,"-113",-1010,"+54",43.162,"-0.625",71,"49/94",1,14624,0,96.745
"14",14,"=","BRUNO MARS Lazy Song",5147,"-114",-1284,"+66",24.942,"-0.566",71,"22",3,11422,1054,61.587
"15",15,"=","LIL WAYNE How To Love",4744,"+138",1087,"-49",26.776,"+1.019",46,"4",15,4744,1328,26.776
"16",16,"=","BRITNEY SPEARS Till The World Ends",4428,"-147",-876,"-85",32.277,"-0.249",71,"52",3,11896,966,75.819
"17",17,"+1","DAVID GUETTA/FLO RIDA/NICKI M. Where The...",4426,"+125",396,"+98",23.225,"+0.498",71,"29",17,4426,615,23.225
"18",18,"-1","NICOLE SCHERZINGER Right There",4383,"-28",83,"-52",19.317,"-0.359",55,"28",16,4411,720,21.085
"19",19,"=","THE BAND PERRY If I Die Young",4313,"+32",259,"-11",23.478,"+0.370",71,"13",17,4313,655,23.478
"20",20,"=","BEYONCE Best Thing I Never Had",4083,"+52",452,"+0",20.28,"+0.296",43,"17",20,4083,856,20.28
"21",21,"=","RIHANNA California King Bed",3718,"-89",-138,"-95",15.093,"-0.206",66,"25",19,3856,616,16.018
"22",22,"=","BAD MEETS EVIL Lighters f/Bruno Mars",3332,"+198",1358,"+19",20.021,"+0.999",25,"5",22,3332,1358,20.021
"23",23,"=","CHRIS BROWN She Ain't You",3182,"+50",369,"-4",16.339,"+0.535",60,"46",22,3182,635,16.339
"24",24,"=","JENNIFER LOPEZ I'm Into You f/Lil Wayne",2680,"+88",384,"+39",15,"+0.681",46,"62",23,2680,569,15
"25",25,"=","MAROON 5 Never Gonna Leave This Bed",2033,"-103",-331,"-97",8.927,"-0.415",71,"92",23,2433,312,10.24
"26",26,"=","COBRA STARSHIP You Make Me Feel... f/Sab...",1958,"+92",516,"+39",11.013,"+0.559",37,"40",26,1958,516,11.013
"27",27,"=","AVRIL LAVIGNE Smile",1692,"+8",107,"-7",6.392,"-0.173",53,"67",27,1692,226,6.574
"28",28,"=","MARTIN SOLVEIG & DRAGONETTE Hello",1564,"-12",-408,"+112",16.488,"-0.224",71,"54",18,4031,605,23.761
"29",29,"=","IYAZ Pretty Girls",1515,"+20",170,"-9",5.804,"+0.080",46,"118",29,1515,271,5.804
"30",30,"=","COLDPLAY Every Teardrop Is A Waterfall",1502,"+31",240,"-11",7.622,"+0.397",26,"63",30,1502,446,7.622
"31",31,"=","BLACK EYED PEAS Don't Stop The Party",1499,"+37",337,"-39",6.258,"+0.186",19,"296",31,1499,492,6.258
"32",32,"+1","MAROON 5 F/CHRISTINA AGUILERA Moves Like...",1458,"+112",625,"+39",7.967,"+0.460",12,"36",32,1458,625,7.967
"33",33,"+1","T-PAIN Best Love Song f/Chris Brown",1292,"-22",-62,"-20",6.935,"-0.234",69,"32",33,1399,260,7.852
"34",34,"+1","PITBULL Rain Over Me",1290,"+74",603,"-3",10.932,"+0.335",11,"234",34,1290,606,10.932
"35",35,"-3","TAYLOR SWIFT The Story Of Us",1269,"-175",-1058,"+6",6.683,"-0.886",71,"125",21,3295,587,17.303
"36",36,"+2","GYM CLASS HEROES Stereo Hearts f/Adam Le...",1232,"+75",256,"+30",5.088,"+0.606",22,"66",36,1232,380,5.088
