"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","PINK","Blow Me (One Last Ki...",12447,"+41",213,"-86",84.955,"+0.026",85,"14",1,12447,2737,84.955
"2",2,"=","MAROON 5","One More Night",12116,"+171",1287,"-57",80.318,"+1.666",71,"5",2,12116,1593,80.318
"3",3,"=","FLO RIDA","Whistle",10914,"-138",-1089,"-40",65.055,"-1.215",114,"10",1,12179,1412,76.089
"4",4,"=","NEON TREES","Everybody Talks",10554,"-134",-337,"-172",64.169,"-0.336",171,"20",3,10891,1632,66.269
"5",5,"=","JUSTIN BIEBER","As Long As You Love ...",10327,"+38",708,"-134",73.733,"+0.451",84,"11",5,10327,1300,73.733
"6",6,"=","OWL CITY & CARLY RAE...","Good Time",10054,"+41",339,"-60",69.075,"-0.527",93,"15",6,10054,1961,69.602
"7",7,"=","TAYLOR SWIFT","We Are Never Ever Ge...",8823,"+77",474,"-45",61.731,"+0.909",44,"6",7,8823,4592,61.731
"8",8,"+1","FUN.","Some Nights",8686,"+77",696,"-122",55.956,"+0.499",109,"8",8,8686,1295,55.956
"9",9,"-1","DEMI LOVATO","Give Your Heart A Br...",8317,"-349",-1994,"-95",59.68,"-1.747",211,"43",1,11880,1256,80.294
"10",10,"=","ELLIE GOULDING","Lights",8126,"-91",-1184,"+78",62.431,"-1.138",230,"50",1,13999,1482,101.262
"11",11,"=","ALEX CLARE","Too Close",7439,"+85",316,"-28",47.871,"+0.500",121,"9",11,7439,1328,47.871
"12",12,"=","KATY PERRY","Wide Awake",6830,"-87",-1120,"+75",45.009,"-0.161",128,"45",1,14124,2824,100.029
"13",13,"=","NICKI MINAJ","Pound The Alarm",6525,"-23",-2,"-94",43.584,"-0.586",73,"31",13,6583,1036,45.522
"14",14,"=","CHRIS BROWN","Don't Wake Me Up",5684,"+29",361,"-46",46.482,"+0.003",102,"17",14,5684,982,46.482
"15",15,"=","ENRIQUE IGLESIAS","Finally Found You f/...",4723,"+66",481,"-33",30.924,"+0.012",29,"7",15,4723,1803,30.96
"16",16,"=","KARMIN","Hello",4290,"+2",-62,"+21",24.146,"-0.497",51,"54",16,4370,1012,25.698
"17",17,"=","PSY","Gangnam Style",3985,"+155",1489,"-76",29.534,"+1.043",18,"2",17,3985,1695,29.534
"18",18,"=","NE-YO","Let Me Love You",3843,"+99",562,"-2",29.986,"+0.821",49,"21",17,3843,687,29.986
"19",19,"=","TRAIN","50 Ways To Say Goodb...",3604,"-5",166,"-82",19.465,"-0.002",54,"18",17,3609,717,19.698
"20",20,"=","DAVID GUETTA","I Can Only Imagine f...",3320,"-22",158,"-83",20.612,"-0.889",60,"73",20,3342,589,21.757
"21",21,"+1","CALVIN HARRIS","Let's Go f/Ne-Yo",3066,"-15",-623,"+121",20.227,"-0.103",152,"--",5,9398,1254,61.384
"22",22,"-1","CHER LLOYD","Want U Back",3049,"-113",-1246,"+72",17.4,"-0.573",138,"32",9,8069,1103,45.503
"23",23,"=","USHER","Numb",2858,"+135",1028,"+28",15.273,"+0.566",25,"--",23,2858,1028,15.273
"24",24,"=","CHRISTINA AGUILERA","Your Body",2850,"+143",1136,"-154",16.787,"+0.292",13,"36",24,2850,2059,18.79
"25",25,"=","LINKIN PARK","Burn It Down",2493,"-41",22,"-43",11.473,"-0.183",113,"--",23,2534,475,11.656
"26",26,"+4","ONE DIRECTION","Live While We're You...",2151,"+392",2151,"+392",18.445,"+2.652",7,"--",26,2151,2151,18.445
"27",27,"-1","OLLY MURS","Heart Skips A Beat",2097,"-147",-304,"-135",10.657,"-0.865",76,"--",25,2416,401,13.274
"28",28,"-1","ONEREPUBLIC","Feel Again",2024,"-48",136,"-150",9.93,"-0.065",21,"57",27,2072,813,9.995
"29",29,"-1","CONOR MAYNARD","Vegas Girl",1830,"-37",-33,"-56",8.557,"-0.264",61,"--",27,1870,280,8.839
"30",30,"-1","PHILLIP PHILLIPS","Home",1821,"+18",258,"-16",10.788,"+0.246",78,"12",29,1821,311,10.788
"31",31,"+6","KE$HA","Die Young",1373,"+348",1373,"+348",15.122,"+3.007",2,"3",31,1373,1373,15.122
"32",32,"-1","ED SHEERAN","The A Team",1343,"+20",88,"+1",9.67,"+0.223",39,"33",31,1343,231,9.67
"33",33,"-1","TREY SONGZ","2 Reasons f/T.I.",1293,"+0",133,"-55",7.917,"+0.076",39,"--",32,1295,243,7.917
"34",34,"-1","ZEDD","Spectrum f/Matthew K...",1159,"-4",-27,"-25",6.003,"-0.176",37,"--",33,1198,305,6.722
"35",35,"-1","RITA ORA","R.I.P. f/Tinie Tempa...",1141,"+9",196,"-35",4.49,"+0.037",25,"--",34,1141,352,4.49
"36",36,"-1","AUSTIN MAHONE","Say Somethin",1105,"-3",89,"-15",4.711,"-0.150",55,"--",35,1108,195,4.861
"37",37,"--","RIHANNA","Diamonds",1075,"--",1075,"--",13.729,"--",1,"4",37,1075,1075,13.729
"38",38,"-2","KELLY CLARKSON","Dark Side",990,"-88",-1288,"+135",10.592,"-0.924",110,"--",20,3559,493,18.412
"39",39,"-1","FLO RIDA","I Cry",929,"+53",432,"-8",5.709,"+0.223",12,"--",38,929,446,5.709
