"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","GOTYE Somebody That I Used To Know",14180,-62,757,-270,106.271,-0.066,84,"3",1,14242,2018,106.394
2,"=","FUN. We Are Young f/Janelle Monae",12921,-152,-796,-86,96.867,-1.49,92,"6",1,14439,2738,110.772
3,"=","FLO RIDA Wild Ones f/Sia",12316,-90,-151,-52,92.446,-0.773,110,"8",2,12595,1940,93.589
4,"=","NICKI MINAJ Starships",12071,12,375,-79,87.896,-0.042,100,"12/44",4,12071,1834,87.938
5,"=","ONE DIRECTION What Makes You Beautiful",11321,54,515,-13,75.585,0.138,85,"10",5,11321,1579,75.585
6,"=","CARLY RAE JEPSEN Call Me Maybe",10235,226,1494,6,77.475,1.558,74,"2",6,10235,1494,77.475
7,"=","WANTED Glad You Came",9815,-85,-724,24,76.603,-0.847,137,"16",1,13712,1363,101.962
8,"=","MAROON 5 Payphone f/Wiz Khalifa",8931,133,1084,-53,64.452,1.191,38,"4",8,8931,3415,64.452
9,"+1","JUSTIN BIEBER Boyfriend",6622,14,-151,47,41.079,0.413,59,"7",9,7937,4726,51.492
10,"-1","ADELE Rumour Has It",6527,-193,-1415,18,38.299,-0.733,81,"48",8,8497,1514,56.313
11,"+1","KARMIN Broken Hearted",6495,108,414,89,39.999,0.81,95,"--",11,6495,936,39.999
12,"+1","USHER Scream",6451,192,1206,26,43.414,1.044,28,"5",12,6451,2323,43.414
13,"-2","KATY PERRY Part Of Me",6409,-161,-1488,53,50.315,-1.109,101,"42",3,12039,3625,78.553
14,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",6100,-52,-550,81,42.449,-0.334,137,"30",1,13549,2321,99.332
15,"=","TRAIN Drive By",6091,-10,61,-65,34.935,0.405,130,"14",14,6123,601,35.3
16,"=","RIHANNA Where Have You Been",5975,138,838,-2,44.002,1.546,39,"11",16,5975,1884,44.002
17,"=","CALVIN HARRIS Feel So Close",5198,-89,-711,65,37.795,-0.344,105,"34",7,8145,1329,55.352
18,"=","PITBULL Back In Time",5050,73,336,28,30.906,0.194,56,"9",18,5050,925,30.906
19,"=","ELLIE GOULDING Lights",4846,160,664,125,31.64,1.094,104,"25",19,4846,786,31.64
20,"=","DRAKE Take Care f/Rihanna",3754,-67,-548,73,31.239,-0.596,138,"75",8,7620,1220,60.618
21,"=","DAVID GUETTA Titanium f/Sia",3610,98,606,47,25.664,0.876,46,"20",21,3610,694,25.664
22,"=","DEMI LOVATO Give Your Heart A Break",3400,0,187,-61,22.132,0.075,85,"35",21,3400,665,22.132
23,"=","GYM CLASS HEROES Fighter f/Ryan Tedder",3055,195,1441,29,17.839,0.761,24,"47",23,3055,1441,17.839
24,"+1","HAVANA BROWN We Run The Night f/Pitbull",2542,31,271,-7,19.809,0.186,102,"57",24,2542,278,19.809
25,"-1","JENNIFER LOPEZ Dance Again f/Pitbull",2360,-233,-1635,-40,13.541,-1.528,55,"23",17,4851,2243,30.831
26,"=","RITA ORA How We Do (Party)",2012,66,334,36,11.343,0.477,28,"146",26,2012,620,11.343
27,"=","CHRIS RENE Young Homie",1931,-1,78,-10,8.715,0.046,74,"132",25,1932,226,8.715
28,"+1","CALVIN HARRIS Let's Go f/Ne-Yo",1476,73,475,16,13.345,0.639,26,"96",28,1476,475,13.345
29,"-1","TAYLOR SWIFT Eyes Open",1367,-62,-473,25,6.562,-0.202,60,"50",20,3925,1442,22.308
30,"=","KIRKO BANGZ Drank In My Cup",1364,17,268,-44,6.175,0.307,51,"68",30,1364,312,6.175
31,"=","HOT CHELLE RAE Honestly",1339,0,123,-7,5.972,0.035,53,"142",30,1339,284,5.972
32,"=","DRAKE The Motto f/Lil Wayne",1288,-26,-284,31,13.002,-0.371,95,"46",25,2047,321,19.147
33,"+2","ONE DIRECTION One Thing",1262,57,529,-14,8.342,0.19,18,"79",33,1262,552,8.342
34,"-1","NEON HITCH F U Betta",1128,-122,-549,-87,5.82,-0.552,81,"--",28,1758,247,7.978
35,"-1","B.O.B So Good",1098,-111,-657,-57,4.797,-0.499,82,"--",18,4675,1013,31.923
36,"=","NEON TREES Everybody Talks",1076,2,70,-11,5.291,0.001,45,"--",33,1076,211,5.291
37,"=","GROUPLOVE Tongue Tied",1023,8,169,-28,4.617,-0.073,30,"77",36,1023,284,4.69
38,"=","THE WANTED Chasing The Sun",963,49,423,13,8.92,0.188,20,"--",38,963,423,8.92
39,"+2","B.O.B Both Of Us f/Taylor Swift",908,68,480,2,5.039,0.533,11,"97",39,908,486,5.039
40,"=","JASON MRAZ I Won't Give Up",888,15,69,20,4.261,0.116,39,"--",36,888,210,4.261
41,"-2","COLDPLAY Paradise",886,3,109,-10,5.942,0.021,64,"58",37,892,255,5.942
42,"=","NELLY FURTADO Big Hoops (Bigger The Bett...",751,-3,111,-14,2.448,0.064,19,"--",40,754,318,2.448
43,"=","CHER LLOYD Want U Back",716,9,259,-40,3.021,0.279,12,"74",43,716,335,3.021
44,"=","OUTASIGHT Now Or Never",575,32,163,18,1.562,0.103,14,"--",44,575,206,1.562
45,"+5","KATY PERRY Wide Awake",519,219,465,208,4.476,1.638,2,"18",45,519,465,4.476
46,"-1","SAMMY ADAMS Only One",466,30,230,3,1.599,0.098,5,"--",45,466,230,1.599
47,"-1","THE CAB La La",384,3,13,6,0.837,0.038,47,"--",45,384,82,0.904
48,"-1","RIHANNA Birthday Cake",342,-3,-23,-12,1.324,-0.03,52,"64",40,479,116,1.742
49,"=","KEVIN RUDOLF Don't Give Up",335,-1,-16,7,0.686,0.038,25,"--",45,359,132,0.708
50,"-2","SELENA GOMEZ & THE SCENE Hit The Lights",326,-11,-53,-16,1.266,-0.004,28,"--",44,379,75,1.54
