"","Pos","Pos+","Artist","Title","Spins","Spins+","Bullet","Bullet+","Aud","Aud+","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
"1",1,"=","BRUNO MARS","When I Was Your M...",15621,"-22",-341,"+25",104.255,"-0.945",92,"5",1,16011,2737,106.569
"2",2,"=","RIHANNA","Stay f/Mikky Ekko",15230,"+42",852,"-262",101.952,"+0.178",80,"4",2,15230,1920,101.952
"3",3,"=","PITBULL","Feel This Moment",12406,"+72",1400,"-252",83.593,"+0.536",101,"18",3,12406,1706,83.593
"4",4,"+1","PINK","Just Give Me A Re...",11820,"+277",1754,"-72",78.071,"+1.979",56,"1",4,11820,1949,78.071
"5",5,"-1","JUSTIN TIMBERLAKE","Suit & Tie f/JAY ...",11700,"-145",-505,"-54",70.218,"-0.512",93,"13",3,12353,6457,74.223
"6",6,"=","MACKLEMORE & RYAN...","Thrift Shop f/Wan...",10953,"-156",-879,"+20",69.739,"-1.172",150,"20/21",1,15012,2020,109.652
"7",7,"=","MAROON 5","Daylight",9690,"-256",-2318,"+143",63.333,"-1.585",145,"48",1,14639,1641,96.697
"8",8,"+1","DEMI LOVATO","Heart Attack",8255,"+117",478,"+34",52.991,"+0.903",48,"9",8,8255,2482,52.991
"9",9,"-1","CALVIN HARRIS","Sweet Nothing f/F...",8146,"-204",-1821,"+116",56.196,"-0.860",153,"73",4,11639,1126,84.444
"10",10,"+1","OLLY MURS","Troublemaker f/Fl...",7532,"+46",275,"+4",41.975,"+0.321",121,"35",10,7532,1121,41.975
"11",11,"-1","SWEDISH HOUSE MAF...","Don't You Worry C...",7486,"-167",-658,"-89",48.22,"-0.906",220,"91",1,14704,1905,116.982
"12",12,"=","KREWELLA","Alive",7111,"+82",387,"+114",44.933,"-0.359",69,"47",12,7111,1026,45.974
"13",13,"+1","JUSTIN TIMBERLAKE","Mirrors",6842,"+210",1834,"-142",45.406,"+1.299",26,"3",13,6842,2236,45.406
"14",14,"-1","TAYLOR SWIFT","I Knew You Were T...",6750,"-133",-1275,"+85",50.101,"-0.817",149,"59",1,16073,2452,126.481
"15",15,"=","ICONA POP","I Love It f/Charl...",6743,"+174",1319,"-40",40.749,"+1.136",68,"6",14,6743,1359,40.749
"16",16,"=","TAYLOR SWIFT","22",6210,"+15",160,"-97",31.59,"-0.019",45,"27",14,6210,2327,31.609
"17",17,"=","MACKLEMORE & RYAN...","Can't Hold Us f/R...",6101,"+280",1497,"+24",44.193,"+1.004",34,"2",17,6101,1985,44.193
"18",18,"=","WILL.I.AM & BRITN...","Scream And Shout",5283,"-87",-829,"+16",35.59,"-0.680",143,"54",3,13157,2182,99.406
"19",19,"=","FALL OUT BOY","My Songs Know Wha...",5131,"+57",317,"+41",24.61,"+0.075",66,"11",19,5131,1015,24.707
"20",20,"+1","JUSTIN BIEBER","All Around The Wo...",4993,"-11",224,"-58",26.089,"-0.067",59,"101",20,5005,1137,26.156
"21",21,"+1","FUN.","Carry On",4982,"-7",16,"-12",26.858,"-0.060",99,"23",19,5029,935,27.572
"22",22,"-2","MUMFORD & SONS","I Will Wait",4836,"-182",-1040,"-98",29.488,"-0.761",102,"55",14,6076,747,37.093
"23",23,"+1","WILL.I.AM F/JUSTI...","#thatpower",4086,"+183",1278,"+34",19.437,"+0.923",24,"38",23,4086,1409,19.437
"24",24,"-1","OF MONSTERS AND M...","Little Talks",4017,"-119",-976,"-84",23.71,"-0.786",150,"60",17,5184,655,31.534
"25",25,"=","EMELI SANDE","Next To Me",3334,"+39",294,"-50",19.304,"+0.097",60,"49",24,3334,498,19.304
"26",26,"=","MUSE","Madness",3060,"-16",7,"-89",12.777,"+0.115",123,"42",23,3107,385,12.907
"27",27,"+1","FLORIDA-GEORGIA L...","Cruise",2343,"+176",844,"+95",12.88,"+0.981",22,"--",27,2343,844,12.88
"28",28,"-1","LITTLE MIX","Wings",2321,"+54",376,"+18",14.241,"+0.329",53,"92",27,2321,376,14.241
"29",29,"=","ARIANA GRANDE","The Way f/Mac Mil...",2173,"+119",748,"+4",14.636,"+0.667",17,"28",29,2173,839,14.636
"30",30,"=","SELENA GOMEZ","Come & Get It",1933,"+139",1424,"-48",15.7,"+1.146",8,"12",30,1933,1536,15.7
"31",31,"+1","AVRIL LAVIGNE","Here's To Never G...",1858,"+190",1714,"+65",8.86,"+0.175",6,"34",31,1858,1714,8.86
"32",32,"-1","CHER LLOYD","With Ur Love f/Ju...",1667,"-120",-519,"-105",7.578,"-0.437",66,"158",27,2208,571,11.029
"33",33,"=","ZEDD","Clarity f/Foxes",1665,"+21",247,"-15",12.431,"+0.422",31,"78",30,1665,350,12.431
"34",34,"=","AFROJACK & CHRIS ...","As Your Friend",1351,"-93",-599,"-72",5.771,"-0.625",76,"192",28,2097,437,9.977
"35",35,"=","CARLY RAE JEPSEN","Tonight I'm Getti...",1326,"+17",76,"+13",4.677,"+0.061",45,"--",32,1326,257,4.677
"36",36,"=","AVICII VS NICKY R...","I Could Be The On...",1251,"+2",19,"-29",7.353,"-0.039",32,"142",33,1257,478,7.445
"37",37,"=","ED SHEERAN","Lego House",1225,"+11",66,"-4",7.445,"+0.031",38,"109",35,1225,254,7.445
"38",38,"=","CALVIN HARRIS F/E...","I Need Your Love",1114,"+60",358,"+5",5.64,"+0.229",12,"105",38,1114,482,5.64
"39",39,"+1","HOT CHELLE RAE","Hung Up",935,"+24",81,"+6",3.133,"+0.150",51,"--",38,935,137,3.133
"40",40,"-1","ONEREPUBLIC","If I Lose Myself",888,"-38",-175,"-26",2.666,"-0.117",71,"150",34,1094,318,3.479
"41",41,"=","ANNA KENDRICK","Cups (Pitch Perfe...",771,"+20",11,"+18",4.276,"+0.260",20,"144",41,771,198,4.276
"42",42,"+1","MKTO","Thank You",749,"+41",203,"+31",2.014,"+0.148",17,"--",42,749,203,2.014
"43",43,"-1","RIHANNA","Pour It Up",723,"-4",-53,"+8",4.174,"-0.059",34,"68",39,801,193,4.584
"44",44,"+1","IMAGINE DRAGONS","Radioactive",715,"+52",439,"+1",3.374,"+0.285",4,"8",44,715,439,3.374
"45",45,"-1","DRAKE","Started From The ...",695,"+27",171,"+21",3.31,"+0.144",17,"217",44,695,171,3.31
"46",46,"=","NIKKI WILLIAMS","Glowing",693,"+33",185,"+7",5.511,"+0.327",10,"--",44,693,279,5.511
"47",47,"=","LUPE FIASCO","Battle Scars f/Gu...",531,"-1",-43,"-18",4.733,"+0.201",21,"75",44,574,162,4.733
"48",48,"=","DROP CITY YACHT C...","Crickets f/Jeremi...",528,"+25",106,"+32",2.431,"+0.066",7,"213",48,528,110,2.431
"49",49,"--","WALLPAPER","Good 4 It",432,"--",67,"--",0.404,"--",1,"--",49,432,67,0.404
