"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","AVICII","Wake Me Up",16496,"-47",-413,"+54",114.086,"-0.247",104,"11",1,17010,2103,116.977
2,"=","LORDE","Royals",15889,"-80",-399,"-106",109.928,"-0.734",88,"3",1,16495,2817,112.509
3,"=","MILEY CYRUS","Wrecking Ball",15459,"+5",564,"-90",107.064,"-0.506",58,"9",3,15459,2954,107.57
4,"=","KATY PERRY","Roar",12392,"-103",-873,"+130",93.031,"-1.405",89,"5",1,17176,6098,117.145
5,"=","LADY GAGA","Applause",12189,"+79",550,"+56",78.371,"+1.008",88,"21",5,12189,3922,80.17
6,"=","DRAKE","Hold On We're Goi...",11821,"+46",509,"+36",73.465,"-0.427",89,"16",6,11821,1610,74.25
7,"=","SELENA GOMEZ","Slow Down",9627,"+98",700,"+26",55.305,"+0.533",82,"66",7,9627,1167,55.305
8,"=","IMAGINE DRAGONS","Demons",9041,"+258",1768,"-29",59.227,"+2.058",68,"12",8,9041,1982,59.227
9,"=","PARAMORE","Still Into You",8149,"+18",157,"+30",47.168,"-0.526",183,"38",9,8192,961,48.594
10,"=","JAY Z","Holy Grail f/Just...",7618,"-218",-1692,"+29",56.134,"-0.948",127,"45",4,11700,2095,78.442
11,"=","BRUNO MARS","Gorilla",6866,"-155",-352,"-111",31.183,"-1.097",60,"68",10,7264,1872,38.774
12,"=","JUSTIN TIMBERLAKE","TKO",6416,"+44",497,"-1",32.56,"-0.130",45,"77",12,6416,1724,32.76
13,"=","KATY PERRY","Unconditionally",6187,"+177",1071,"-35",39.646,"+0.941",20,"34",13,6187,3384,39.646
14,"=","LANA DEL REY","Summertime Sadnes...",5675,"-143",-901,"+122",39.517,"+0.179",128,"95",2,13737,1923,88.403
15,"=","JASON DERULO","Marry Me",5168,"+25",594,"+9",26.534,"+0.069",55,"36",15,5168,856,26.534
16,"=","ZEDD","Stay The Night f/...",4780,"+151",933,"+6",35.546,"+1.576",40,"53",16,4780,1238,35.546
17,"=","NEIGHBOURHOOD","Sweater Weather",4664,"+154",823,"+71",20.249,"+0.631",132,"33",17,4664,823,20.249
18,"+1","PITBULL","Timber f/Ke$ha",4369,"+168",1272,"-7",31.994,"+1.197",25,"7",18,4369,1350,31.994
19,"+2","RIHANNA","What Now",3961,"+44",390,"+49",16.936,"-0.108",48,"113",19,3961,821,17.044
20,"=","TEGAN & SARA","Closer",3952,"-209",-499,"-236",17.805,"-1.017",145,"143",17,4451,570,22.41
21,"-3","TAYLOR SWIFT","Everything Has .....",3914,"-295",-1132,"-156",17.285,"-1.380",117,"80",14,5693,990,31.815
22,"+1","ONEREPUBLIC","Counting Stars",3890,"+289",1598,"+115",28.824,"+2.506",27,"4",22,3890,1598,28.824
23,"+1","EMINEM","The Monster f/Rih...",3848,"+378",2365,"+4",32.845,"+2.421",10,"1/90",23,3848,2782,32.845
24,"-2","TRAVIE MCCOY","Rough Water f/Jas...",3778,"+41",481,"-35",21.963,"-0.115",46,"91",22,3778,705,22.078
25,"=","BRITNEY SPEARS","Work Bitch",2569,"-317",-2177,"-46",9.669,"-0.962",54,"--",13,5635,3487,31.994
26,"+1","MACKLEMORE & RYAN...","White Walls f/ScH...",2467,"+103",463,"+43",14.725,"+0.654",55,"58",26,2467,463,14.725
27,"-1","ROBIN THICKE","Give It 2 U f/Ken...",2453,"-241",-1789,"-17",10.13,"-0.752",96,"211",12,6339,1340,33.892
28,"=","ENRIQUE IGLESIAS","Heart Attack",2395,"+47",467,"-46",11.845,"+0.360",33,"154",28,2395,649,11.845
29,"+1","PASSENGER","Let Her Go",2327,"+79",479,"-10",12.292,"+0.559",40,"8",29,2327,538,12.292
30,"-1","J. COLE","Crooked Smile f/T...",2298,"-24",-79,"-26",11.593,"-0.200",81,"228",26,2407,332,12.679
31,"=","ELLIE GOULDING","Burn",2023,"+28",294,"-3",12.596,"+0.251",33,"70",31,2023,475,12.596
32,"+3","ONE DIRECTION","Story Of My Life",1934,"+226",1079,"+73",10.624,"+0.666",9,"14",32,1934,1079,10.624
33,"+1","LADY GAGA","Do What U Want f/...",1901,"+170",1012,"+81",17.135,"+0.284",10,"40",33,1901,1012,17.135
34,"-1","FALL OUT BOY","Alone Together",1841,"+54",108,"+80",7.694,"+0.118",81,"182",29,1841,326,7.762
35,"-3","AWOLNATION","Sail",1834,"-133",-821,"-27",9.501,"-0.645",169,"69",17,4079,550,18.593
36,"=","SARA BAREILLES","Brave",1597,"+39",187,"+22",8.764,"+0.217",68,"65",35,1597,220,8.764
37,"+2","ZENDAYA","Replay",1475,"+32",272,"+0",6.66,"+0.081",22,"108",37,1475,457,6.66
38,"-1","ICONA POP","All Night",1469,"-48",-119,"-43",7.185,"-0.243",82,"248",31,1608,231,7.786
39,"-1","EMELI SANDE","My Kind Of Love",1447,"+2",34,"+13",4.432,"+0.007",40,"233",34,1448,433,4.491
40,"=","JOHN NEWMAN","Love Me Again",1417,"+15",159,"-10",6.255,"+0.220",35,"176",36,1417,288,6.255
41,"=","NEW POLITICS","Harlem",1175,"+25",114,"-5",3.772,"+0.123",64,"185",39,1180,285,3.778
42,"=","CHRIS BROWN","Love More f/Nicki...",877,"-33",-242,"-20",3.71,"-0.202",46,"106",39,1132,161,6.171
43,"=","CHRIS WALLACE","Keep Me Crazy",862,"-6",23,"-26",1.477,"+0.008",65,"--",43,868,133,1.477
44,"=","BIG SEAN","Beware f/Lil Wayn...",827,"-10",17,"-23",3.572,"+0.046",15,"110",44,837,225,3.572
45,"=","CALVIN HARRIS","Thinking About Yo...",793,"+24",137,"+4",3.892,"+0.149",7,"--",45,793,137,3.892
46,"=","MIDNIGHT RED","Take Me Home",742,"+0",38,"-11",2.345,"-0.057",10,"--",46,744,88,2.492
47,"=","YLVIS","The Fox",685,"-55",-150,"-45",2.209,"-0.218",19,"24",44,859,272,3.398
48,"=","ARIANA GRANDE","Right There f/Big...",636,"+9",99,"+2",3.224,"+0.185",6,"283",48,636,99,3.224
49,"=","CHER LLOYD","I Wish f/T.I.",533,"-42",-266,"+6",1.329,"-0.128",40,"214",42,919,293,2.423
50,"--","BASTILLE","Pompeii",518,"--",92,"--",3.602,"--",1,"78",50,518,92,3.602
