"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","JUSTIN BIEBER","Sorry",19094,-395,-64,-733,122.648,-4.671,65,"2/92",1,19494,3902,127.324
2,"+1","SELENA GOMEZ","Same Old Love",17712,-352,177,-692,108.093,-3.553,102,"6",2,18064,1774,111.646
3,"-1","ADELE","Hello",17663,-480,-1026,-557,114.091,-4.966,64,"1",1,19167,4705,124.831
4,"=","ALESSIA CARA","Here",15374,-276,588,-680,95.695,-2.629,160,"11",4,15650,1467,98.324
5,"=","ELLIE GOULDING","On My Mind",14019,-313,32,-544,79.699,-2.122,100,"37",4,14332,3457,82.642
6,"=","MEGHAN TRAINOR","Like I'm Gonna Lose You",13480,-255,541,-529,80.502,-2.559,180,"13",6,13735,1275,83.171
7,"=","THE WEEKND","In The Night",11075,-112,469,-337,65.777,-1.321,44,"32",7,11187,3011,67.098
8,"=","SHAWN MENDES","Stitches",9831,-248,-765,-226,71.127,-2.532,218,"7",1,17999,2130,108.715
9,"=","DEMI LOVATO","Confident",8850,-170,110,-275,46.206,-1.388,86,"21",9,9049,1761,47.803
10,"=","DRAKE","Hotline Bling",8437,-249,-2093,-16,53.4,-1.347,103,"4",2,16016,2377,99.499
11,"=","ONE DIRECTION","Perfect",8303,-127,160,-348,40.766,-0.591,69,"14",11,8440,1211,41.357
12,"=","THE CHAINSMOKERS","Roses f/Rozes",8121,-64,639,-305,43.798,-0.769,90,"24",12,8185,1619,44.567
13,"=","DAYA","Hide Away",7636,-82,246,-285,40.844,-0.545,132,"17",13,7718,851,41.389
14,"=","TWENTY ONE PILOTS","Stressed Out",7426,-28,1311,-285,42.278,-0.767,41,"5",14,7454,1684,43.045
15,"=","TAYLOR SWIFT","Wildest Dreams",7265,-180,-685,-150,48.759,-1.931,121,"18",1,18848,3531,112.715
16,"=","JUSTIN BIEBER","Love Yourself",6944,-47,1934,-521,45.413,-0.619,22,"3/87",16,6991,2930,46.032
17,"=","SHAWN MENDES & CAMILA CABELLO","I Know What You Did Last...",6236,-99,693,-279,30.639,-1.005,32,"16",17,6335,1989,31.644
18,"=","ELLE KING","Ex's and Oh's",6055,-202,-1548,-15,38.145,-1.367,134,"30",7,12070,1468,71.394
19,"=","THE WEEKND","The Hills",5969,-120,-370,-211,46.963,-1.354,146,"26",2,17451,2705,105.256
20,"=","JUSTIN BIEBER","What Do You Mean?",5600,-168,-777,-149,49.706,-1.878,120,"9",1,18691,5900,114.523
21,"=","GWEN STEFANI","Used To Love You",5189,-35,190,-105,22.087,0.306,58,"122",19,5224,1038,22.087
22,"=","DNCE","Cake By The Ocean",4757,17,404,-14,20.999,0.464,87,"41",22,4757,613,20.999
23,"=","CHARLIE PUTH","One Call Away",3911,-34,499,-71,16.904,-0.571,47,"31",23,3945,819,17.475
24,"=","FALL OUT BOY","Irresistible f/Demi Lovato",3745,-40,19,-157,16.421,0.226,59,"78",23,3796,560,16.657
25,"=","HALSEY","New Americana",3041,1,59,-98,9.343,0.014,90,"51",25,3060,537,9.352
26,"=","FLO RIDA","My House",3017,-22,459,-141,12.201,-0.163,68,"12",26,3039,666,12.364
27,"=","ONE DIRECTION","Drag Me Down",2825,-61,-307,-63,18.881,-0.328,148,"29",5,10402,3358,53.211
28,"=","TORI KELLY","Hollow",2740,-33,203,-93,10.022,-0.405,48,"130",28,2773,501,10.502
29,"=","ADELE","When We Were Young",2650,61,1230,-144,18.627,-0.404,10,"38",29,2650,1461,19.031
30,"=","NELLY","The Fix f/Jeremih",2369,-38,84,-78,9.229,-0.382,70,"85",30,2407,341,9.703
31,"+1","JASON DERULO","Get Ugly",2355,97,943,-64,9.924,0.498,13,"187",31,2355,1110,9.924
32,"-1","X AMBASSADORS","Renegades",2259,-45,-206,-127,11.541,0.378,138,"81",8,9986,1573,48.866
33,"=","ROBIN SCHULZ","Sugar f/Francesco Yates",2019,-19,212,-89,11.219,-0.275,29,"280",33,2039,451,11.778
34,"=","POST MALONE","White Iverson",1962,-10,311,-75,7.233,-0.063,41,"19",34,1972,451,7.296
35,"+1","CHRIS BROWN","Zero",1854,-20,176,-63,7.665,-0.077,60,"136",33,1876,391,7.742
36,"-1","FETTY WAP","679 f/Remy Boyz...",1842,-65,-717,89,9.795,-0.595,111,"8/83",19,5210,769,28.742
37,"=","TINASHE","Player f/Chris Brown",1697,26,339,-27,6.404,-0.209,41,"535",37,1697,366,6.736
38,"=","RACHEL PLATTEN","Stand By You",1637,-34,72,-77,7.117,-0.248,57,"57",36,1673,227,7.365
39,"=","TRAVI$ SCOTT","Antidote",1569,-11,212,-53,7.687,-0.057,27,"22",39,1580,308,7.744
40,"=","ARIANA GRANDE","Focus",1419,-80,-2082,275,6.505,1.141,57,"28",13,8129,5117,41.927
41,"=","R. CITY","Make Up f/Chloe Angelides",1417,58,184,85,8.554,0.647,20,"289",41,1417,348,8.554
42,"+1","CALVIN HARRIS + DISCIPLES","How Deep Is Your Love",1336,20,-117,60,15.25,0.265,153,"134",14,7390,1033,48.997
43,"-1","PENTATONIX","Can't  Sleep Love",1294,-55,-169,-44,4.521,-0.224,79,"140",35,1487,266,5.792
44,"=","DAVID GUETTA","Bang My Head f/Sia",1281,9,369,-10,5.841,-0.227,16,"733",44,1281,379,6.068
45,"=","BORNS","Electric Love",1244,-23,50,-68,3.508,-0.017,27,"412",44,1267,225,3.525
46,"=","ANDY GRAMMER","Good To Be Alive (Hallelujah)",1217,-37,8,-52,3.211,-0.077,74,"47",42,1261,177,3.294
47,"=","DIPLO & SLEEPY TOM","Be Right There",1210,-1,8,-27,8.28,-0.016,33,"302",44,1211,207,8.296
48,"=","JUSTIN TIMBERLAKE","Drink You Away",1000,-28,79,-69,4.184,-0.307,8,"216",48,1031,390,4.491
49,"=","ADAM LAMBERT","Another Lonely Night",942,-16,42,-20,2.918,-0.008,18,"--",48,962,129,2.993
50,"=","DAWIN","Dessert",917,-31,-72,-48,3.912,-0.039,33,"88",46,989,118,4.548
