"Pos","Pos.","Artist.and.Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","PkPos","PkSpins","PkBllt","PkAud"
1,"=","KELLY CLARKSON Stronger (What Doesn't Ki...",13520,44,370,-15,86.288,0.107,67,"5",1,13520,2321,86.288
2,"=","ADELE Set Fire To The Rain",12572,-155,-787,-46,85.17,-0.756,111,"10",1,13928,2301,91.812
3,"=","DAVID GUETTA Turn Me On f/Nicki Minaj",11846,-46,71,-113,76.003,-0.004,95,"17",3,11904,1674,76.007
4,"=","JESSIE J Domino",9847,-192,-1479,4,55.744,-0.923,181,"25",2,12024,1524,67.403
5,"=","GYM CLASS HEROES Ass Back Home",9579,103,605,8,59.436,0.059,112,"19",5,9579,1379,59.436
6,"=","WANTED Glad You Came",9524,121,901,-83,59.536,0.88,67,"2",6,9524,1330,59.536
7,"=","PITBULL F/CHRIS BROWN International Love",8765,-129,-364,-167,56.018,-0.473,133,"21",5,9155,1086,56.845
8,"+1","KATY PERRY Part Of Me",8071,144,826,-19,50.16,0.561,31,"9",8,8071,3625,50.16
9,"-1","FLO RIDA Good Feeling",8033,-151,-899,-48,51.822,-1.305,172,"29",1,13154,1657,85.747
10,"=","RIHANNA We Found Love f/Calvin Harris",7138,-61,-799,152,50.377,-0.403,172,"41",1,14238,2184,95.593
11,"=","WIZ KHALIFA/SNOOP DOGG Young, Wild & Fre...",7105,-49,164,-110,43.821,-0.275,112,"12",10,7163,1174,44.096
12,"=","DRAKE Take Care f/Rihanna",6367,92,508,11,47.636,0.266,68,"13",12,6367,1220,47.636
13,"=","CALVIN HARRIS Feel So Close",5747,70,1101,-125,38.979,0.183,35,"11",13,5747,1329,38.979
14,"=","OUTASIGHT Tonight Is The Night",5702,38,174,11,30.484,0.081,135,"38",13,5702,572,30.484
15,"=","BRUNO MARS It Will Rain",5469,-122,-636,-121,30.449,-0.374,164,"59",1,13635,2024,86.477
16,"=","GAVIN DEGRAW Not Over You",5043,-94,-828,51,27.489,-0.412,203,"44",10,7039,547,37.933
17,"=","NICKI MINAJ Starships",4970,57,811,-77,30.005,0.37,30,"6/64",17,4970,1834,30.005
18,"=","FUN. We Are Young f/Janelle Monae",4860,340,1937,131,37.063,2.119,22,"1",18,4860,1937,37.063
19,"=","CHRIS BROWN Turn Up The Music",4497,37,228,-40,25.55,0.478,43,"22",18,4497,987,25.55
20,"=","FLO RIDA Wild Ones f/Sia",4079,112,689,15,28.931,0.549,40,"4",20,4079,973,28.931
21,"=","TRAIN Drive By",3453,28,368,-39,15.966,0.282,60,"7",21,3453,527,15.966
22,"=","KARMIN Broken Hearted",2970,97,543,-20,16.396,0.586,25,"54",22,2970,928,16.396
23,"=","ONE DIRECTION What Makes You Beautiful",2747,173,1240,55,14.692,0.735,15,"30",23,2747,1240,14.692
24,"=","COLDPLAY Princess Of China",2015,-27,4,-46,9.014,-0.101,110,"49",24,2042,363,9.624
25,"=","CHRISTINA PERRI A Thousand Years",1903,24,173,-20,8.596,-0.097,70,"28",25,1903,280,8.836
26,"=","B.O.B So Good",1843,105,686,-16,15.971,0.428,12,"24",26,1843,826,15.971
27,"+2","RIHANNA Talk That Talk f/Jay Z",1612,23,277,-25,8.36,0.297,37,"46",27,1612,317,8.36
28,"=","JAY Z & KANYE WEST N***** In Paris",1572,-29,-243,16,10.066,-0.089,130,"42",15,5155,785,36.602
29,"-2","LMFAO Sorry For Party Rocking",1530,-206,-1724,-9,5.813,-0.645,65,"68",19,3980,1009,16.853
30,"=","JASON DERULO Breathing",1455,14,21,0,4.792,0.075,40,"200",30,1455,432,5.108
31,"=","DEV & ENRIQUE IGLESIAS Naked",1422,38,180,8,6.286,0.534,54,"158",31,1422,318,6.286
32,"=","J. COLE Workout",1321,-27,-404,53,10.869,-0.296,143,"93",12,5803,659,35.209
33,"+1","GOTYE Somebody That I Used To Know",1295,91,453,40,8.965,0.588,14,"3",33,1295,453,8.965
34,"+1","ADELE Rumour Has It",1282,130,544,85,6.892,0.672,11,"36",34,1282,544,6.892
35,"-2","TYGA Rack City",1257,0,49,2,5.431,0.023,48,"18",32,1257,287,8.937
36,"=","HAVANA BROWN We Run The Night f/Pitbull",1104,15,180,3,8.628,0.114,32,"79",35,1104,237,8.628
37,"=","DRAKE The Motto f/Lil Wayne",1046,17,113,-17,8.13,0.416,25,"15",36,1046,237,8.682
38,"=","ELLIE GOULDING Lights",1019,26,116,8,4.072,0.084,34,"85",38,1019,201,4.072
39,"=","K'NAAN F/NELLY FURTADO Is Anybody Out Th...",940,-11,288,-68,5.396,0.109,11,"320",39,951,461,5.396
40,"=","ALL-AMERICAN REJECTS Beekeeper's Daughte...",767,4,27,-11,2.01,-0.027,26,"782",40,767,204,2.037
41,"=","CHIDDY BANG Ray Charles",703,-8,47,-31,1.952,-0.068,27,"399",41,711,150,2.02
42,"+1","CARLY RAE JEPSEN Call Me Maybe",654,65,382,23,2.474,0.333,4,"8",42,654,382,2.474
43,"-1","DEMI LOVATO Give Your Heart A Break",632,22,36,17,2.995,0.123,15,"226",42,632,96,2.995
44,"=","NEON HITCH F U Betta",584,30,111,10,1.12,0.053,11,"825",43,584,201,1.12
45,"=","CADY GROVES This Little Girl",553,8,41,0,1.061,0.002,21,"784",44,553,89,1.061
46,"=","CHRIS RENE Young Homie",530,8,158,-13,1.256,-0.042,4,"39",46,530,171,1.298
47,"+1","J. COLE Can't Get Enough f/Trey Songz",479,17,142,3,2.292,0.189,4,"123",47,479,150,2.292
48,"-1","CHILDISH GAMBINO Heartbeat",456,-40,-176,-21,1.699,-0.178,53,"121",43,667,131,2.366
49,"=","AVICII Levels",441,-1,-298,82,4.306,-0.253,70,"102",33,1352,260,9.722
50,"=","SEAN PAUL She Doesn't Mind",411,24,130,18,1.239,0.078,4,"251",50,411,130,1.239
