"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","ELLIE GOULDING","Love Me Like You Do",17482,"-142",-966,"-88",110.623,"-1.107",114,"15",1,18696,2216,120.696
2,"=","THE WEEKND","Earned It",16878,"+151",741,"+50",101.504,"+1.077",75,"10",2,16878,2820,101.504
3,"=","NATALIE LA ROSE","Somebody f/Jeremih",15350,"-117",-451,"-25",83.702,"-0.441",120,"18",3,15912,2141,87.237
4,"+1","JASON DERULO","Want To Want Me",13053,"+69",934,"+13",76.396,"+0.495",56,"3",4,13053,4301,76.396
5,"-1","MAROON 5","Sugar",13005,"-491",-3499,"-291",88.977,"-2.461",113,"16/52",1,18530,2244,117.81
6,"=","ARIANA GRANDE","One Last Time",12152,"+112",459,"+150",72.496,"+0.781",86,"40",6,12152,2135,76.95
7,"=","WALK THE MOON","Shut Up And Dance",11639,"+195",1615,"+57",73.673,"+1.179",79,"2",7,11639,2103,73.673
8,"+1","NICK JONAS","Chains",11380,"+157",1317,"+40",61.713,"+0.994",113,"19",8,11380,1317,61.713
9,"+1","WIZ KHALIFA","See You Again f/Charlie Puth",11332,"+463",3153,"+126",81.83,"+3.563",31,"1/56",9,11332,3607,81.83
10,"-2","FLO RIDA","GDFR f/Sage The Gemini",11284,"-12",208,"-60",60.259,"-0.690",115,"13",7,11307,1433,61.931
11,"=","TAYLOR SWIFT","Style",10319,"-165",-1588,"+23",70.614,"-0.972",119,"31",1,18488,3111,115.714
12,"+1","TOVE LO","Talking Body",7824,"+172",908,"+137",45.93,"+0.670",109,"20",12,7824,1043,45.93
13,"+1","ZEDD","I Want You To Know f/S. Gomez",6788,"-316",-2032,"-238",36.994,"-2.502",70,"58",11,9109,3786,52.698
14,"+2","DAVID GUETTA","Hey Mama  f/Nicki Minaj",6417,"+116",981,"-36",40.358,"+0.953",57,"7",14,6417,1056,40.358
15,"+2","DJ SNAKE & ALUNAGEORGE","You Know You Like It",5898,"+202",1344,"+8",31.886,"+1.152",58,"21",15,5898,1359,31.886
16,"+2","MEGHAN TRAINOR","Dear Future Husband",5686,"+31",421,"-65",26.92,"-0.125",45,"14",16,5686,1246,27.045
17,"+3","ECHOSMITH","Bright",4629,"+3",254,"-90",20.406,"+0.236",91,"33",17,4665,965,20.406
18,"+3","FIFTH HARMONY","Worth It f/Kid Ink",4578,"+72",830,"-62",21.097,"+0.182",61,"12",18,4578,892,21.097
19,"=","SAM SMITH","Lay Me Down",4479,"-163",-353,"-166",20.243,"-0.897",83,"47/76",18,4887,1008,24.788
20,"+3","FETTY WAP","Trap Queen",3159,"+264",816,"+204",19.656,"+1.899",36,"5",20,3159,816,19.656
21,"+3","GEORGE EZRA","Budapest",2859,"+74",264,"+50",12.083,"+0.505",63,"30",21,2859,440,12.083
22,"+3","ANDY GRAMMER","Honey, I'm Good",2812,"+134",421,"+32",13.119,"+0.699",68,"6",22,2812,421,13.119
