"Pos","Pos.","Artist","Title","Spins","Spins.","Bullet","Bullet.","Aud","Aud.","Days","iTunes","Pk","PkSp","PkBl","PkAu"
1,"=","MAROON 5","Sugar",18510,"+1",381,"-71",117.625,"+0.306",86,"8/34",1,18510,2244,117.625
2,"=","TAYLOR SWIFT","Style",17734,"-80",-308,"-36",111.511,"-0.628",92,"15",1,18488,3111,115.714
3,"=","ELLIE GOULDING","Love Me Like You Do",17001,"+102",1466,"-181",111.294,"+0.523",87,"4",3,17001,2216,111.294
4,"=","MARK RONSON","Uptown Funk f/Bruno Mars",13923,"-225",-593,"-108",95.173,"-1.198",148,"3",1,19386,3126,125.545
5,"=","ED SHEERAN","Thinking Out Loud",13826,"-312",-1096,"-126",82.919,"-1.936",121,"11",1,18914,3319,118.241
6,"=","NATALIE LA ROSE","Somebody f/Jeremih",12115,"+252",1473,"+57",69.531,"+1.180",93,"14",6,12115,1500,69.531
7,"=","ARIANA GRANDE","One Last Time",10425,"+154",986,"+49",65.058,"+1.201",59,"26",7,10425,2135,65.058
8,"+1","THE WEEKND","Earned It",10086,"+315",2356,"-65",68.153,"+1.401",48,"7",8,10086,2421,68.153
9,"-1","PITBULL","Time Of Our Lives f/Ne-Yo",9654,"-349",-3294,"+373",62.687,"-1.281",130,"23",4,15799,2867,94.608
10,"=","RIHANNA/KANYE WEST/P MCCARTNEY","FourFiveSeconds",8793,"-365",-1803,"-279",44.948,"-1.948",72,"10",6,11254,3932,65.756
11,"=","JASON DERULO","Want To Want Me",8719,"+134",1104,"-71",54.908,"+0.674",29,"12",11,8719,4301,54.908
12,"=","ZEDD","I Want You To Know f/S. Gomez",8571,"+101",568,"+8",50.773,"-0.018",43,"35",11,8571,3786,50.791
13,"+1","FLO RIDA","GDFR f/Sage The Gemini",8493,"+197",1368,"+24",45.907,"+1.135",88,"5/95",13,8493,1433,45.907
14,"-1","NICK JONAS","Chains",8433,"+61",583,"-34",47.348,"+0.892",86,"9",11,8433,1264,47.348
15,"=","CALVIN HARRIS","Outside f/Ellie Goulding",7451,"-330",-1440,"-316",49.957,"-1.770",108,"54",8,9077,1280,60.662
16,"=","ONE DIRECTION","Night Changes",5410,"-323",-1381,"-282",30.124,"-1.073",143,"58",13,6928,1221,36.976
17,"=","TORI KELLY","Nobody Love",5299,"-34",290,"-72",24.438,"-0.109",56,"56",17,5333,1398,24.547
18,"=","TOVE LO","Talking Body",4974,"+167",854,"+117",26.421,"+0.675",82,"29",18,4974,854,26.421
19,"+1","WALK THE MOON","Shut Up And Dance",4756,"+277",1498,"+103",32.095,"+1.698",52,"2",19,4756,1498,32.095
20,"-1","VANCE JOY","Riptide",4593,"+19",49,"+0",26.356,"+0.246",161,"42",18,4593,802,26.356
21,"=","SAM SMITH","Lay Me Down",4319,"+26",573,"-65",20.993,"+0.053",56,"43/46",20,4319,1008,20.993
22,"+1","MEGHAN TRAINOR","Dear Future Husband",3345,"+216",1088,"+97",15.791,"+1.142",18,"25",22,3345,1246,15.791
23,"-1","KELLY CLARKSON","Heartbeat Song",3228,"-204",-1207,"-123",13.621,"-0.634",83,"19",18,4797,1093,21.689
24,"+1","ECHOSMITH","Bright",2688,"+52",321,"+1",11.41,"+0.229",64,"60",24,2688,424,11.41
25,"+2","DAVID GUETTA","Hey Mama  f/Nicki Minaj",2687,"+121",930,"+17",15.332,"+0.456",30,"27",25,2687,930,15.332
26,"-2","LILLYWOOD & ROBIN SCHULZ","Prayer In C",2598,"-96",-698,"+136",22.681,"-0.546",156,"130",6,10755,1413,68.631
27,"-1","NICKI MINAJ","Truffle Butter f/Drake...",2528,"-69",-462,"-51",14.671,"-0.328",79,"33",24,3035,577,17.071
28,"+2","DJ SNAKE & ALUNAGEORGE","You Know You Like It",2461,"+107",839,"+56",15.775,"+0.567",31,"71",28,2461,839,15.775
